NTA Experiment Summary File
Created with NTA 3.2 Dev Build 3.2.16

[Experiment Details]
Software Version,Unknown
Experiment Name,2019-08-26_Pexo_plasma_qEV_conc.nano
Sample Name,""
Operator Name,""
Time Captured,
Pre-treatment,""
Diluent,""
412.5,15624,447065,254831,160471,10481,0,0,0,29407,0,0,82461,112397,0,0,74183,32998,
413.5,17853,438345,240482,153880,11285,0,0,0,24106,0,0,76020,114097,0,0,71738,32093,
414.5,20379,428405,226251,147565,12197,0,0,0,19566,0,0,69778,114692,0,0,69256,31131,
415.5,23233,417305,212222,141524,13230,0,0,0,15726,0,0,63776,114169,0,0,66746,30115,
416.5,26445,405120,198475,135756,14396,0,0,0,12515,0,0,58045,112548,0,0,64220,29047,
417.5,30047,391936,185079,130257,15712,0,0,0,9862,0,0,52610,109884,0,0,61692,27931,
418.5,34071,377850,172097,125024,17195,0,0,0,7695,0,0,47488,106261,0,0,59179,26775,
419.5,38549,362969,159581,120050,18863,0,0,0,5946,0,0,42693,101790,0,0,56696,25585,
420.5,43509,347408,147577,115330,20736,0,0,0,4549,0,0,38229,96599,0,0,54263,24372,
421.5,48978,331289,136120,110857,22837,0,0,0,3447,0,0,34098,90833,0,0,51897,23147,
422.5,54980,314736,125235,106624,25187,0,0,0,2586,0,0,30296,84641,0,0,49619,21923,
423.5,61533,297877,114942,102622,27811,0,0,0,1922,0,0,26815,78173,0,0,47446,20713,
424.5,68651,280840,105251,98845,30733,0,0,0,1414,0,0,23645,71573,0,0,45397,19536,
425.5,76340,263749,96165,95284,33980,0,0,0,1030,0,0,20773,64976,0,0,43487,18408,
426.5,84599,246727,87681,91930,37577,0,0,0,744,0,0,18184,58499,0,0,41729,17350,
427.5,93419,229890,79790,88776,41548,0,0,0,532,0,0,15860,52244,0,0,40137,16383,
428.5,102779,213346,72476,85812,45917,0,0,0,377,0,0,13784,46295,0,0,38719,15530,
429.5,112650,197195,65723,83030,50704,0,0,0,264,0,0,11938,40714,0,0,37481,14814,
430.5,122993,181528,59508,80423,55926,0,0,0,184,0,0,10304,35546,0,0,36427,14256,
431.5,133754,166423,53806,77982,61597,0,0,0,126,0,0,8863,30816,0,0,35558,13874,
432.5,144874,151948,48591,75700,67722,0,0,0,86,0,0,7598,26538,0,0,34870,13676,
433.5,156278,138159,43835,73568,74300,0,0,0,58,0,0,6493,22707,0,0,34360,13665,
434.5,167885,125101,39510,71579,81321,0,0,0,39,0,0,5530,19312,0,0,34018,13832,
435.5,179604,112806,35585,69726,88765,0,0,0,26,0,0,4695,16330,0,0,33836,14160,
436.5,191336,101295,32033,68002,96597,0,0,0,17,0,0,3974,13735,0,0,33799,14626,
437.5,202978,90578,28825,66400,104773,0,0,0,11,0,0,3353,11494,0,0,33894,15202,
438.5,214422,80655,25934,64914,113232,0,0,0,7,0,0,2821,9574,0,0,34104,15863,
439.5,225557,71518,23332,63538,121899,0,0,0,5,0,0,2366,7941,0,0,34410,16582,
440.5,236275,63151,20996,62265,130685,0,0,0,3,0,0,1979,6561,0,0,34794,17334,
441.5,246468,55528,18901,61090,139484,0,0,0,2,0,0,1651,5402,0,0,35235,18098,
442.5,256034,48621,17024,60006,148178,0,0,0,1,0,0,1373,4434,0,0,35711,18855,
443.5,264879,42395,15346,59009,156637,0,0,0,0,0,0,1139,3629,0,0,36202,19587,
444.5,272916,36811,13846,58094,164722,0,0,0,0,0,0,942,2965,0,0,36686,20279,
445.5,280069,31830,12507,57254,172287,0,0,0,0,0,0,778,2417,0,0,37143,20917,
446.5,286275,27409,11313,56486,179183,0,0,0,0,0,0,640,1968,0,0,37552,21490,
447.5,291482,23504,10248,55784,185263,0,0,0,0,0,0,526,1601,0,0,37894,21987,
448.5,295655,20073,9300,55144,190388,0,0,0,0,0,0,431,1302,0,0,38153,22399,
449.5,298770,17072,8455,54561,194428,0,0,0,0,0,0,353,1059,0,0,38313,22719,
450.5,300821,14460,7703,54030,197272,0,0,0,0,0,0,288,862,0,0,38362,22941,
451.5,301812,12199,7034,53547,198829,0,0,0,0,0,0,235,702,0,0,38290,23063,
452.5,301763,10250,6438,53108,199032,0,0,0,0,0,0,191,572,0,0,38090,23082,
453.5,300706,8577,5909,52708,197845,0,0,0,0,0,0,155,467,0,0,37758,22998,
454.5,298683,7149,5438,52342,195263,0,0,0,0,0,0,126,383,0,0,37292,22814,
455.5,295749,5936,5019,52007,191311,0,0,0,0,0,0,102,314,0,0,36696,22534,
456.5,291963,4909,4647,51697,186049,0,0,0,0,0,0,83,259,0,0,35974,22164,
457.5,287395,4044,4316,51409,179565,0,0,0,0,0,0,67,214,0,0,35134,21713,
458.5,282116,3319,4022,51138,171979,0,0,0,0,0,0,54,178,0,0,34187,21188,
459.5,276206,2713,3762,50880,163432,0,0,0,0,0,0,44,148,0,0,33146,20602,
460.5,269741,2210,3531,50630,154085,0,0,0,0,0,0,36,124,0,0,32024,19964,
461.5,262801,1793,3327,50384,144114,0,0,0,0,0,0,29,105,0,0,30837,19288,
462.5,255466,1450,3146,50137,133700,0,0,0,0,0,0,24,89,0,0,29601,18583,
463.5,247812,1168,2988,49885,123029,0,0,0,0,0,0,19,76,0,0,28332,17863,
464.5,239912,938,2848,49624,112278,0,0,0,0,0,0,16,65,0,0,27045,17136,
465.5,231838,750,2727,49349,101619,0,0,0,0,0,0,13,56,0,0,25757,16412,
466.5,223653,598,2621,49057,91204,0,0,0,0,0,0,11,49,0,0,24480,15700,
467.5,215420,475,2531,48743,81171,0,0,0,0,0,0,9,43,0,0,23226,15006,
468.5,207192,376,2454,48403,71632,0,0,0,0,0,0,7,38,0,0,22007,14333,
469.5,199021,297,2390,48033,62679,0,0,0,0,0,0,6,34,0,0,20831,13687,
470.5,190950,233,2338,47630,54379,0,0,0,0,0,0,5,30,0,0,19704,13069,
471.5,183017,183,2296,47190,46776,0,0,0,0,0,0,4,28,0,0,18633,12480,
472.5,175257,143,2266,46711,39893,0,0,0,0,0,0,4,25,0,0,17620,11920,
473.5,167697,111,2246,46190,33732,0,0,0,0,0,0,3,23,0,0,16667,11388,
474.5,160360,87,2236,45624,28279,0,0,0,0,0,0,3,22,0,0,15774,10882,
475.5,153265,67,2235,45012,23505,0,0,0,0,0,0,2,20,0,0,14941,10403,
476.5,146427,52,2244,44351,19371,0,0,0,0,0,0,2,19,0,0,14164,9947,
477.5,139855,40,2264,43640,15827,0,0,0,0,0,0,2,19,0,0,13443,9514,
478.5,133557,31,2292,42880,12822,0,0,0,0,0,0,2,18,0,0,12773,9102,
479.5,127538,23,2331,42069,10300,0,0,0,0,0,0,2,18,0,0,12152,8710,
480.5,121797,18,2381,41208,8203,0,0,0,0,0,0,2,17,0,0,11575,8337,
481.5,116334,14,2441,40297,6479,0,0,0,0,0,0,2,17,0,0,11039,7981,
482.5,111146,10,2513,39339,5074,0,0,0,0,0,0,2,17,0,0,10540,7643,
483.5,106229,8,2597,38335,3941,0,0,0,0,0,0,2,18,0,0,10075,7321,
484.5,101576,6,2693,37288,3035,0,0,0,0,0,0,2,18,0,0,9641,7014,
485.5,97181,4,2804,36199,2319,0,0,0,0,0,0,2,19,0,0,9235,6722,
486.5,93034,3,2929,35073,1757,0,0,0,0,0,0,2,20,0,0,8855,6444,
487.5,89128,3,3070,33914,1320,0,0,0,0,0,0,2,21,0,0,8497,6181,
488.5,85452,2,3229,32724,984,0,0,0,0,0,0,3,22,0,0,8161,5930,
489.5,81999,1,3406,31509,728,0,0,0,0,0,0,3,24,0,0,7845,5693,
490.5,78757,1,3604,30274,534,0,0,0,0,0,0,4,26,0,0,7547,5468,
491.5,75718,0,3825,29023,389,0,0,0,0,0,0,5,28,0,0,7266,5255,
492.5,72871,0,4069,27761,281,0,0,0,0,0,0,7,31,0,0,7001,5053,
493.5,70207,0,4341,26494,201,0,0,0,0,0,0,10,34,0,0,6753,4863,
494.5,67717,0,4641,25226,143,0,0,0,0,0,0,15,38,0,0,6519,4683,
495.5,65391,0,4974,23964,101,0,0,0,0,0,0,24,43,0,0,6300,4514,
496.5,63221,0,5341,22710,71,0,0,0,0,0,0,39,49,0,0,6095,4356,
497.5,61198,0,5746,21472,49,0,0,0,0,0,0,67,56,0,0,5906,4207,
498.5,59314,0,6192,20253,34,0,0,0,0,0,0,121,64,0,0,5732,4067,
499.5,57562,0,6684,19057,23,0,0,0,0,0,0,230,74,0,0,5575,3937,
500.5,55933,0,7225,17889,16,0,0,0,0,0,0,461,86,0,0,5441,3815,
501.5,54420,0,7819,16752,11,0,0,0,0,0,0,974,100,0,0,5338,3701,
502.5,53018,0,8471,15650,7,0,0,0,0,0,0,2171,117,0,0,5296,3593,
503.5,51719,0,9186,14586,5,0,0,0,0,0,0,5105,138,0,0,5383,3494,
504.5,50518,0,9968,13561,3,0,0,0,0,0,0,12679,164,0,0,5793,3445,
505.5,49408,0,10822,12579,2,0,0,0,0,0,0,33248,194,0,0,7084,3823,
506.5,48385,0,11755,11641,1,0,0,0,0,0,0,92029,231,0,0,10936,6651,
507.5,47443,0,12771,10747,0,0,0,0,0,0,0,268749,276,0,0,22666,17869,
508.5,46577,0,13876,9900,0,0,0,0,0,0,0,827409,330,0,0,59873,54915,
509.5,45784,0,15075,9098,0,0,0,0,0,0,0,2683108,397,0,0,183564,178566,
510.5,45058,0,16374,8343,0,0,0,0,0,0,0,0,477,0,0,4683,3116,
511.5,44395,0,17778,7633,0,0,0,0,0,0,0,0,574,0,0,4692,3098,
512.5,43792,0,19292,6969,0,0,0,0,0,0,0,0,692,0,0,4716,3090,
513.5,43245,0,20920,6349,0,0,0,0,0,0,0,0,834,0,0,4757,3093,
514.5,42750,0,22667,5772,0,0,0,0,0,0,0,0,1007,0,0,4813,3108,
515.5,42304,0,24536,5237,0,0,0,0,0,0,0,0,1215,0,0,4886,3134,
516.5,41904,0,26530,4743,0,0,0,0,0,0,0,0,1466,0,0,4976,3172,
517.5,41548,0,28651,4287,0,0,0,0,0,0,0,0,1767,0,0,5083,3223,
518.5,41231,0,30898,3867,0,0,0,0,0,0,0,0,2128,0,0,5208,3286,
519.5,40951,0,33273,3483,0,0,0,0,0,0,0,0,2559,0,0,5351,3362,
520.5,40706,0,35773,3131,0,0,0,0,0,0,0,0,3074,0,0,5512,3450,
521.5,40493,0,38394,2810,0,0,0,0,0,0,0,0,3684,0,0,5692,3552,
522.5,40309,0,41132,2518,0,0,0,0,0,0,0,0,4407,0,0,5891,3666,
523.5,40152,0,43980,2253,0,0,0,0,0,0,0,0,5258,0,0,6110,3792,
524.5,40019,0,46930,2013,0,0,0,0,0,0,0,0,6256,0,0,6348,3930,
525.5,39909,0,49970,1796,0,0,0,0,0,0,0,0,7422,0,0,6606,4079,
526.5,39818,0,53088,1601,0,0,0,0,0,0,0,0,8775,0,0,6886,4238,
527.5,39745,0,56271,1425,0,0,0,0,0,0,0,0,10340,0,0,7185,4408,
528.5,39688,0,59502,1267,0,0,0,0,0,0,0,0,12137,0,0,7506,4587,
529.5,39644,0,62761,1125,0,0,0,0,0,0,0,0,14190,0,0,7848,4776,
530.5,39611,0,66031,999,0,0,0,0,0,0,0,0,16521,0,0,8211,4972,
531.5,39587,0,69288,886,0,0,0,0,0,0,0,0,19149,0,0,8594,5177,
532.5,39571,0,72511,785,0,0,0,0,0,0,0,0,22092,0,0,8997,5389,
533.5,39559,0,75675,695,0,0,0,0,0,0,0,0,25365,0,0,9420,5608,
534.5,39551,0,78755,615,0,0,0,0,0,0,0,0,28975,0,0,9860,5834,
535.5,39545,0,81726,544,0,0,0,0,0,0,0,0,32927,0,0,10316,6067,
536.5,39537,0,84562,481,0,0,0,0,0,0,0,0,37217,0,0,10786,6307,
537.5,39528,0,87238,426,0,0,0,0,0,0,0,0,41832,0,0,11268,6553,
538.5,39514,0,89729,376,0,0,0,0,0,0,0,0,46750,0,0,11758,6805,
539.5,39495,0,92012,333,0,0,0,0,0,0,0,0,51940,0,0,12252,7062,
540.5,39469,0,94064,294,0,0,0,0,0,0,0,0,57359,0,0,12746,7322,
541.5,39434,0,95864,260,0,0,0,0,0,0,0,0,62953,0,0,13234,7585,
542.5,39389,0,97394,230,0,0,0,0,0,0,0,0,68660,0,0,13712,7847,
543.5,39332,0,98639,204,0,0,0,0,0,0,0,0,74403,0,0,14172,8106,
544.5,39263,0,99584,180,0,0,0,0,0,0,0,0,80101,0,0,14609,8359,
545.5,39180,0,100220,160,0,0,0,0,0,0,0,0,85662,0,0,15015,8601,
546.5,39082,0,100539,142,0,0,0,0,0,0,0,0,90992,0,0,15384,8828,
547.5,38968,0,100539,126,0,0,0,0,0,0,0,0,95991,0,0,15708,9034,
548.5,38838,0,100218,112,0,0,0,0,0,0,0,0,100563,0,0,15982,9215,
549.5,38690,0,99580,99,0,0,0,0,0,0,0,0,104612,0,0,16199,9366,
550.5,38525,0,98631,88,0,0,0,0,0,0,0,0,108050,0,0,16353,9481,
551.5,38342,0,97380,79,0,0,0,0,0,0,0,0,110799,0,0,16440,9556,
552.5,38140,0,95841,70,0,0,0,0,0,0,0,0,112793,0,0,16456,9587,
553.5,37919,0,94028,63,0,0,0,0,0,0,0,0,113981,0,0,16399,9571,
554.5,37679,0,91960,56,0,0,0,0,0,0,0,0,114330,0,0,16268,9506,
555.5,37421,0,89657,50,0,0,0,0,0,0,0,0,113825,0,0,16064,9392,
556.5,37145,0,87140,45,0,0,0,0,0,0,0,0,112473,0,0,15787,9229,
557.5,36850,0,84433,41,0,0,0,0,0,0,0,0,110297,0,0,15441,9017,
558.5,36537,0,81559,37,0,0,0,0,0,0,0,0,107341,0,0,15032,8761,
559.5,36207,0,78546,33,0,0,0,0,0,0,0,0,103666,0,0,14563,8464,
560.5,35861,0,75416,30,0,0,0,0,0,0,0,0,99348,0,0,14044,8131,
561.5,35499,0,72197,27,0,0,0,0,0,0,0,0,94475,0,0,13480,7768,
562.5,35121,0,68912,25,0,0,0,0,0,0,0,0,89146,0,0,12880,7381,
563.5,34730,0,65586,22,0,0,0,0,0,0,0,0,83463,0,0,12253,6977,
564.5,34325,0,62242,20,0,0,0,0,0,0,0,0,77534,0,0,11608,6562,
565.5,33908,0,58902,19,0,0,0,0,0,0,0,0,71463,0,0,10953,6144,
566.5,33481,0,55586,17,0,0,0,0,0,0,0,0,65352,0,0,10296,5729,
567.5,33043,0,52314,16,0,0,0,0,0,0,0,0,59294,0,0,9644,5323,
568.5,32597,0,49101,15,0,0,0,0,0,0,0,0,53375,0,0,9006,4931,
569.5,32143,0,45964,13,0,0,0,0,0,0,0,0,47669,0,0,8386,4558,
570.5,31683,0,42915,12,0,0,0,0,0,0,0,0,42238,0,0,7790,4208,
571.5,31217,0,39966,12,0,0,0,0,0,0,0,0,37130,0,0,7222,3884,
572.5,30748,0,37126,11,0,0,0,0,0,0,0,0,32384,0,0,6685,3587,
573.5,30277,0,34404,10,0,0,0,0,0,0,0,0,28021,0,0,6181,3318,
574.5,29804,0,31804,9,0,0,0,0,0,0,0,0,24056,0,0,5711,3078,
575.5,29331,0,29332,9,0,0,0,0,0,0,0,0,20489,0,0,5277,2864,
576.5,28858,0,26989,8,0,0,0,0,0,0,0,0,17314,0,0,4878,2676,
577.5,28388,0,24778,8,0,0,0,0,0,0,0,0,14516,0,0,4513,2512,
578.5,27922,0,22698,7,0,0,0,0,0,0,0,0,12075,0,0,4180,2369,
579.5,27460,0,20748,7,0,0,0,0,0,0,0,0,9965,0,0,3879,2245,
580.5,27003,0,18926,7,0,0,0,0,0,0,0,0,8161,0,0,3606,2137,
581.5,26552,0,17228,6,0,0,0,0,0,0,0,0,6630,0,0,3361,2043,
582.5,26109,0,15652,6,0,0,0,0,0,0,0,0,5345,0,0,3141,1961,
583.5,25674,0,14193,6,0,0,0,0,0,0,0,0,4276,0,0,2943,1888,
584.5,25248,0,12846,6,0,0,0,0,0,0,0,0,3394,0,0,2766,1825,
585.5,24831,0,11605,5,0,0,0,0,0,0,0,0,2673,0,0,2608,1768,
586.5,24426,0,10466,5,0,0,0,0,0,0,0,0,2090,0,0,2466,1717,
587.5,24031,0,9423,5,0,0,0,0,0,0,0,0,1621,0,0,2339,1672,
588.5,23648,0,8469,5,0,0,0,0,0,0,0,0,1247,0,0,2225,1631,
589.5,23278,0,7600,5,0,0,0,0,0,0,0,0,953,0,0,2122,1593,
590.5,22921,0,6810,5,0,0,0,0,0,0,0,0,722,0,0,2031,1559,
591.5,22577,0,6092,5,0,0,0,0,0,0,0,0,544,0,0,1948,1528,
592.5,22247,0,5442,5,0,0,0,0,0,0,0,0,406,0,0,1873,1499,
593.5,21932,0,4855,5,0,0,0,0,0,0,0,0,301,0,0,1806,1473,
594.5,21631,0,4326,4,0,0,0,0,0,0,0,0,221,0,0,1745,1449,
595.5,21345,0,3849,4,0,0,0,0,0,0,0,0,162,0,0,1691,1427,
596.5,21075,0,3420,4,0,0,0,0,0,0,0,0,117,0,0,1641,1407,
597.5,20820,0,3036,4,0,0,0,0,0,0,0,0,84,0,0,1596,1388,
598.5,20582,0,2692,4,0,0,0,0,0,0,0,0,60,0,0,1556,1371,
599.5,20359,0,2384,4,0,0,0,0,0,0,0,0,43,0,0,1519,1355,
600.5,20153,0,2109,4,0,0,0,0,0,0,0,0,30,0,0,1486,1341,
601.5,19964,0,1864,4,0,0,0,0,0,0,0,0,21,0,0,1457,1328,
602.5,19792,0,1646,4,0,0,0,0,0,0,0,0,15,0,0,1430,1316,
603.5,19636,0,1452,5,0,0,0,0,0,0,0,0,10,0,0,1407,1306,
604.5,19499,0,1280,5,0,0,0,0,0,0,0,0,7,0,0,1386,1297,
605.5,19378,0,1127,5,0,0,0,0,0,0,0,0,5,0,0,1368,1289,
606.5,19276,0,991,5,0,0,0,0,0,0,0,0,3,0,0,1352,1282,
607.5,19191,0,872,5,0,0,0,0,0,0,0,0,2,0,0,1338,1277,
608.5,19125,0,766,5,0,0,0,0,0,0,0,0,1,0,0,1326,1272,
609.5,19077,0,672,5,0,0,0,0,0,0,0,0,0,0,0,1317,1269,
610.5,19048,0,590,5,0,0,0,0,0,0,0,0,0,0,0,1310,1268,
611.5,19038,0,517,5,0,0,0,0,0,0,0,0,0,0,0,1304,1267,
612.5,19047,0,453,5,0,0,0,0,0,0,0,0,0,0,0,1300,1268,
613.5,19075,0,397,6,0,0,0,0,0,0,0,0,0,0,0,1299,1270,
614.5,19124,0,348,6,0,0,0,0,0,0,0,0,0,0,0,1298,1273,
615.5,19193,0,304,6,0,0,0,0,0,0,0,0,0,0,0,1300,1278,
616.5,19282,0,266,6,0,0,0,0,0,0,0,0,0,0,0,1304,1284,
617.5,19393,0,232,6,0,0,0,0,0,0,0,0,0,0,0,1309,1292,
618.5,19525,0,203,7,0,0,0,0,0,0,0,0,0,0,0,1316,1301,
619.5,19680,0,177,7,0,0,0,0,0,0,0,0,0,0,0,1324,1311,
620.5,19857,0,155,7,0,0,0,0,0,0,0,0,0,0,0,1335,1323,
621.5,20056,0,135,7,0,0,0,0,0,0,0,0,0,0,0,1347,1336,
622.5,20280,0,118,8,0,0,0,0,0,0,0,0,0,0,0,1360,1351,
623.5,20528,0,103,8,0,0,0,0,0,0,0,0,0,0,0,1376,1368,
624.5,20801,0,90,8,0,0,0,0,0,0,0,0,0,0,0,1393,1386,
625.5,21099,0,78,9,0,0,0,0,0,0,0,0,0,0,0,1412,1406,
626.5,21424,0,68,9,0,0,0,0,0,0,0,0,0,0,0,1433,1428,
627.5,21775,0,59,9,0,0,0,0,0,0,0,0,0,0,0,1456,1451,
628.5,22155,0,51,10,0,0,0,0,0,0,0,0,0,0,0,1481,1477,
629.5,22563,0,45,10,0,0,0,0,0,0,0,0,0,0,0,1508,1504,
630.5,23000,0,39,11,0,0,0,0,0,0,0,0,0,0,0,1537,1533,
631.5,23468,0,34,11,0,0,0,0,0,0,0,0,0,0,0,1568,1564,
632.5,23967,0,29,12,0,0,0,0,0,0,0,0,0,0,0,1601,1598,
633.5,24497,0,26,12,0,0,0,0,0,0,0,0,0,0,0,1636,1633,
634.5,25061,0,22,13,0,0,0,0,0,0,0,0,0,0,0,1673,1671,
635.5,25658,0,19,14,0,0,0,0,0,0,0,0,0,0,0,1713,1710,
636.5,26289,0,17,14,0,0,0,0,0,0,0,0,0,0,0,1755,1752,
637.5,26956,0,15,15,0,0,0,0,0,0,0,0,0,0,0,1799,1797,
638.5,27659,0,13,16,0,0,0,0,0,0,0,0,0,0,0,1846,1844,
639.5,28399,0,11,16,0,0,0,0,0,0,0,0,0,0,0,1895,1893,
640.5,29176,0,9,17,0,0,0,0,0,0,0,0,0,0,0,1947,1945,
641.5,29992,0,8,18,0,0,0,0,0,0,0,0,0,0,0,2001,1999,
642.5,30846,0,7,19,0,0,0,0,0,0,0,0,0,0,0,2058,2056,
643.5,31740,0,6,20,0,0,0,0,0,0,0,0,0,0,0,2118,2116,
644.5,32673,0,5,20,0,0,0,0,0,0,0,0,0,0,0,2180,2178,
645.5,33646,0,5,21,0,0,0,0,0,0,0,0,0,0,0,2245,2243,
646.5,34658,0,4,22,0,0,0,0,0,0,0,0,0,0,0,2312,2310,
647.5,35710,0,3,23,0,0,0,0,0,0,0,0,0,0,0,2382,2381,
648.5,36802,0,3,24,0,0,0,0,0,0,0,0,0,0,0,2455,2453,
649.5,37932,0,3,26,0,0,0,0,0,0,0,0,0,0,0,2531,2529,
650.5,39100,0,2,27,0,0,0,0,0,0,0,0,0,0,0,2609,2607,
651.5,40305,0,2,28,0,0,0,0,0,0,0,0,0,0,0,2689,2687,
652.5,41546,0,2,29,0,0,0,0,0,0,0,0,0,0,0,2772,2770,
653.5,42821,0,1,30,0,0,0,0,0,0,0,0,0,0,0,2857,2855,
654.5,44127,0,1,32,0,0,0,0,0,0,0,0,0,0,0,2944,2942,
655.5,45463,0,1,33,0,0,0,0,0,0,0,0,0,0,0,3033,3031,
656.5,46825,0,0,34,0,0,0,0,0,0,0,0,0,0,0,3124,3121,
657.5,48210,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3216,3214,
658.5,49616,0,0,37,0,0,0,0,0,0,0,0,0,0,0,3310,3308,
659.5,51037,0,0,38,0,0,0,0,0,0,0,0,0,0,0,3405,3402,
660.5,52469,0,0,40,0,0,0,0,0,0,0,0,0,0,0,3501,3498,
661.5,53906,0,0,41,0,0,0,0,0,0,0,0,0,0,0,3597,3594,
662.5,55345,0,0,43,0,0,0,0,0,0,0,0,0,0,0,3693,3689,
663.5,56777,0,0,44,0,0,0,0,0,0,0,0,0,0,0,3788,3785,
664.5,58198,0,0,45,0,0,0,0,0,0,0,0,0,0,0,3883,3880,
665.5,59600,0,0,47,0,0,0,0,0,0,0,0,0,0,0,3976,3973,
666.5,60975,0,0,48,0,0,0,0,0,0,0,0,0,0,0,4068,4065,
667.5,62316,0,0,50,0,0,0,0,0,0,0,0,0,0,0,4158,4154,
668.5,63615,0,0,51,0,0,0,0,0,0,0,0,0,0,0,4244,4241,
669.5,64863,0,0,53,0,0,0,0,0,0,0,0,0,0,0,4328,4324,
670.5,66051,0,0,54,0,0,0,0,0,0,0,0,0,0,0,4407,4403,
671.5,67172,0,0,55,0,0,0,0,0,0,0,0,0,0,0,4482,4478,
672.5,68215,0,0,57,0,0,0,0,0,0,0,0,0,0,0,4551,4547,
673.5,69171,0,0,58,0,0,0,0,0,0,0,0,0,0,0,4615,4611,
674.5,70032,0,0,59,0,0,0,0,0,0,0,0,0,0,0,4673,4669,
675.5,70788,0,0,61,0,0,0,0,0,0,0,0,0,0,0,4723,4719,
676.5,71432,0,0,62,0,0,0,0,0,0,0,0,0,0,0,4766,4762,
677.5,71955,0,0,63,0,0,0,0,0,0,0,0,0,0,0,4801,4797,
678.5,72349,0,0,64,0,0,0,0,0,0,0,0,0,0,0,4828,4823,
679.5,72606,0,0,65,0,0,0,0,0,0,0,0,0,0,0,4845,4840,
680.5,72722,0,0,66,0,0,0,0,0,0,0,0,0,0,0,4853,4848,
681.5,72689,0,0,67,0,0,0,0,0,0,0,0,0,0,0,4850,4846,
682.5,72504,0,0,68,0,0,0,0,0,0,0,0,0,0,0,4838,4833,
683.5,72162,0,0,68,0,0,0,0,0,0,0,0,0,0,0,4815,4810,
684.5,71662,0,0,69,0,0,0,0,0,0,0,0,0,0,0,4782,4777,
685.5,71001,0,0,70,0,0,0,0,0,0,0,0,0,0,0,4738,4733,
686.5,70181,0,0,70,0,0,0,0,0,0,0,0,0,0,0,4683,4678,
687.5,69201,0,0,70,0,0,0,0,0,0,0,0,0,0,0,4618,4613,
688.5,68066,0,0,71,0,0,0,0,0,0,0,0,0,0,0,4542,4537,
689.5,66778,0,0,71,0,0,0,0,0,0,0,0,0,0,0,4457,4452,
690.5,65343,0,0,71,0,0,0,0,0,0,0,0,0,0,0,4361,4356,
691.5,63769,0,0,71,0,0,0,0,0,0,0,0,0,0,0,4256,4251,
692.5,62062,0,0,71,0,0,0,0,0,0,0,0,0,0,0,4142,4137,
693.5,60232,0,0,71,0,0,0,0,0,0,0,0,0,0,0,4020,4015,
694.5,58290,0,0,70,0,0,0,0,0,0,0,0,0,0,0,3891,3886,
695.5,56246,0,0,70,0,0,0,0,0,0,0,0,0,0,0,3754,3749,
696.5,54114,0,0,69,0,0,0,0,0,0,0,0,0,0,0,3612,3607,
697.5,51905,0,0,69,0,0,0,0,0,0,0,0,0,0,0,3465,3460,
698.5,49634,0,0,68,0,0,0,0,0,0,0,0,0,0,0,3313,3309,
699.5,47313,0,0,67,0,0,0,0,0,0,0,0,0,0,0,3159,3154,
700.5,44958,0,0,67,0,0,0,0,0,0,0,0,0,0,0,3002,2997,
701.5,42582,0,0,66,0,0,0,0,0,0,0,0,0,0,0,2843,2839,
702.5,40200,0,0,65,0,0,0,0,0,0,0,0,0,0,0,2684,2680,
703.5,37825,0,0,63,0,0,0,0,0,0,0,0,0,0,0,2526,2521,
704.5,35470,0,0,62,0,0,0,0,0,0,0,0,0,0,0,2369,2364,
705.5,33147,0,0,61,0,0,0,0,0,0,0,0,0,0,0,2214,2210,
706.5,30870,0,0,60,0,0,0,0,0,0,0,0,0,0,0,2062,2058,
707.5,28647,0,0,58,0,0,0,0,0,0,0,0,0,0,0,1914,1910,
708.5,26491,0,0,57,0,0,0,0,0,0,0,0,0,0,0,1770,1766,
709.5,24408,0,0,56,0,0,0,0,0,0,0,0,0,0,0,1631,1627,
710.5,22407,0,0,54,0,0,0,0,0,0,0,0,0,0,0,1497,1494,
711.5,20495,0,0,52,0,0,0,0,0,0,0,0,0,0,0,1370,1366,
712.5,18675,0,0,51,0,0,0,0,0,0,0,0,0,0,0,1248,1245,
713.5,16954,0,0,49,0,0,0,0,0,0,0,0,0,0,0,1134,1130,
714.5,15332,0,0,48,0,0,0,0,0,0,0,0,0,0,0,1025,1022,
715.5,13812,0,0,46,0,0,0,0,0,0,0,0,0,0,0,924,921,
716.5,12395,0,0,44,0,0,0,0,0,0,0,0,0,0,0,829,826,
717.5,11080,0,0,43,0,0,0,0,0,0,0,0,0,0,0,742,738,
718.5,9865,0,0,41,0,0,0,0,0,0,0,0,0,0,0,660,657,
719.5,8748,0,0,40,0,0,0,0,0,0,0,0,0,0,0,586,583,
720.5,7727,0,0,38,0,0,0,0,0,0,0,0,0,0,0,518,515,
721.5,6797,0,0,36,0,0,0,0,0,0,0,0,0,0,0,456,453,
722.5,5955,0,0,35,0,0,0,0,0,0,0,0,0,0,0,399,397,
723.5,5196,0,0,33,0,0,0,0,0,0,0,0,0,0,0,349,346,
724.5,4515,0,0,32,0,0,0,0,0,0,0,0,0,0,0,303,301,
725.5,3907,0,0,30,0,0,0,0,0,0,0,0,0,0,0,262,260,
726.5,3366,0,0,28,0,0,0,0,0,0,0,0,0,0,0,226,224,
727.5,2888,0,0,27,0,0,0,0,0,0,0,0,0,0,0,194,192,
