Sample_ID,Time,Treatment,Volume,particle_size,Dilution_factor,Injection,tech_N,tech_mean,tech_sd,tech_se
5,96,DMSO,105.0,504.5,25.0,2,3,452108.3333333333,617773.0480996507,356671.435618429
5,96,DMSO,105.0,505.5,25.0,1,3,9858.333333333334,17075.13421128318,9858.333333333334
5,96,DMSO,105.0,505.5,25.0,2,3,453833.3333333333,633904.3255557839,365984.83300010004
5,96,DMSO,105.0,506.5,25.0,1,3,7983.333333333333,13827.538947091538,7983.333333333334
5,96,DMSO,105.0,506.5,25.0,2,3,455608.3333333333,649371.3990917165,374914.75206964643
5,96,DMSO,105.0,507.5,25.0,1,3,6425.0,11128.426438630037,6425.0
5,96,DMSO,105.0,507.5,25.0,2,3,457375.0,664037.7907167634,383382.39722240774
5,96,DMSO,105.0,508.5,25.0,1,3,5141.666666666667,8905.627902249977,5141.666666666666
5,96,DMSO,105.0,508.5,25.0,2,3,459075.0,677813.9406393174,391336.06108859094
5,96,DMSO,105.0,509.5,25.0,1,3,4091.6666666666665,7086.9745543026565,4091.666666666667
5,96,DMSO,105.0,509.5,25.0,2,3,460683.3333333333,690652.7258386326,398748.53717948333
5,96,DMSO,105.0,510.5,25.0,1,3,3241.6666666666665,5614.731367869111,3241.666666666667
5,96,DMSO,105.0,510.5,25.0,2,3,462125.0,702447.0945380869,405558.019123035
5,96,DMSO,105.0,511.5,25.0,1,3,2550.0,4416.729559300637,2550.0000000000005
5,96,DMSO,105.0,511.5,25.0,2,3,463366.6666666667,713120.0010049734,411720.02454472764
5,96,DMSO,105.0,512.5,25.0,1,3,1991.6666666666667,3449.667858408014,1991.666666666667
5,96,DMSO,105.0,512.5,25.0,2,3,464333.3333333333,722635.8013953732,417213.9744616797
5,96,DMSO,105.0,513.5,25.0,1,3,1550.0,2684.67875173176,1550.0
5,96,DMSO,105.0,513.5,25.0,2,3,464983.3333333333,730910.448231063,421991.34403971425
5,96,DMSO,105.0,514.5,25.0,1,3,1200.0,2078.460969082653,1200.0
5,96,DMSO,105.0,514.5,25.0,2,3,465266.6666666667,737934.3133594841,426046.57446235983
5,96,DMSO,105.0,515.5,25.0,1,3,925.0,1602.1469970012115,925.0000000000001
5,96,DMSO,105.0,515.5,25.0,2,3,465158.3333333333,743634.5088202492,429337.58384606603
5,96,DMSO,105.0,516.5,25.0,1,3,708.3333333333334,1226.8693220279547,708.3333333333334
5,96,DMSO,105.0,516.5,25.0,2,3,464600.0,747990.9094534505,431852.75292434264
5,96,DMSO,105.0,517.5,25.0,1,3,541.6666666666666,938.1941874331419,541.6666666666667
5,96,DMSO,105.0,517.5,25.0,2,3,463541.6666666667,750954.90599192,433564.0171237052
5,96,DMSO,105.0,518.5,25.0,1,3,408.3333333333333,707.2540797572915,408.3333333333333
5,96,DMSO,105.0,518.5,25.0,2,3,461966.6666666667,752537.1811135536,434477.54409111233
5,96,DMSO,105.0,519.5,25.0,1,3,308.3333333333333,534.0489990004038,308.3333333333333
5,96,DMSO,105.0,519.5,25.0,2,3,459825.0,752691.6180448671,434566.708294979
5,96,DMSO,105.0,520.5,25.0,1,3,233.33333333333334,404.14518843273805,233.33333333333334
5,96,DMSO,105.0,520.5,25.0,2,3,457116.6666666667,751437.356559636,433842.56008884666
5,96,DMSO,105.0,521.5,25.0,1,3,175.0,303.10889132455355,175.00000000000003
5,96,DMSO,105.0,521.5,25.0,2,3,453783.3333333333,748758.3481727154,432295.8338754968
5,96,DMSO,105.0,522.5,25.0,1,3,125.0,216.50635094610965,125.0
5,96,DMSO,105.0,522.5,25.0,2,3,449833.3333333333,744667.6466440135,429934.0662467263
5,96,DMSO,105.0,523.5,25.0,1,3,91.66666666666667,158.77132402714707,91.66666666666667
5,96,DMSO,105.0,523.5,25.0,2,3,445258.3333333333,739193.1218959856,426773.3479097671
5,96,DMSO,105.0,524.5,25.0,1,3,66.66666666666667,115.47005383792515,66.66666666666667
5,96,DMSO,105.0,524.5,25.0,2,3,440058.3333333333,732334.1195849974,422813.30107914587
5,96,DMSO,105.0,525.5,25.0,1,3,50.0,86.60254037844386,50.0
5,96,DMSO,105.0,525.5,25.0,2,3,434216.6666666667,724147.6499708698,418086.84064371657
5,96,DMSO,105.0,526.5,25.0,1,3,33.333333333333336,57.735026918962575,33.333333333333336
5,96,DMSO,105.0,526.5,25.0,2,3,427750.0,714640.8000702171,412598.0582944294
5,96,DMSO,105.0,527.5,25.0,1,3,25.0,43.30127018922193,25.0
5,96,DMSO,105.0,527.5,25.0,2,3,420666.6666666667,703892.5443264287,406392.5499474342
5,96,DMSO,105.0,528.5,25.0,1,3,16.666666666666668,28.867513459481287,16.666666666666668
5,96,DMSO,105.0,528.5,25.0,2,3,412983.3333333333,691931.6694647914,399486.9356263245
5,96,DMSO,105.0,529.5,25.0,1,3,16.666666666666668,28.867513459481287,16.666666666666668
5,96,DMSO,105.0,529.5,25.0,2,3,404700.0,678823.04072932,391918.6652971932
5,96,DMSO,105.0,530.5,25.0,1,3,8.333333333333334,14.433756729740644,8.333333333333334
5,96,DMSO,105.0,530.5,25.0,2,3,395900.0,664624.2340601191,383720.98044455866
5,96,DMSO,105.0,531.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,531.5,25.0,2,3,386558.3333333333,649421.984504939,374943.9575715876
5,96,DMSO,105.0,532.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,532.5,25.0,2,3,376741.6666666667,633288.3744459023,365629.2134610022
5,96,DMSO,105.0,533.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,533.5,25.0,2,3,366475.0,616288.1220460118,355814.1131616339
5,96,DMSO,105.0,534.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,534.5,25.0,2,3,355800.0,598515.427954869,345553.0434438877
5,96,DMSO,105.0,535.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,535.5,25.0,2,3,344758.3333333333,580064.2401564962,334900.24520162883
5,96,DMSO,105.0,536.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,536.5,25.0,2,3,333416.6666666667,561006.366571123,323897.17675693176
5,96,DMSO,105.0,537.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,537.5,25.0,2,3,321800.0,541428.7089497563,312594.0108591334
5,96,DMSO,105.0,538.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,538.5,25.0,2,3,309958.3333333333,521461.145084975,301065.7324867408
5,96,DMSO,105.0,539.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,539.5,25.0,2,3,297966.6666666667,501146.9571975204,289337.3306415503
5,96,DMSO,105.0,540.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,540.5,25.0,2,3,285833.3333333333,480608.99799976003,277479.7343701178
5,96,DMSO,105.0,541.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,541.5,25.0,2,3,273641.6666666667,459926.44271484687,265538.65550884383
5,96,DMSO,105.0,542.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,542.5,25.0,2,3,261425.0,439178.85522301734,253560.03028540075
5,96,DMSO,105.0,543.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,543.5,25.0,2,3,249241.66666666666,418467.2555389888,241602.18263247912
5,96,DMSO,105.0,544.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,544.5,25.0,2,3,237125.0,397870.792469113,229710.80913473215
5,96,DMSO,105.0,545.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,545.5,25.0,2,3,225133.33333333334,377469.4957322159,217932.11497186715
5,96,DMSO,105.0,546.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,546.5,25.0,2,3,213283.33333333334,357313.6755126136,206295.14674234207
5,96,DMSO,105.0,547.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,547.5,25.0,2,3,201633.33333333334,337503.8762123086,194857.95378371852
5,96,DMSO,105.0,548.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,548.5,25.0,2,3,190233.33333333334,318083.85817789205,183645.80114388073
5,96,DMSO,105.0,549.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,549.5,25.0,2,3,179075.0,299125.7856237071,172700.3528514056
5,96,DMSO,105.0,550.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,550.5,25.0,2,3,168225.0,280658.5291773617,162038.2773709142
5,96,DMSO,105.0,551.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,551.5,25.0,2,3,157700.0,262754.24948989885,151701.2366737112
5,96,DMSO,105.0,552.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,552.5,25.0,2,3,147500.0,245434.30511034923,141701.5621238289
5,96,DMSO,105.0,553.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,553.5,25.0,2,3,137683.33333333334,228735.04641469644,132060.24062062654
5,96,DMSO,105.0,554.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,554.5,25.0,2,3,128241.66666666667,212707.29643887005,122806.61485757916
5,96,DMSO,105.0,555.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,555.5,25.0,2,3,119191.66666666667,197336.0020582492,113931.99390913473
5,96,DMSO,105.0,556.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,556.5,25.0,2,3,110541.66666666667,182679.52870623826,105470.07507398062
5,96,DMSO,105.0,557.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,557.5,25.0,2,3,102308.33333333333,168722.7613818993,97412.13170225656
5,96,DMSO,105.0,558.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,558.5,25.0,2,3,94483.33333333333,155474.00171196897,89762.95674039362
5,96,DMSO,105.0,559.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,559.5,25.0,2,3,87066.66666666667,142931.74580313967,82521.68191518585
5,96,DMSO,105.0,560.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,560.5,25.0,2,3,80075.0,131104.3406032005,75693.12633918619
5,96,DMSO,105.0,561.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,561.5,25.0,2,3,73483.33333333333,119969.7470545526,69264.56575655726
5,96,DMSO,105.0,562.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,562.5,25.0,2,3,67300.0,109542.36623334371,63244.314632489564
5,96,DMSO,105.0,563.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,563.5,25.0,2,3,61508.333333333336,99772.17902969412,57603.49442042944
5,96,DMSO,105.0,564.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,564.5,25.0,2,3,56091.666666666664,90672.61277989806,52349.85739660085
5,96,DMSO,105.0,565.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,565.5,25.0,2,3,51058.333333333336,82215.79962716007,47467.3140463812
5,96,DMSO,105.0,566.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,566.5,25.0,2,3,46375.0,74365.15060833267,42934.73972204793
5,96,DMSO,105.0,567.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,567.5,25.0,2,3,42041.666666666664,67099.61034412445,38739.97809469925
5,96,DMSO,105.0,568.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,568.5,25.0,2,3,38033.333333333336,60417.9057344206,34882.29413964117
5,96,DMSO,105.0,569.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,569.5,25.0,2,3,34341.666666666664,54263.59468680022,31329.100999620856
5,96,DMSO,105.0,570.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,570.5,25.0,2,3,30950.0,48607.914736182625,28063.792657681417
5,96,DMSO,105.0,571.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,571.5,25.0,2,3,27833.333333333332,43449.31913544024,25085.47609895238
5,96,DMSO,105.0,572.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,572.5,25.0,2,3,24991.666666666668,38746.05087403532,22370.042902159228
5,96,DMSO,105.0,573.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,573.5,25.0,2,3,22391.666666666668,34461.24937278585,19896.211601988736
5,96,DMSO,105.0,574.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,574.5,25.0,2,3,20033.333333333332,30594.78441390515,17663.907017166704
5,96,DMSO,105.0,575.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,575.5,25.0,2,3,17891.666666666668,27082.81666173837,15636.27149006793
5,96,DMSO,105.0,576.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,576.5,25.0,2,3,15950.0,23917.09639567479,13808.54204227707
5,96,DMSO,105.0,577.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,577.5,25.0,2,3,14191.666666666666,21068.702103673433,12164.020831031892
5,96,DMSO,105.0,578.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,578.5,25.0,2,3,12608.333333333334,18502.877028541625,10682.64103321105
5,96,DMSO,105.0,579.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,579.5,25.0,2,3,11191.666666666666,16225.449403123888,9367.76758061623
5,96,DMSO,105.0,580.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,580.5,25.0,2,3,9908.333333333334,14178.820766669327,8186.145986427992
5,96,DMSO,105.0,581.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,581.5,25.0,2,3,8766.666666666666,12357.31901883792,7134.501461988155
5,96,DMSO,105.0,582.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,582.5,25.0,2,3,7741.666666666667,10757.332770409834,6210.748970758501
5,96,DMSO,105.0,583.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,583.5,25.0,2,3,6833.333333333333,9339.242920779678,5392.014414339454
5,96,DMSO,105.0,584.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,584.5,25.0,2,3,6025.0,8074.7677985190385,4661.969362118689
5,96,DMSO,105.0,585.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,585.5,25.0,2,3,5300.0,6973.521348644456,4026.1644278394792
5,96,DMSO,105.0,586.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,586.5,25.0,2,3,4666.666666666667,6011.308787055722,3470.630746388584
5,96,DMSO,105.0,587.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,587.5,25.0,2,3,4100.0,5164.300533470143,2981.610303175115
5,96,DMSO,105.0,588.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,588.5,25.0,2,3,3600.0,4414.252484849501,2548.569860398834
5,96,DMSO,105.0,589.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,589.5,25.0,2,3,3158.3333333333335,3782.387914179789,2183.762680431288
5,96,DMSO,105.0,590.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,590.5,25.0,2,3,2766.6666666666665,3219.213154380016,1858.6135812600867
5,96,DMSO,105.0,591.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,591.5,25.0,2,3,2425.0,2741.691995830312,1582.916611827673
5,96,DMSO,105.0,592.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,592.5,25.0,2,3,2133.3333333333335,2333.229164341414,1347.0904861136012
5,96,DMSO,105.0,593.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,593.5,25.0,2,3,1866.6666666666667,1983.893478323202,1145.4014337534438
5,96,DMSO,105.0,594.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,594.5,25.0,2,3,1641.6666666666667,1689.3662519812965,975.3560603412708
5,96,DMSO,105.0,595.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,595.5,25.0,2,3,1433.3333333333333,1425.0730975403799,822.7663364798321
5,96,DMSO,105.0,596.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,596.5,25.0,2,3,1266.6666666666667,1216.1243083391325,702.1296967876457
5,96,DMSO,105.0,597.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,597.5,25.0,2,3,1108.3333333333333,1035.1127152795164,597.6226048082333
5,96,DMSO,105.0,598.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,598.5,25.0,2,3,975.0,884.2369591913697,510.5144464165534
5,96,DMSO,105.0,599.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,599.5,25.0,2,3,850.0,756.6372975210778,436.84474740270525
5,96,DMSO,105.0,600.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,600.5,25.0,2,3,750.0,657.1719714047458,379.41841459440707
5,96,DMSO,105.0,601.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,601.5,25.0,2,3,666.6666666666666,577.8912815861936,333.6456869861267
5,96,DMSO,105.0,602.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,602.5,25.0,2,3,591.6666666666666,512.5508104893927,295.92134840941173
5,96,DMSO,105.0,603.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,603.5,25.0,2,3,516.6666666666666,450.23142197466996,259.9412326747037
5,96,DMSO,105.0,604.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,604.5,25.0,2,3,458.3333333333333,406.45827994190665,234.66879733881208
5,96,DMSO,105.0,605.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,605.5,25.0,2,3,408.3333333333333,371.090734636872,214.24933553637405
5,96,DMSO,105.0,606.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,606.5,25.0,2,3,366.6666666666667,341.2599204907212,197.02650695894818
5,96,DMSO,105.0,607.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,607.5,25.0,2,3,325.0,313.2491021535417,180.8544534517559
5,96,DMSO,105.0,608.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,608.5,25.0,2,3,283.3333333333333,287.59056544562327,166.0404903764273
5,96,DMSO,105.0,609.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,609.5,25.0,2,3,250.0,263.39134382131846,152.0690632574555
5,96,DMSO,105.0,610.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,610.5,25.0,2,3,233.33333333333334,251.66114784235833,145.2966314513558
5,96,DMSO,105.0,611.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,611.5,25.0,2,3,200.0,229.128784747792,132.28756555322954
5,96,DMSO,105.0,612.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,612.5,25.0,2,3,183.33333333333334,218.42237370135263,126.10621625351298
5,96,DMSO,105.0,613.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,613.5,25.0,2,3,158.33333333333334,194.18633662885074,112.11353372561426
5,96,DMSO,105.0,614.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,614.5,25.0,2,3,150.0,180.27756377319946,104.08329997330664
5,96,DMSO,105.0,615.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,615.5,25.0,2,3,133.33333333333334,170.17148213885113,98.2485510212633
5,96,DMSO,105.0,616.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,616.5,25.0,2,3,116.66666666666667,160.7275126832159,92.7960727138337
5,96,DMSO,105.0,617.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,617.5,25.0,2,3,108.33333333333333,146.48663192705789,84.5740963757685
5,96,DMSO,105.0,618.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,618.5,25.0,2,3,100.0,132.28756555322954,76.37626158259735
5,96,DMSO,105.0,619.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,619.5,25.0,2,3,83.33333333333333,123.32207155790618,71.20003121097943
5,96,DMSO,105.0,620.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,620.5,25.0,2,3,83.33333333333333,123.32207155790618,71.20003121097943
5,96,DMSO,105.0,621.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,621.5,25.0,2,3,66.66666666666667,115.47005383792515,66.66666666666667
5,96,DMSO,105.0,622.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,622.5,25.0,2,3,58.333333333333336,101.03629710818451,58.333333333333336
5,96,DMSO,105.0,623.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,623.5,25.0,2,3,58.333333333333336,101.03629710818451,58.333333333333336
5,96,DMSO,105.0,624.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,624.5,25.0,2,3,50.0,86.60254037844386,50.0
5,96,DMSO,105.0,625.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,625.5,25.0,2,3,50.0,86.60254037844386,50.0
5,96,DMSO,105.0,626.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,626.5,25.0,2,3,41.666666666666664,72.16878364870321,41.666666666666664
5,96,DMSO,105.0,627.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,627.5,25.0,2,3,41.666666666666664,72.16878364870321,41.666666666666664
5,96,DMSO,105.0,628.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,628.5,25.0,2,3,33.333333333333336,57.735026918962575,33.333333333333336
5,96,DMSO,105.0,629.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,629.5,25.0,2,3,33.333333333333336,57.735026918962575,33.333333333333336
5,96,DMSO,105.0,630.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,630.5,25.0,2,3,25.0,43.30127018922193,25.0
5,96,DMSO,105.0,631.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,631.5,25.0,2,3,25.0,43.30127018922193,25.0
5,96,DMSO,105.0,632.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,632.5,25.0,2,3,25.0,43.30127018922193,25.0
5,96,DMSO,105.0,633.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,633.5,25.0,2,3,25.0,43.30127018922193,25.0
5,96,DMSO,105.0,634.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,634.5,25.0,2,3,16.666666666666668,28.867513459481287,16.666666666666668
5,96,DMSO,105.0,635.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,635.5,25.0,2,3,16.666666666666668,28.867513459481287,16.666666666666668
5,96,DMSO,105.0,636.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,636.5,25.0,2,3,16.666666666666668,28.867513459481287,16.666666666666668
5,96,DMSO,105.0,637.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,637.5,25.0,2,3,16.666666666666668,28.867513459481287,16.666666666666668
5,96,DMSO,105.0,638.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,638.5,25.0,2,3,16.666666666666668,28.867513459481287,16.666666666666668
5,96,DMSO,105.0,639.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,639.5,25.0,2,3,8.333333333333334,14.433756729740644,8.333333333333334
5,96,DMSO,105.0,640.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,640.5,25.0,2,3,8.333333333333334,14.433756729740644,8.333333333333334
5,96,DMSO,105.0,641.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,641.5,25.0,2,3,8.333333333333334,14.433756729740644,8.333333333333334
5,96,DMSO,105.0,642.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,642.5,25.0,2,3,8.333333333333334,14.433756729740644,8.333333333333334
5,96,DMSO,105.0,643.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,643.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,644.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,644.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,645.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,645.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,646.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,646.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,647.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,647.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,648.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,648.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,649.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,649.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,650.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,650.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,651.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,651.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,652.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,652.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,653.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,653.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,654.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,654.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,655.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,655.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,656.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,656.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,657.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,657.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,658.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,658.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,659.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,659.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,660.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,660.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,661.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,661.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,662.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,662.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,663.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,663.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,664.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,664.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,665.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,665.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,666.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,666.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,667.5,25.0,1,3,0.0,0.0,0.0
5,96,DMSO,105.0,667.5,25.0,2,3,0.0,0.0,0.0
5,96,DMSO,105.0,668.5,25.0,1,3,0.0,0.0,0.0
