Sample_ID,Time,Treatment,Volume,particle_size,Dilution_factor,inj_N,inj_mean,inj_sd,inj_se
1,48,BPS,145.0,841.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,842.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,843.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,844.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,845.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,846.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,847.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,848.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,849.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,850.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,851.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,852.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,853.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,854.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,855.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,856.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,857.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,858.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,859.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,860.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,861.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,862.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,863.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,864.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,865.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,866.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,867.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,868.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,869.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,870.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,871.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,872.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,873.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,874.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,875.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,876.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,877.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,878.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,879.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,880.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,881.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,882.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,883.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,884.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,885.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,886.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,887.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,888.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,889.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,890.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,891.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,892.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,893.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,894.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,895.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,896.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,897.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,898.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,899.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,900.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,901.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,902.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,903.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,904.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,905.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,906.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,907.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,908.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,909.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,910.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,911.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,912.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,913.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,914.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,915.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,916.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,917.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,918.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,919.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,920.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,921.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,922.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,923.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,924.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,925.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,926.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,927.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,928.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,929.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,930.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,931.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,932.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,933.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,934.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,935.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,936.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,937.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,938.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,939.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,940.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,941.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,942.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,943.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,944.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,945.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,946.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,947.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,948.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,949.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,950.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,951.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,952.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,953.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,954.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,955.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,956.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,957.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,958.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,959.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,960.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,961.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,962.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,963.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,964.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,965.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,966.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,967.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,968.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,969.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,970.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,971.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,972.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,973.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,974.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,975.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,976.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,977.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,978.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,979.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,980.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,981.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,982.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,983.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,984.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,985.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,986.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,987.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,988.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,989.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,990.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,991.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,992.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,993.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,994.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,995.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,996.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,997.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,998.5,25.0,2,0.0,0.0,0.0
1,48,BPS,145.0,999.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,0.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,1.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,2.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,3.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,4.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,5.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,6.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,7.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,8.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,9.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,10.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,11.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,12.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,13.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,14.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,15.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,16.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,17.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,18.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,19.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,20.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,21.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,22.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,23.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,24.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,25.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,26.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,27.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,28.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,29.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,30.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,31.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,32.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,33.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,34.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,35.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,36.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,37.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,38.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,39.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,40.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,41.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,42.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,43.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,44.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,45.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,46.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,47.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,48.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,49.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,50.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,51.5,25.0,2,0.0,0.0,0.0
2,48,DMSO,112.0,52.5,25.0,2,4.166666666666667,5.892556509887896,4.166666666666667
2,48,DMSO,112.0,53.5,25.0,2,16.666666666666668,23.570226039551585,16.666666666666668
2,48,DMSO,112.0,54.5,25.0,2,50.0,70.71067811865476,50.0
2,48,DMSO,112.0,55.5,25.0,2,141.66666666666666,200.34692133618844,141.66666666666663
2,48,DMSO,112.0,56.5,25.0,2,366.6666666666667,518.5449728701349,366.66666666666663
2,48,DMSO,112.0,57.5,25.0,2,862.5,1219.7591975467944,862.4999999999999
2,48,DMSO,112.0,58.5,25.0,2,1862.5,2622.1876469001136,1854.1666666666665
2,48,DMSO,112.0,59.5,25.0,2,3708.3333333333335,5220.805067760676,3691.6666666666665
2,48,DMSO,112.0,60.5,25.0,2,6845.833333333334,9634.32989366671,6812.5
2,48,DMSO,112.0,61.5,25.0,2,11787.5,16575.76146231465,11720.833333333332
2,48,DMSO,112.0,62.5,25.0,2,19e3,26705.066102811947,18883.333333333332
2,48,DMSO,112.0,63.5,25.0,2,28825.0,40505.433448969394,28641.66666666666
2,48,DMSO,112.0,64.5,25.0,2,41379.16666666667,58071.14440494522,41062.5
2,48,DMSO,112.0,65.5,25.0,2,56479.166666666664,79166.49671034388,55979.166666666664
2,48,DMSO,112.0,66.5,25.0,2,73725.0,103107.95381001841,72908.33333333333
2,48,DMSO,112.0,67.5,25.0,2,92612.5,129147.16102721302,91320.83333333333
2,48,DMSO,112.0,68.5,25.0,2,112837.5,156665.3999283895,110779.16666666666
2,48,DMSO,112.0,69.5,25.0,2,134658.3333333333,185863.017434884,131424.99999999997
2,48,DMSO,112.0,70.5,25.0,2,159504.16666666666,218384.0368129553,154420.8333333333
2,48,DMSO,112.0,71.5,25.0,2,190583.33333333334,258223.61137630738,182591.66666666666
2,48,DMSO,112.0,72.5,25.0,2,233612.5,312653.1558581419,221079.16666666666
2,48,DMSO,112.0,73.5,25.0,2,297416.6666666667,392809.60206214694,277758.3333333333
2,48,DMSO,112.0,74.5,25.0,2,393975.0,513677.72119296744,363224.99999999994
2,48,DMSO,112.0,75.5,25.0,2,537712.5,692852.6869891287,489920.8333333333
2,48,DMSO,112.0,76.5,25.0,2,743662.5,947741.1113808396,670154.1666666666
2,48,DMSO,112.0,77.5,25.0,2,1024612.5,1291512.8581676993,913237.4999999999
2,48,DMSO,112.0,78.5,25.0,2,1387645.8333333333,1728174.865776432,1222004.1666666665
2,48,DMSO,112.0,79.5,25.0,2,1831100.0,2248528.8534951024,1589949.9999999998
2,48,DMSO,112.0,80.5,25.0,2,2343054.166666667,2828303.3810594827,1999912.5
2,48,DMSO,112.0,81.5,25.0,2,2902150.0,3429703.5910151512,2425166.6666666665
2,48,DMSO,112.0,82.5,25.0,2,3480933.3333333335,4006266.6752816425,2832858.3333333335
2,48,DMSO,112.0,83.5,25.0,2,4051162.5,4510380.777259061,3189320.833333333
2,48,DMSO,112.0,84.5,25.0,2,4589483.333333334,4901004.24085604,3465533.3333333335
2,48,DMSO,112.0,85.5,25.0,2,5082208.333333333,5150129.74498108,3641691.6666666665
2,48,DMSO,112.0,86.5,25.0,2,5527795.833333333,5246231.449100842,3709645.833333333
2,48,DMSO,112.0,87.5,25.0,2,5936750.0,5194630.331743754,3673158.3333333335
2,48,DMSO,112.0,88.5,25.0,2,6329037.5,5015266.804139276,3546329.1666666665
2,48,DMSO,112.0,89.5,25.0,2,6729983.333333333,4739288.9199986765,3351183.333333333
2,48,DMSO,112.0,90.5,25.0,2,7165620.833333333,4405422.560704938,3115104.1666666665
2,48,DMSO,112.0,91.5,25.0,2,7658458.333333334,4057013.3719447963,2868741.666666666
2,48,DMSO,112.0,92.5,25.0,2,8224583.333333334,3739593.1378701553,2644291.6666666665
2,48,DMSO,112.0,93.5,25.0,2,8872204.166666668,3498628.82451131,2473904.166666667
2,48,DMSO,112.0,94.5,25.0,2,9601929.166666666,3377053.598599302,2387937.4999999995
2,48,DMSO,112.0,95.5,25.0,2,10408262.5,3412043.5991550167,2412679.1666666665
2,48,DMSO,112.0,96.5,25.0,2,11281820.833333332,3631423.4780181437,2567804.1666666665
2,48,DMSO,112.0,97.5,25.0,2,12211645.833333334,4050325.320306074,2864012.5
2,48,DMSO,112.0,98.5,25.0,2,13186883.333333332,4668755.018575318,3301308.333333333
2,48,DMSO,112.0,99.5,25.0,2,14197779.166666668,5470973.554387968,3868562.500000001
2,48,DMSO,112.0,100.5,25.0,2,15235887.5,6426970.13743916,4544554.166666667
2,48,DMSO,112.0,101.5,25.0,2,16293700.0,7495838.640437254,5300358.333333333
2,48,DMSO,112.0,102.5,25.0,2,17364412.5,8630538.784763817,6102712.499999999
2,48,DMSO,112.0,103.5,25.0,2,18441766.666666668,9783388.003140835,6917900.0
2,48,DMSO,112.0,104.5,25.0,2,19520479.166666668,10911276.352141967,7715437.5
2,48,DMSO,112.0,105.5,25.0,2,20596879.166666668,11980009.326340334,8471145.833333332
2,48,DMSO,112.0,106.5,25.0,2,21669741.666666668,12967419.12814574,9169350.0
2,48,DMSO,112.0,107.5,25.0,2,22740900.0,13864914.410166765,9803975.0
2,48,DMSO,112.0,108.5,25.0,2,23815587.5,14677633.48168003,10378654.166666664
2,48,DMSO,112.0,109.5,25.0,2,24902241.666666664,15423342.400562854,10905949.999999998
2,48,DMSO,112.0,110.5,25.0,2,26011870.833333332,16130478.644531952,11405970.833333332
2,48,DMSO,112.0,111.5,25.0,2,27157087.5,16835334.46913172,11904379.166666662
2,48,DMSO,112.0,112.5,25.0,2,28350850.0,17578886.71233193,12430150.0
2,48,DMSO,112.0,113.5,25.0,2,29604908.333333332,18403290.723404303,13013091.666666666
2,48,DMSO,112.0,114.5,25.0,2,30928316.666666664,19348079.66397369,13681158.333333332
2,48,DMSO,112.0,115.5,25.0,2,32325745.833333332,20446128.106808748,14457595.833333332
2,48,DMSO,112.0,116.5,25.0,2,33795795.833333336,21719815.981534038,15358229.166666666
2,48,DMSO,112.0,117.5,25.0,2,35329466.666666664,23177121.80966394,16388699.999999996
2,48,DMSO,112.0,118.5,25.0,2,36908875.0,24808664.641234722,17542374.999999996
2,48,DMSO,112.0,119.5,25.0,2,38506554.16666667,26585453.098217733,18798754.166666668
2,48,DMSO,112.0,120.5,25.0,2,40085512.5,28458472.895563714,20123179.166666664
2,48,DMSO,112.0,121.5,25.0,2,41600387.5,30360048.021756623,21467795.833333332
2,48,DMSO,112.0,122.5,25.0,2,42999829.166666664,32207399.842945535,22774070.833333332
2,48,DMSO,112.0,123.5,25.0,2,44229987.5,33908250.92418562,23976754.166666668
2,48,DMSO,112.0,124.5,25.0,2,45238970.833333336,35367896.09724995,25008879.166666664
2,48,DMSO,112.0,125.5,25.0,2,45981675.0,36497222.230039485,25807433.333333325
2,48,DMSO,112.0,126.5,25.0,2,46424412.5,37220303.73192435,26318729.166666668
2,48,DMSO,112.0,127.5,25.0,2,46548654.166666664,37480825.44033951,26502945.833333336
2,48,DMSO,112.0,128.5,25.0,2,46353341.666666664,37246401.86470664,26337183.333333336
2,48,DMSO,112.0,129.5,25.0,2,45855420.83333333,36510168.17669171,25816587.499999996
2,48,DMSO,112.0,130.5,25.0,2,45088437.5,35289760.79792884,24953629.166666668
2,48,DMSO,112.0,131.5,25.0,2,44099637.5,33623840.79167936,23775645.833333325
2,48,DMSO,112.0,132.5,25.0,2,42945804.166666664,31567067.512129035,22321287.499999996
2,48,DMSO,112.0,133.5,25.0,2,41688575.0,29184335.684121236,20636441.666666664
2,48,DMSO,112.0,134.5,25.0,2,40389758.33333333,26545047.838229425,18770183.33333333
2,48,DMSO,112.0,135.5,25.0,2,39107116.66666667,23718329.55487111,16771391.666666666
2,48,DMSO,112.0,136.5,25.0,2,37891062.5,20769440.89739328,14686212.5
2,48,DMSO,112.0,137.5,25.0,2,36782241.666666664,17757655.091728907,12556558.333333332
2,48,DMSO,112.0,138.5,25.0,2,35810229.16666667,14735474.816381095,10419554.166666668
2,48,DMSO,112.0,139.5,25.0,2,34993125.0,11748838.441900924,8307683.333333334
2,48,DMSO,112.0,140.5,25.0,2,34337958.333333336,8838080.517598579,6249466.666666666
2,48,DMSO,112.0,141.5,25.0,2,33841629.166666664,6038992.431715118,4270212.499999998
2,48,DMSO,112.0,142.5,25.0,2,33492508.333333336,3383953.7822723803,2392816.6666666656
2,48,DMSO,112.0,143.5,25.0,2,33272183.333333336,902574.6657325479,638216.6666666659
2,48,DMSO,112.0,144.5,25.0,2,33157537.5,1378039.157958894,974420.8333333338
2,48,DMSO,112.0,145.5,25.0,2,33122841.666666668,3433521.9676335603,2427866.666666668
2,48,DMSO,112.0,146.5,25.0,2,33141829.166666664,5242860.9067771835,3707262.4999999977
2,48,DMSO,112.0,147.5,25.0,2,33189587.5,6789268.081893106,4800737.499999999
2,48,DMSO,112.0,148.5,25.0,2,33244166.666666664,8060993.735300603,5699983.333333334
2,48,DMSO,112.0,149.5,25.0,2,33287800.0,9052039.244472608,6400758.333333333
2,48,DMSO,112.0,150.5,25.0,2,33307666.666666664,9762528.35309583,6903149.999999998
2,48,DMSO,112.0,151.5,25.0,2,33296250.0,10198636.460392633,7211524.999999999
2,48,DMSO,112.0,152.5,25.0,2,33251137.5,10372142.786826283,7334212.499999999
2,48,DMSO,112.0,153.5,25.0,2,33174545.833333336,10299511.135285404,7282854.166666665
2,48,DMSO,112.0,154.5,25.0,2,33072550.0,10000823.338355698,7071650.0
2,48,DMSO,112.0,155.5,25.0,2,32954058.333333336,9498459.325661717,6716425.000000001
2,48,DMSO,112.0,156.5,25.0,2,32829837.5,8815800.761434693,6233712.5
2,48,DMSO,112.0,157.5,25.0,2,32711441.666666668,7976188.062010298,5640016.666666668
2,48,DMSO,112.0,158.5,25.0,2,32610316.666666664,7001948.124004488,4951124.999999998
2,48,DMSO,112.0,159.5,25.0,2,32536966.666666668,5913911.134679732,4181766.666666668
2,48,DMSO,112.0,160.5,25.0,2,32500325.0,4731145.4069020115,3345424.9999999995
2,48,DMSO,112.0,161.5,25.0,2,32507191.666666664,3471092.9079406047,2454433.333333334
2,48,DMSO,112.0,162.5,25.0,2,32561825.0,2149958.168197698,1520250.0
2,48,DMSO,112.0,163.5,25.0,2,32665650.0,783285.75174638,553866.6666666679
2,48,DMSO,112.0,164.5,25.0,2,32817045.833333332,613291.3889926224,433662.5
2,48,DMSO,112.0,165.5,25.0,2,33011233.333333336,2023374.2692522851,1430741.666666666
2,48,DMSO,112.0,166.5,25.0,2,33240283.333333336,3429220.4013813427,2424825.0000000014
2,48,DMSO,112.0,167.5,25.0,2,33493337.5,4811348.993558096,3402137.5
2,48,DMSO,112.0,168.5,25.0,2,33756950.0,6148529.164677425,4347666.666666666
2,48,DMSO,112.0,169.5,25.0,2,34015691.666666664,7418115.82007183,5245399.999999998
2,48,DMSO,112.0,170.5,25.0,2,34252962.5,8596798.006188197,6078854.166666665
2,48,DMSO,112.0,171.5,25.0,2,34451983.333333336,9661683.140985608,6831841.666666665
2,48,DMSO,112.0,172.5,25.0,2,34596920.833333336,10591616.946593568,7489404.166666666
2,48,DMSO,112.0,173.5,25.0,2,34674029.166666664,11368715.514004566,8038895.833333334
2,48,DMSO,112.0,174.5,25.0,2,34672741.666666664,11979626.31016719,8470874.999999998
2,48,DMSO,112.0,175.5,25.0,2,34586462.5,12416777.399966246,8779987.5
2,48,DMSO,112.0,176.5,25.0,2,34413141.66666667,12678943.131647669,8965366.666666668
2,48,DMSO,112.0,177.5,25.0,2,34155400.0,12771538.764644045,9030841.666666666
2,48,DMSO,112.0,178.5,25.0,2,33820245.833333336,12706184.420392878,8984629.166666666
2,48,DMSO,112.0,179.5,25.0,2,33418466.666666664,12499809.413747072,8838699.999999998
2,48,DMSO,112.0,180.5,25.0,2,32963670.833333332,12173332.320316734,8607845.83333333
2,48,DMSO,112.0,181.5,25.0,2,32471170.833333336,11750176.052228665,8308629.166666665
2,48,DMSO,112.0,182.5,25.0,2,31956850.0,11254535.446512466,7958158.333333333
2,48,DMSO,112.0,183.5,25.0,2,31436037.5,10709963.051538156,7573087.499999999
2,48,DMSO,112.0,184.5,25.0,2,30922587.5,10138019.731575418,7168662.5
2,48,DMSO,112.0,185.5,25.0,2,30428154.166666668,9557331.8577520065,6758054.166666667
2,48,DMSO,112.0,186.5,25.0,2,29961808.333333336,8983037.40774182,6351966.666666666
2,48,DMSO,112.0,187.5,25.0,2,29529816.666666664,8426556.156061025,5958474.999999998
2,48,DMSO,112.0,188.5,25.0,2,29135679.166666668,7895701.632641738,5583104.166666667
2,48,DMSO,112.0,189.5,25.0,2,28780383.333333332,7395040.56877911,5229083.333333332
2,48,DMSO,112.0,190.5,25.0,2,28462741.666666668,6926464.475112827,4897750.0
2,48,DMSO,112.0,191.5,25.0,2,28179820.833333332,6489773.004721544,4588962.499999999
2,48,DMSO,112.0,192.5,25.0,2,27927391.666666664,6083333.919452026,4301566.666666666
2,48,DMSO,112.0,193.5,25.0,2,27700362.5,5704778.411587299,4033887.5
2,48,DMSO,112.0,194.5,25.0,2,27493208.333333332,5351454.83069791,3784049.9999999995
2,48,DMSO,112.0,195.5,25.0,2,27300291.666666664,5020941.336058297,3550341.6666666656
2,48,DMSO,112.0,196.5,25.0,2,27116183.333333336,4711405.342593886,3331466.6666666656
