particle_size,6_4000_2_00,6_4000_2_01,6_4000_2_02,6_4000_1_00,6_4000_1_01,6_4000_1_02,5_500_2_00,5_500_2_01,5_500_2_02,5_500_1_00,5_500_1_01,5_500_1_02,4_500_2_00,4_500_2_01,4_500_2_02,4_500_1_00,4_500_1_01,4_500_1_02,3_500_1_00,3_500_1_01,3_500_1_02,3_500_2_00,3_500_2_01,3_500_2_02,2_500_2_00,2_500_2_01,2_500_2_02,2_500_1_00,2_500_1_01,2_500_1_02,1_500_2_00,1_500_2_01,1_500_2_02,1_500_1_00,1_500_1_01,1_500_1_02
370.5,36262,0,2042,5,126618,1052,44087,103905,67956,67565,70632,122221,189196,243,1782,19613,31350,144474,9577,558178,106734,133667,223722,691,74546,308458,2926,155153,3924,49352,5,90366,18234,24132,28661,10274
371.5,32524,0,2456,3,126684,1084,44268,85564,68866,68086,67184,146533,168650,198,1669,18690,32886,150140,7690,544361,108140,129328,220021,547,81429,309103,2438,151729,4095,42664,4,81961,20246,28154,31236,11074
372.5,29081,0,2953,1,126670,1123,44515,69313,69800,68676,63732,173772,149177,161,1569,17855,34684,155855,6179,526753,109613,125052,215953,432,88410,307377,2031,147760,4287,36452,3,74040,22433,32651,34041,11918
373.5,25924,0,3546,0,126574,1170,44825,55216,70746,69336,60290,203730,130902,132,1481,17102,36766,161595,4973,505733,111153,120844,211485,340,95394,303180,1692,143304,4500,30788,2,66639,24800,37632,37091,12803
374.5,23039,0,4252,0,126390,1225,45195,43242,71694,70067,56873,236019,113921,109,1403,16424,39156,167332,4010,481757,112757,116711,206586,268,102276,296474,1410,138426,4736,25712,1,59779,27349,43090,40397,13729
375.5,20413,0,5091,0,126114,1289,45621,33281,72632,70871,53493,270056,98303,90,1335,15816,41880,173037,3242,455336,114424,112659,201232,210,108945,287291,1176,133188,4998,21238,0,53468,30077,49006,43971,14693
376.5,18031,0,6084,0,125740,1364,46101,25166,73545,71750,50162,305054,84086,74,1275,15274,44967,178680,2630,427016,116151,108692,195407,165,115290,275737,982,127659,5287,17356,0,47701,32980,55342,47824,15693
377.5,15878,0,7254,0,125264,1451,46630,18693,74420,72704,46894,340037,71280,62,1224,14792,48446,184229,2142,397360,117934,104814,189100,129,121199,261996,820,121903,5605,14037,0,42464,36051,62043,51965,16726
378.5,13939,0,8627,0,124680,1551,47205,13634,75240,73737,43700,373873,59866,52,1181,14368,52345,189652,1752,366922,119770,101029,182313,101,126565,246322,687,115985,5955,11240,0,37736,39277,69036,56398,17788
379.5,12199,0,10231,0,123982,1665,47821,9764,75989,74849,40591,405320,49803,44,1145,13997,56693,194917,1440,336237,121654,97339,175056,79,131289,229036,576,109968,6338,8913,0,33490,42643,76227,61128,18875
380.5,10643,0,12095,0,123167,1797,48472,6864,76650,76043,37577,433094,41029,37,1115,13677,61516,199991,1190,305797,123582,93747,167351,62,135286,210513,484,103908,6758,7003,0,29694,46127,83508,66153,19983
381.5,9257,0,14250,0,122227,1948,49155,4735,77204,77319,34667,455955,33464,31,1092,13405,66837,204840,990,276046,125549,90255,159231,48,138486,191166,407,97861,7218,5454,0,26316,49706,90752,71470,21107
382.5,8025,0,16729,0,121159,2121,49863,3206,77633,78679,31869,472789,27016,27,1075,13177,72673,209432,829,247362,127547,86862,150739,38,140836,171425,344,91876,7720,4212,0,23321,53350,97821,77070,22242
383.5,6934,0,19562,0,119957,2319,50591,2130,77919,80124,29191,482700,21583,23,1064,12994,79031,213737,699,220061,129571,83572,141932,29,142302,151723,291,85995,8267,3228,0,20675,57026,104571,82939,23382
384.5,5973,0,22780,0,118617,2546,51331,1388,78044,81657,26639,485084,17058,20,1059,12852,85908,217722,594,194386,131613,80382,132875,23,142871,132471,248,80258,8863,2455,0,18344,60696,110851,89057,24522
385.5,5127,0,26411,0,117136,2805,52078,887,77991,83277,24216,479688,13336,17,1060,12750,93287,221360,508,170513,133664,77293,123643,18,142550,114043,211,74696,9511,1854,0,16296,64319,116515,95400,25655
386.5,4386,0,30480,0,115510,3101,52824,556,77743,84985,21928,466640,10311,15,1067,12686,101134,224622,439,148556,135716,74304,114317,14,141365,96754,181,69337,10214,1391,0,14502,67851,121425,101936,26777
387.5,3740,0,35006,0,113736,3439,53561,342,77287,86782,19776,446449,7881,13,1080,12661,109393,227484,382,128567,137758,71414,104984,11,139360,80855,155,64202,10976,1038,0,12932,71249,125455,108627,27880
388.5,3177,0,40002,0,111813,3825,54282,206,76609,88668,17761,419972,5955,12,1100,12673,117987,229922,336,110546,139780,68622,95733,9,136594,66523,134,59308,11800,770,0,11561,74463,128503,115428,28958
389.5,2690,0,45472,0,109741,4265,54978,122,75701,90643,15885,388351,4447,10,1126,12722,126813,231916,298,94451,141770,65926,86654,7,133139,53857,116,54666,12690,569,0,10366,77449,130486,122288,30006
390.5,2268,0,51410,0,107519,4767,55642,71,74556,92705,14145,352930,3282,9,1159,12807,135738,233448,267,80205,143716,63323,77832,6,129076,42886,101,50283,13649,419,0,9326,80161,131353,129150,31018
391.5,1906,0,57797,0,105149,5339,56264,40,73169,94853,12540,315153,2392,8,1201,12929,144605,234503,242,67702,145604,60812,69348,4,124495,33572,89,46163,14681,307,0,8422,82555,131081,135950,31988
392.5,1596,0,64602,0,102633,5990,56835,22,71541,97086,11066,276464,1723,7,1250,13087,153229,235070,221,56819,147421,58390,61276,3,119485,25825,78,42305,15789,224,0,7637,84592,129679,142620,32911
393.5,1331,0,71779,0,99976,6728,57349,12,69676,99400,9721,238209,1225,7,1309,13282,161403,235141,205,47420,149152,56055,53677,3,114140,19511,69,38707,16974,164,0,6957,86237,127188,149087,33782
394.5,1105,0,79267,0,97181,7566,57796,7,67583,101792,8499,201560,861,6,1379,13514,168902,234710,191,39364,150782,53804,46601,2,108550,14471,62,35363,18242,119,0,6368,87459,123677,155276,34596
395.5,914,0,86987,0,94257,8513,58168,3,65273,104258,7394,167459,597,6,1459,13783,175489,233776,180,32507,152294,51633,40087,2,102801,10532,55,32265,19592,87,0,5859,88236,119239,161109,35349
396.5,753,0,94848,0,91210,9581,58458,2,62762,106793,6401,136585,408,5,1553,14091,180928,232340,172,26711,153673,49542,34158,1,96973,7519,50,29403,21028,63,0,5420,88551,113989,166507,36037
397.5,618,0,102743,0,88051,10783,58659,0,60070,109389,5514,109352,276,5,1662,14439,184994,230408,166,21844,154902,47526,28823,1,91138,5262,45,26768,22550,46,0,5044,88396,108059,171393,36656
398.5,504,0,110553,0,84788,12131,58764,0,57221,112039,4725,85926,184,5,1787,14826,187481,227988,162,17783,155963,45583,24079,0,85361,3610,41,24348,24159,33,0,4722,87772,101590,175692,37205
399.5,410,0,118148,0,81435,13637,58768,0,54241,114736,4027,66258,121,4,1931,15255,188222,225093,160,14413,156841,43710,19911,0,79697,2426,38,22131,25855,24,0,4449,86685,94729,179335,37680
400.5,332,0,125391,0,78003,15313,58666,0,51157,117469,3415,50132,79,4,2096,15726,187098,221737,159,11634,157517,41904,16292,0,74192,1596,35,20104,27636,18,0,4219,85151,87619,182258,38080
401.5,267,0,132144,0,74507,17170,58455,0,48001,120226,2880,37215,50,4,2286,16241,184047,217937,161,9354,157976,40163,13190,0,68885,1028,33,18255,29502,13,0,4029,83193,80399,184404,38404
402.5,215,0,138267,0,70962,19216,58132,0,44802,122996,2415,27102,32,4,2504,16800,179073,213716,163,7493,158201,38484,10563,0,63804,648,31,16572,31449,10,0,3873,80842,73200,185728,38650
403.5,171,0,143628,0,67383,21460,57694,0,41592,125765,2014,19361,20,4,2754,17404,172253,209096,168,5981,158176,36864,8365,0,58970,399,29,15042,33473,7,0,3750,78134,66135,186194,38817
404.5,136,0,148104,0,63787,23905,57143,0,38401,128518,1669,13567,12,3,3041,18056,163734,204103,175,4758,157888,35301,6551,0,54399,241,27,13653,35570,5,0,3658,75109,59304,185779,38907
405.5,107,0,151587,0,60190,26552,56478,0,35260,131237,1376,9324,7,3,3371,18756,153728,198765,184,3774,157324,33793,5072,0,50099,142,26,12395,37734,4,0,3593,71812,52789,184472,38920
406.5,84,0,153990,0,56608,29398,55703,0,32194,133905,1128,6284,4,3,3749,19504,142502,193113,195,2984,156470,32336,3882,0,46072,82,25,11256,39958,3,0,3556,68291,46653,182277,38855
407.5,66,0,155246,0,53058,32433,54819,0,29228,136503,918,4153,3,3,4183,20302,130367,187177,209,2354,155318,30930,2937,0,42317,46,25,10227,42233,2,0,3546,64595,40943,179212,38715
408.5,51,0,155315,0,49558,35643,53833,0,26385,139011,744,2692,2,3,4681,21151,117660,180990,226,1851,153859,29572,2196,0,38829,25,24,9297,44551,2,0,3561,60774,35689,175305,38502
409.5,40,0,154186,0,46121,39005,52748,0,23682,141406,598,1711,0,3,5253,22050,104722,174586,247,1453,152087,28260,1622,0,35600,14,24,8457,46900,1,0,3604,56876,30904,170603,38216
410.5,31,0,151875,0,42765,42493,51571,0,21134,143668,478,1066,0,3,5908,23001,91886,168001,272,1138,149999,26993,1184,0,32618,7,24,7700,49271,1,0,3673,52947,26590,165161,37860
411.5,23,0,148426,0,39502,46068,50311,0,18752,145773,380,651,0,3,6659,24002,79454,161268,302,890,147593,25767,854,0,29873,4,24,7018,51649,0,0,3771,49033,22738,159046,37437
412.5,18,0,143911,0,36346,49689,48974,0,16543,147697,300,390,0,3,7518,25055,67687,154423,338,694,144872,24583,609,0,27352,2,24,6403,54024,0,0,3900,45172,19329,152335,36950
413.5,14,0,138425,0,33309,53303,47570,0,14511,149417,235,229,0,4,8502,26156,56793,147500,381,541,141841,23439,428,0,25039,0,25,5850,56380,0,0,4061,41401,16337,145114,36400
414.5,10,0,132086,0,30402,56854,46108,0,12657,150909,183,132,0,4,9625,27306,46921,140535,434,421,138507,22333,298,0,22922,0,25,5351,58704,0,0,4257,37752,13734,137473,35793
415.5,8,0,125025,0,27631,60280,44598,0,10977,152150,142,75,0,4,10906,28503,38160,133560,496,327,134881,21264,205,0,20986,0,26,4903,60980,0,0,4493,34252,11485,129506,35129
416.5,6,0,117387,0,25007,63512,43048,0,9468,153118,109,41,0,4,12365,29743,30544,126608,572,254,130977,20231,139,0,19217,0,27,4499,63195,0,0,4771,30921,9557,121311,34414
417.5,4,0,109322,0,22532,66483,41468,0,8122,153791,83,22,0,4,14021,31025,24056,119710,663,197,126812,19232,93,0,17603,0,29,4135,65334,0,0,5099,27778,7916,112982,33650
418.5,3,0,100984,0,20212,69123,39870,0,6929,154149,63,12,0,4,15897,32345,18639,112896,773,152,122406,18268,62,0,16130,0,30,3807,67382,0,0,5480,24833,6527,104613,32842
419.5,2,0,92521,0,18048,71365,38260,0,5881,154175,48,6,0,5,18015,33698,14206,106193,906,118,117782,17337,40,0,14787,0,32,3513,69325,0,0,5922,22094,5360,96294,31993
420.5,2,0,84073,0,16042,73148,36650,0,4965,153852,36,3,0,5,20399,35079,10647,99626,1066,91,112965,16438,26,0,13561,0,35,3247,71150,0,0,6434,19565,4385,88108,31106
421.5,1,0,75770,0,14191,74418,35047,0,4171,153168,26,2,0,5,23073,36483,7847,93220,1261,71,107983,15571,17,0,12443,0,37,3008,72843,0,1,7023,17245,3574,80130,30186
422.5,0,0,67726,0,12493,75132,33459,0,3487,152113,20,0,0,6,26058,37903,5687,86996,1497,55,102865,14734,11,0,11423,0,41,2793,74395,0,1,7701,15132,2904,72428,29237
423.5,0,0,60037,0,10944,75257,31893,0,2901,150679,14,0,0,6,29375,39332,4051,80972,1784,42,97642,13929,7,0,10490,0,44,2598,75793,0,2,8478,13218,2352,65059,28262
424.5,0,0,52782,0,9539,74776,30357,0,2403,148864,10,0,0,7,33042,40762,2837,75165,2132,33,92346,13153,4,0,9638,0,49,2423,77030,0,2,9368,11496,1900,58072,27266
425.5,0,0,46021,0,8273,73688,28856,0,1981,146669,8,0,0,8,37073,42186,1953,69588,2553,25,87010,12406,2,0,8858,0,54,2266,78098,0,3,10384,9955,1532,51504,26252
426.5,0,0,39794,0,7138,72007,27396,0,1627,144098,5,0,0,9,41476,43593,1322,64253,3065,19,81666,11688,1,0,8144,0,60,2123,78990,0,4,11542,8585,1232,45383,25224
427.5,0,0,34126,0,6126,69763,25980,0,1330,141159,4,0,0,10,46254,44974,879,59169,3685,15,76349,10999,0,0,7489,0,67,1995,79703,0,6,12858,7373,989,39726,24187
428.5,0,0,29023,0,5230,67002,24613,0,1084,137866,3,0,0,11,51399,46319,575,54342,4435,12,71089,10338,0,0,6888,0,76,1879,80234,0,8,14350,6307,793,34542,23143
429.5,0,0,24479,0,4440,63781,23298,0,880,134236,2,0,0,12,56893,47618,369,49775,5341,9,65916,9705,0,0,6335,0,86,1775,80581,0,11,16036,5374,635,29831,22097
430.5,0,0,20476,0,3750,60170,22037,0,712,130288,1,0,0,13,62708,48859,233,45472,6435,7,60862,9099,0,0,5825,0,97,1681,80747,0,14,17933,4561,508,25585,21053
431.5,0,0,16986,0,3149,56247,20832,0,574,126049,0,0,0,15,68802,50032,145,41431,7751,5,55950,8519,0,0,5355,0,111,1596,80732,0,19,20061,3858,407,21790,20014
432.5,0,0,13975,0,2629,52096,19684,0,461,121544,0,0,0,17,75118,51125,88,37650,9331,4,51208,7966,0,0,4921,0,127,1520,80542,0,26,22435,3251,325,18425,18983
433.5,0,0,11403,0,2183,47802,18593,0,370,116805,0,0,0,20,81585,52129,53,34125,11221,3,46655,7439,0,0,4519,0,147,1451,80181,0,35,25070,2730,260,15467,17964
434.5,0,0,9228,0,1802,43449,17560,0,296,111865,0,0,0,23,88116,53033,31,30850,13475,2,42310,6937,0,0,4147,0,169,1390,79657,0,47,27978,2285,208,12889,16959
435.5,0,0,7407,0,1479,39118,16584,0,236,106759,0,0,0,26,94610,53826,18,27818,16152,2,38190,6460,0,0,3802,0,196,1334,78976,0,63,31165,1906,167,10660,15973
436.5,0,0,5897,0,1207,34881,15664,0,188,101523,0,0,0,30,100954,54499,10,25022,19316,1,34305,6007,0,0,3481,0,228,1285,78150,0,85,34631,1585,134,8749,15008
437.5,0,0,4656,0,979,30804,14799,0,150,96195,0,0,0,35,107020,55044,6,22451,23041,1,30664,5578,0,0,3183,0,265,1241,77187,0,114,38368,1314,107,7125,14066
438.5,0,0,3646,0,789,26938,13988,0,119,90813,0,0,0,40,112677,55453,3,20095,27400,0,27274,5172,0,0,2906,0,309,1201,76098,0,153,42361,1087,86,5756,13150
439.5,0,0,2832,0,632,23328,13229,0,94,85413,0,0,0,47,117788,55720,2,17943,32475,0,24135,4789,0,0,2648,0,362,1167,74894,0,204,46579,896,70,4613,12262
440.5,0,0,2183,0,503,20004,12521,0,75,80032,0,0,0,55,122216,55839,0,15985,38346,0,21247,4428,0,1,2408,0,424,1136,73587,0,272,50984,737,56,3667,11404
441.5,0,0,1668,0,398,16984,11861,0,59,74706,0,0,0,65,125830,55807,0,14208,45094,0,18608,4088,0,1,2184,0,497,1109,72190,0,360,55518,604,46,2890,10578
442.5,0,0,1265,0,313,14278,11248,0,47,69466,0,0,0,76,128514,55620,0,12601,52796,0,16209,3769,0,2,1976,0,584,1086,70714,0,476,60114,495,37,2259,9785
443.5,0,0,951,0,245,11884,10679,0,37,64344,0,0,0,89,130165,55278,0,11151,61519,0,14043,3470,0,2,1783,0,686,1066,69170,0,626,64688,404,30,1750,9026
444.5,0,0,710,0,190,9793,10153,0,30,59367,0,0,0,105,130707,54781,0,9849,71321,0,12100,3189,0,2,1603,0,807,1050,67571,0,821,69142,329,25,1343,8303
445.5,0,0,526,0,146,7990,9667,0,23,54560,0,0,0,124,130090,54132,0,8681,82240,0,10368,2928,0,3,1436,0,948,1036,65928,0,1071,73370,268,20,1022,7616
446.5,0,0,386,0,112,6454,9220,0,19,49944,0,0,0,147,128294,53334,0,7638,94293,0,8834,2683,0,4,1282,0,1114,1026,64252,0,1391,77253,217,17,771,6965
447.5,0,0,281,0,85,5162,8809,0,15,45537,0,0,0,174,125337,52392,0,6708,107467,0,7484,2456,0,5,1140,0,1309,1018,62554,0,1796,80672,176,14,575,6351
448.5,0,0,203,0,65,4087,8433,0,12,41354,0,0,0,207,121268,51313,0,5881,121718,0,6304,2245,0,6,1010,0,1536,1012,60842,0,2308,83507,142,11,426,5774
449.5,0,0,146,0,49,3204,8089,0,9,37405,0,0,0,246,116172,50105,0,5148,136961,0,5279,2049,0,7,890,0,1800,1009,59127,0,2949,85645,115,10,312,5234
450.5,0,0,104,0,36,2487,7777,0,8,33698,0,0,0,292,110162,48778,0,4500,153068,0,4394,1868,0,9,780,0,2107,1009,57417,1,3745,86987,93,8,226,4729
451.5,0,0,73,0,27,1911,7494,0,6,30237,0,0,0,347,103380,47340,0,3928,169868,0,3636,1700,0,12,681,0,2461,1011,55719,1,4729,87454,75,7,162,4260
452.5,0,0,52,0,20,1454,7239,0,5,27023,0,0,0,412,95987,45804,0,3425,187139,0,2991,1545,0,15,591,0,2868,1015,54041,2,5933,86992,60,6,115,3825
453.5,0,0,36,0,14,1096,7011,0,4,24053,0,0,0,490,88158,44182,0,2983,204618,0,2445,1403,0,19,510,0,3335,1021,52389,2,7395,85577,49,5,81,3423
454.5,0,0,25,0,10,818,6808,0,3,21325,0,0,0,583,80073,42485,0,2596,221999,0,1986,1272,0,25,437,0,3867,1030,50768,3,9157,83220,39,4,56,3054
455.5,0,0,17,0,8,604,6629,0,3,18830,0,0,0,693,71911,40728,0,2257,238938,0,1604,1152,0,32,372,0,4470,1041,49184,3,11260,79966,31,4,39,2715
456.5,0,0,12,0,5,442,6473,0,2,16562,0,0,0,822,63840,38923,0,1961,255068,0,1287,1042,0,41,315,0,5151,1054,47640,4,13751,75896,25,3,26,2406
457.5,0,0,8,0,4,320,6340,0,2,14509,0,0,0,976,56014,37083,0,1703,270005,0,1026,941,0,52,265,0,5913,1069,46141,5,16671,71119,20,3,18,2125
458.5,0,0,5,0,3,230,6228,0,1,12661,0,0,0,1156,48564,35221,0,1479,283366,0,813,849,0,66,221,0,6763,1086,44688,7,20064,65772,16,2,12,1871
459.5,0,0,3,0,2,164,6138,0,1,11004,0,0,0,1369,41597,33350,0,1284,294779,0,640,765,0,85,183,0,7703,1106,43284,9,23967,60011,13,2,8,1641
460.5,0,0,2,0,1,115,6068,0,0,9528,0,0,0,1618,35194,31481,0,1114,303906,0,500,689,0,109,150,0,8735,1128,41932,11,28413,54001,10,2,5,1435
461.5,0,0,2,0,0,80,6018,0,0,8218,0,0,0,1909,29406,29626,0,968,310453,0,389,620,0,139,123,0,9860,1151,40632,15,33422,47906,8,2,3,1250
462.5,0,0,0,0,0,56,5988,0,0,7060,0,0,0,2248,24261,27796,0,841,314189,0,300,557,0,177,99,0,11076,1177,39385,19,39006,41885,7,2,2,1085
463.5,0,0,0,0,0,38,5978,0,0,6043,0,0,0,2642,19761,26001,0,731,314956,0,230,500,0,226,79,0,12379,1206,38192,25,45161,36080,5,1,1,938
464.5,0,0,0,0,0,26,5988,0,0,5153,0,0,0,3098,15888,24248,0,635,312682,0,175,448,0,288,63,0,13762,1236,37053,32,51866,30611,4,1,0,809
465.5,0,0,0,0,0,17,6019,0,0,4378,0,0,0,3623,12607,22547,0,553,307383,0,133,402,0,365,50,0,15214,1269,35967,42,59080,25573,4,1,0,695
466.5,0,0,0,0,0,12,6070,0,0,3706,0,0,0,4226,9871,20903,0,482,299168,0,100,360,0,463,39,0,16724,1304,34935,54,66742,21029,3,1,0,595
467.5,0,0,0,0,0,8,6142,0,0,3125,0,0,0,4916,7626,19323,0,421,288232,0,74,322,0,585,30,0,18274,1341,33954,70,74769,17018,2,1,0,507
468.5,0,0,0,0,0,5,6235,0,0,2626,0,0,0,5701,5812,17811,0,368,274852,0,55,288,0,738,23,0,19845,1381,33025,91,83057,13550,2,0,0,431
469.5,0,0,0,0,0,3,6352,0,0,2199,0,0,0,6589,4369,16370,0,322,259372,0,41,257,0,928,17,0,21415,1422,32147,117,91481,10612,2,0,0,365
470.5,0,0,0,0,0,2,6492,0,0,1835,0,0,0,7590,3239,15004,0,283,242191,0,30,230,0,1162,13,0,22959,1466,31317,151,99899,8173,1,0,0,308
471.5,0,0,0,0,0,1,6657,0,0,1526,0,0,0,8713,2368,13714,0,248,223741,0,22,205,0,1452,10,0,24450,1512,30534,194,108152,6188,0,0,0,258
472.5,0,0,0,0,0,0,6849,0,0,1265,0,0,0,9963,1707,12500,0,219,204469,0,16,183,0,1806,7,0,25859,1561,29798,249,116073,4606,0,0,0,216
473.5,0,0,0,0,0,0,7069,0,0,1045,0,0,0,11349,1213,11364,0,194,184821,0,11,163,0,2239,5,0,27157,1612,29106,318,123491,3369,0,0,0,181
474.5,0,0,0,0,0,0,7318,0,0,861,0,0,0,12876,850,10303,0,171,165220,0,8,145,0,2764,4,0,28317,1664,28456,406,130233,2421,0,0,0,150
475.5,0,0,0,0,0,0,7600,0,0,706,0,0,0,14546,587,9318,0,152,146053,0,6,129,0,3398,3,0,29310,1719,27847,516,136137,1710,0,0,0,124
476.5,0,0,0,0,0,0,7916,0,0,578,0,0,0,16362,400,8405,0,136,127657,0,4,115,0,4159,2,0,30112,1776,27278,653,141055,1186,0,0,0,103
477.5,0,0,0,0,0,0,8268,0,0,472,0,0,0,18321,268,7563,0,122,110310,0,3,102,0,5068,1,0,30701,1835,26745,824,144860,808,0,0,0,84
478.5,0,0,0,0,0,0,8661,0,0,384,0,0,0,20420,177,6789,0,109,94227,0,2,91,0,6146,0,0,31061,1896,26248,1035,147449,540,0,0,0,69
479.5,0,0,0,0,0,0,9097,0,0,311,0,0,0,22650,115,6080,0,98,79557,0,1,81,0,7417,0,0,31179,1958,25784,1295,148753,355,0,0,0,56
480.5,0,0,0,0,0,0,9579,0,0,252,0,0,0,25001,74,5432,0,89,66386,0,0,72,0,8906,0,0,31048,2022,25352,1612,148736,229,0,0,0,46
481.5,0,0,0,0,0,0,10112,0,0,203,0,0,0,27457,47,4842,0,81,54743,0,0,64,0,10639,0,0,30670,2088,24949,1998,147397,145,0,0,0,37
482.5,0,0,0,0,0,0,10700,0,0,163,0,0,0,29999,29,4307,0,74,44606,0,0,57,0,12642,0,0,30049,2154,24574,2463,144772,90,0,0,0,30
483.5,0,0,0,0,0,0,11346,0,0,131,0,0,0,32603,18,3823,0,68,35910,0,0,51,0,14941,0,0,29199,2222,24224,3021,140930,55,0,0,0,24
484.5,0,0,0,0,0,0,12057,0,0,105,0,0,0,35242,11,3387,0,62,28561,0,0,45,0,17560,0,0,28136,2291,23897,3686,135972,33,0,0,0,19
485.5,0,0,0,0,0,0,12836,0,0,84,0,0,0,37885,6,2994,0,58,22439,0,0,40,0,20521,0,0,26884,2360,23592,4471,130025,19,0,0,0,15
486.5,0,0,0,0,0,0,13691,0,0,67,0,0,0,40497,4,2642,0,54,17414,0,0,36,0,23843,0,0,25469,2430,23305,5393,123238,11,0,0,0,12
487.5,0,0,0,0,0,0,14626,0,0,53,0,0,0,43044,2,2327,0,50,13347,0,0,32,0,27540,0,0,23923,2500,23036,6466,115775,6,0,0,0,10
488.5,0,0,0,0,0,0,15648,0,0,42,0,0,0,45484,1,2046,0,47,10103,0,0,28,0,31621,0,0,22276,2569,22782,7707,107805,3,0,0,0,8
489.5,0,0,0,0,0,0,16763,0,0,33,0,0,0,47780,0,1796,0,44,7552,0,0,25,0,36086,0,0,20563,2639,22540,9128,99504,2,0,1,0,6
490.5,0,0,0,0,0,0,17979,0,0,26,0,0,0,49891,0,1574,0,42,5574,0,0,23,0,40929,0,0,18816,2707,22308,10742,91038,1,0,1,0,5
491.5,0,0,0,0,0,0,19301,0,0,21,0,0,0,51779,0,1377,0,40,4061,0,0,20,0,46133,0,0,17066,2775,22084,12561,82568,0,0,1,0,4
492.5,0,0,0,0,0,0,20738,0,0,16,0,0,0,53407,0,1203,0,39,2922,0,0,18,0,51670,0,0,15342,2841,21865,14591,74237,0,0,1,0,3
493.5,0,0,0,0,0,0,22295,0,0,13,0,0,0,54744,0,1050,0,37,2075,0,0,16,0,57503,0,0,13670,2905,21650,16836,66171,0,0,1,0,2
494.5,0,0,0,0,0,0,23981,0,0,10,0,0,0,55761,0,915,0,36,1455,0,0,14,0,63582,0,0,12072,2967,21435,19295,58476,0,0,1,0,2
495.5,0,0,0,0,0,0,25802,0,0,8,0,0,0,56435,0,796,0,36,1007,0,0,13,0,69847,0,0,10565,3027,21218,21960,51235,0,0,2,0,1
496.5,0,0,0,0,0,0,27763,0,0,6,0,0,0,56749,0,692,0,35,687,0,0,11,0,76227,0,0,9163,3084,20996,24819,44510,0,0,2,0,1
497.5,0,0,0,0,0,0,29872,0,0,5,0,0,0,56693,0,601,0,35,463,0,0,10,0,82640,0,0,7876,3138,20768,27851,38343,0,0,2,0,0
498.5,0,0,0,0,0,0,32134,0,0,4,0,0,0,56267,0,522,0,35,308,0,0,9,0,88996,0,0,6709,3189,20530,31030,32755,0,0,2,0,0
499.5,0,0,0,0,0,0,34552,0,0,3,0,0,0,55474,0,452,0,35,202,0,0,8,0,95199,0,0,5663,3235,20281,34321,27749,0,0,2,0,0
500.5,0,0,0,0,0,0,37129,0,0,2,0,0,0,54328,0,392,0,35,131,0,0,7,0,101150,0,0,4738,3278,20017,37685,23315,0,0,2,0,0
501.5,0,0,0,0,0,0,39868,0,0,2,0,0,0,52848,0,339,0,35,84,0,0,7,0,106744,0,0,3927,3316,19737,41073,19431,0,0,3,0,0
502.5,0,0,0,0,0,0,42768,0,0,1,0,0,0,51061,0,294,0,36,53,0,0,6,0,111883,0,0,3226,3350,19438,44432,16062,0,0,3,0,0
503.5,0,0,0,0,0,0,45827,0,0,1,0,0,0,48999,0,254,0,37,33,0,0,5,0,116468,0,0,2626,3379,19118,47707,13172,0,0,3,0,0
504.5,0,0,0,0,0,0,49041,0,0,0,0,0,0,46698,0,220,0,38,20,0,0,5,0,120412,0,0,2119,3402,18777,50836,10716,0,0,4,0,0
505.5,0,0,0,0,0,0,52402,0,0,0,0,0,0,44199,0,190,0,40,12,0,0,4,0,123634,0,0,1694,3420,18411,53759,8650,0,0,4,0,0
506.5,0,0,0,0,0,0,55902,0,0,0,0,0,0,41545,0,164,0,42,7,0,0,4,0,126069,0,0,1342,3433,18020,56415,6929,0,0,4,0,0
507.5,0,0,0,0,0,0,59528,0,0,0,0,0,0,38779,0,142,0,44,4,0,0,3,0,127666,0,0,1054,3441,17602,58748,5507,0,0,5,0,0
508.5,0,0,0,0,0,0,63264,0,0,0,0,0,0,35944,0,122,0,46,2,0,0,3,0,128391,0,0,820,3442,17158,60705,4344,0,0,5,0,0
509.5,0,0,0,0,0,0,67090,0,0,0,0,0,0,33084,0,106,0,49,1,0,0,3,0,128228,0,0,632,3438,16686,62240,3402,0,0,6,0,0
510.5,0,0,0,0,0,0,70985,0,0,0,0,0,0,30238,0,91,0,53,0,0,0,3,0,127181,0,0,483,3428,16187,63318,2644,0,0,7,0,0
511.5,0,0,0,0,0,0,74920,0,0,0,0,0,0,27442,0,79,0,57,0,0,0,2,0,125271,0,0,366,3413,15662,63911,2040,0,0,8,0,0
512.5,0,0,0,0,0,0,78868,0,0,0,0,0,0,24729,0,68,0,61,0,0,0,2,0,122538,0,0,275,3391,15110,64003,1563,0,0,8,0,0
513.5,0,0,0,0,0,0,82795,0,0,0,0,0,0,22126,0,59,0,66,0,0,0,2,0,119037,0,0,205,3365,14535,63592,1189,0,0,9,0,0
514.5,0,0,0,0,0,0,86665,0,0,0,0,0,0,19657,0,51,0,73,0,0,0,2,0,114840,0,0,151,3332,13937,62686,898,0,0,11,0,0
515.5,0,0,0,0,0,0,90440,0,0,0,0,0,0,17340,0,44,0,80,0,0,0,2,0,110029,0,0,110,3295,13319,61304,674,0,0,12,0,0
516.5,0,0,0,0,0,0,94079,0,0,0,0,0,0,15187,0,38,0,88,0,0,0,1,0,104697,0,0,80,3252,12683,59478,502,0,0,13,0,0
