particle_size,16_3_20_1_00,16_3_20_1_01,16_3_20_1_02,16_2_20_1_00,16_2_20_1_01,16_2_20_1_02,16_1_4_1_00,16_1_4_1_01,16_1_4_1_02,14_3_20_1_00,14_3_20_1_01,14_3_20_1_02,14_2_16_1_00,14_2_16_1_01,14_2_16_1_02,14_1_4_1_00,14_1_4_1_01,14_1_4_1_02
226.5,3429171,4789457,2988945,3424509,2180149,2549480,975585,588786,270852,6325573,3540770,6567834,3180433,2299846,4248185,9553977,8147352,7876403
227.5,3433828,4779244,3032177,3361418,2160250,2474330,930437,588666,273549,6248048,3519759,6268460,3131779,2264990,4059451,9482794,8185958,7969948
228.5,3441024,4758953,3077482,3298029,2141431,2399176,886471,588461,276869,6170502,3505237,5976351,3083306,2233723,3871514,9418171,8216246,8062234
229.5,3450456,4728145,3124321,3234617,2123581,2324399,843922,588136,280813,6093068,3496882,5692658,3035127,2205847,3685586,9359897,8237503,8153167
230.5,3461813,4686573,3172119,3171422,2106588,2250322,802969,587659,285382,6015871,3494374,5418327,2987357,2181168,3502753,9307733,8249110,8242665
231.5,3474775,4634183,3220277,3108649,2090338,2177218,763741,586996,290581,5939024,3497392,5154108,2940115,2159504,3323964,9261412,8250555,8330651
232.5,3489008,4571123,3268168,3046472,2074715,2105307,726327,586120,296413,5862632,3505612,4900572,2893522,2140676,3150036,9220640,8241443,8417054
233.5,3504168,4497732,3315148,2985030,2059600,2034764,690776,585001,302882,5786781,3518703,4658119,2847693,2124514,2981650,9185090,8221503,8501804
234.5,3519903,4414535,3360557,2924436,2044878,1965724,657109,583616,309991,5711546,3536329,4427001,2802744,2110854,2819357,9154410,8190596,8584824
235.5,3535847,4322220,3403729,2864775,2030429,1898283,625323,581943,317744,5636984,3558144,4207333,2758785,2099538,2663587,9128213,8148718,8666033
236.5,3551625,4221622,3444003,2806107,2016136,1832508,595397,579963,326141,5563134,3583794,3999115,2715920,2090413,2514654,9106085,8096000,8745337
237.5,3566855,4113694,3480728,2748471,2001883,1768438,567293,577660,335182,5490019,3612911,3802242,2674247,2083331,2372766,9087577,8032705,8822629
238.5,3581147,3999479,3513275,2691889,1987556,1706093,540962,575023,344863,5417646,3645114,3616525,2633855,2078148,2238040,9072206,7959225,8897786
239.5,3594107,3880081,3541047,2636365,1973041,1645473,516348,572045,355178,5346005,3680012,3441705,2594825,2074726,2110508,9059457,7876070,8970667
240.5,3605338,3756635,3563493,2581889,1958231,1586566,493390,568720,366115,5275068,3717198,3277463,2557228,2072928,1990132,9048780,7783861,9041108
241.5,3614446,3630276,3580112,2528443,1943022,1529353,472021,565049,377659,5204796,3756254,3123438,2521126,2072623,1876812,9039592,7683315,9108927
242.5,3621038,3502119,3590468,2475999,1927313,1473806,452175,561035,389787,5135133,3796749,2979233,2486570,2073683,1770399,9031274,7575232,9173916
243.5,3624733,3373227,3594195,2424521,1911012,1419895,433784,556685,402472,5066016,3838240,2844427,2453602,2075980,1670702,9023178,7460477,9235844
244.5,3625158,3244599,3591007,2373970,1894032,1367592,416783,552009,415677,4997367,3880280,2718584,2422253,2079392,1577499,9014624,7339970,9294459
245.5,3621960,3117150,3580702,2324304,1876293,1316866,401106,547021,429357,4929104,3922409,2601260,2392543,2083799,1490542,9004902,7214661,9349485
246.5,3614804,2991703,3563166,2275479,1857726,1267691,386690,541738,443460,4861135,3964171,2492008,2364484,2089083,1409570,8993281,7085523,9400625
247.5,3603382,2868977,3538375,2227453,1838269,1220044,373475,536179,457922,4793367,4005104,2390384,2338077,2095129,1334308,8979008,6953529,9447566
248.5,3587417,2749589,3506397,2180182,1817871,1173907,361403,530365,472670,4725705,4044753,2295951,2313313,2101824,1264477,8961317,6819641,9489973
249.5,3566666,2634052,3467386,2133626,1796490,1129266,350422,524321,487617,4658052,4082671,2208283,2290175,2109058,1199797,8939433,6684796,9527501
250.5,3540925,2522774,3421581,2087747,1774097,1086111,340478,518073,502670,4590316,4118422,2126967,2268636,2116725,1139992,8912582,6549896,9559793
251.5,3510034,2416070,3369299,2042510,1750673,1044438,331525,511647,517720,4522409,4151588,2051603,2248663,2124718,1084789,8879999,6415797,9586485
252.5,3473880,2314161,3310927,1997886,1726211,1004244,323517,505072,532649,4454248,4181770,1981809,2230213,2132936,1033928,8840935,6283301,9607211
253.5,3432400,2217188,3246917,1953846,1700716,965532,316412,498376,547329,4385762,4208596,1917220,2213236,2141280,987155,8794674,6153148,9621607
254.5,3385583,2125219,3177769,1910368,1674205,928306,310170,491588,561622,4316887,4231724,1857487,2197676,2149652,944231,8740535,6026018,9629315
255.5,3333472,2038257,3104026,1867433,1646705,892571,304756,484738,575381,4247571,4250844,1802280,2183470,2157959,904927,8677892,5902519,9629988
256.5,3276165,1956248,3026265,1825027,1618256,858335,300135,477854,588452,4177778,4265683,1751286,2170549,2166111,869031,8606180,5783195,9623295
257.5,3213817,1879094,2945077,1783139,1588907,825604,296275,470965,600678,4107483,4276007,1704209,2158839,2174020,836342,8524911,5668520,9608928
258.5,3146632,1806655,2861068,1741763,1558717,794384,293145,464098,611898,4036678,4281625,1660770,2148261,2181600,806676,8433682,5558903,9586606
259.5,3074868,1738763,2774839,1700895,1527755,764681,290716,457278,621951,3965370,4282387,1620708,2138731,2188771,779861,8332185,5454687,9556075
260.5,2998833,1675224,2686984,1660536,1496099,736496,288961,450532,630679,3893581,4278190,1583775,2130163,2195454,755740,8220222,5356154,9517122
261.5,2918877,1615825,2598077,1620689,1463832,709832,287853,443883,637931,3821351,4268974,1549741,2122465,2201574,734171,8097704,5263529,9469571
262.5,2835390,1560342,2508668,1581361,1431044,684687,287364,437352,643565,3748733,4254724,1518388,2115545,2207058,715025,7964666,5176984,9413289
263.5,2748795,1508540,2419272,1542559,1397831,661058,287469,430960,647453,3675797,4235467,1489515,2109307,2211838,698186,7821264,5096638,9348192
264.5,2659546,1460181,2330371,1504294,1364291,638937,288139,424726,649480,3602625,4211271,1462930,2103656,2215847,683552,7667778,5022567,9274244
265.5,2568115,1415025,2242407,1466579,1330526,618316,289346,418666,649554,3529313,4182246,1438459,2098492,2219022,671033,7504617,4954805,9191460
266.5,2474988,1372832,2155775,1429427,1296639,599186,291060,412795,647603,3455970,4148535,1415935,2093720,2221302,660552,7332305,4893346,9099910
267.5,2380659,1333367,2070832,1392854,1262731,581533,293247,407127,643579,3382713,4110315,1395206,2089242,2222631,652043,7151482,4838151,8999716
268.5,2285623,1296398,1987887,1356876,1228905,565343,295872,401671,637464,3309668,4067794,1376132,2084962,2222955,645453,6962896,4789149,8891053
269.5,2190364,1261702,1907205,1321510,1195260,550604,298896,396439,629263,3236968,4021203,1358580,2080786,2222221,640739,6767385,4746242,8774149
270.5,2095356,1229061,1829010,1286773,1161893,537300,302278,391437,619013,3164752,3970799,1342431,2076624,2220381,637869,6565871,4709303,8649284
271.5,2001052,1198270,1753486,1252682,1128896,525417,305969,386671,606779,3093161,3916852,1327574,2072386,2217389,636823,6359339,4678184,8516784
272.5,1907879,1169129,1680775,1219256,1096357,514941,309919,382145,592651,3022337,3859651,1313911,2067988,2213204,637590,6148828,4652714,8377024
273.5,1816234,1141452,1610987,1186511,1064358,505861,314070,377863,576749,2952424,3799490,1301349,2063351,2207784,640170,5935404,4632700,8230419
274.5,1726482,1115061,1544199,1154465,1032977,498167,318361,373823,559214,2883560,3736672,1289808,2058399,2201094,644572,5720153,4617931,8077424
275.5,1638951,1089793,1480456,1123135,1002282,491851,322724,370028,540209,2815884,3671503,1279217,2053063,2193100,650815,5504156,4608175,7918527
276.5,1553928,1065495,1419778,1092538,972338,486909,327089,366473,519915,2749526,3604287,1269511,2047280,2183773,658927,5288477,4603183,7754246
277.5,1471665,1042026,1362164,1062688,943201,483340,331378,363156,498525,2684612,3535325,1260636,2040992,2173086,668947,5074144,4602690,7585123
278.5,1392368,1019260,1307590,1033601,914920,481147,335510,360072,476244,2621262,3464912,1252546,2034149,2161018,680919,4862138,4606409,7411719
279.5,1316207,997082,1256017,1005291,887540,480337,339402,357215,453281,2559584,3393333,1245204,2026707,2147550,694897,4653380,4614041,7234608
280.5,1243313,975392,1207390,977771,861097,480921,342968,354579,429845,2499680,3320866,1238579,2018629,2132669,710944,4448718,4625266,7054374
281.5,1173779,954103,1161645,951052,835619,482914,346120,352154,406145,2441642,3247771,1232648,2009886,2116365,729129,4248923,4639750,6871603
282.5,1107663,933141,1118705,925146,811131,486339,348773,349933,382380,2385552,3174300,1227397,2000455,2098636,749526,4054681,4657143,6686880
283.5,1044993,912446,1078489,900062,787650,491219,350840,347903,358741,2331482,3100687,1222816,1990321,2079483,772216,3866587,4677080,6500783
284.5,985765,891969,1040911,875809,765188,497584,352243,346055,335405,2279494,3027151,1218906,1979474,2058912,797285,3685149,4699183,6313881
285.5,929952,871677,1005880,852394,743753,505469,352907,344376,312531,2229640,2953897,1215669,1967913,2036937,824819,3510786,4723060,6126724
286.5,877502,851545,973304,829823,723347,514912,352766,342853,290265,2181964,2881111,1213116,1955640,2013578,854910,3343826,4748308,5939847
287.5,828345,831562,943091,808100,703967,525954,351762,341472,268730,2136498,2808966,1211264,1942666,1988859,887646,3184518,4774518,5753760
288.5,782393,811728,915147,787229,685609,538639,349850,340220,248030,2093268,2737617,1210132,1929005,1962813,923114,3033030,4801272,5568950
289.5,739547,792049,889382,767212,668263,553013,346997,339079,228251,2052289,2667203,1209746,1914677,1935479,961397,2889458,4828149,5385875
290.5,699697,772542,865708,748050,651918,569123,343185,338036,209458,2013570,2597851,1210137,1899706,1906901,1002569,2753834,4854729,5204963
291.5,662725,753232,844039,729743,636558,587015,338410,337073,191697,1977111,2529671,1211336,1884118,1877133,1046695,2626131,4880592,5026614
292.5,628508,734148,824292,712288,622167,606733,332684,336174,174998,1942908,2462759,1213382,1867946,1846232,1093823,2506271,4905327,4851191
293.5,596922,715326,806389,695683,608727,628316,326034,335321,159374,1910948,2397199,1216313,1851222,1814264,1143986,2394134,4928531,4679029
294.5,567840,696803,790255,679925,596219,651798,318502,334496,144823,1881215,2333063,1220172,1833981,1781300,1197192,2289563,4949818,4510426
295.5,541138,678622,775817,665009,584621,677202,310145,333683,131330,1853685,2270410,1225004,1816261,1747416,1253426,2192377,4968818,4345648
296.5,516692,660825,763011,650928,573911,704543,301029,332862,118872,1828333,2209291,1230855,1798099,1712694,1312638,2102368,4985183,4184931
297.5,494385,643456,751773,637678,564068,733819,291237,332016,107414,1805128,2149745,1237772,1779533,1677222,1374745,2019317,4998593,4028475
298.5,474102,626557,742044,625250,555068,765011,280855,331128,96914,1784034,2091802,1245805,1760602,1641090,1439621,1942994,5008754,3876451
299.5,455735,610172,733770,613636,546889,798078,269980,330178,87326,1765015,2035485,1255003,1741343,1604393,1507095,1873166,5015407,3728999
300.5,439183,594340,726899,602829,539508,832958,258711,329151,78599,1748030,1980810,1265415,1721794,1567228,1576947,1809600,5018329,3586232
301.5,424349,579100,721385,592819,532902,869556,247151,328028,70681,1733035,1927784,1277092,1701990,1529695,1648905,1752067,5017334,3448236
302.5,411147,564486,717182,583597,527048,907750,235402,326794,63515,1719986,1876411,1290083,1681966,1491895,1722636,1700347,5012273,3315069
303.5,399495,550530,714251,575153,521923,947382,223562,325432,57048,1708833,1826686,1304435,1661754,1453930,1797751,1654232,5003043,3186768
304.5,389320,537263,712552,567478,517505,988257,211728,323929,51225,1699525,1778604,1320195,1641387,1415900,1873801,1613528,4989578,3063348
305.5,380558,524709,712050,560560,513773,1030142,199988,322269,45993,1692011,1732152,1337409,1620891,1377906,1950275,1578055,4971854,2944802
306.5,373150,512891,712710,554391,510703,1072761,188425,320441,41302,1686235,1687314,1356118,1600296,1340046,2026606,1547653,4949890,2831107
307.5,367047,501829,714501,548959,508274,1115800,177111,318432,37102,1682140,1644073,1376361,1579626,1302416,2102169,1522180,4923740,2722223
308.5,362206,491539,717390,544253,506465,1158905,166111,316232,33350,1679665,1602407,1398174,1558903,1265108,2176291,1501516,4893500,2618096
309.5,358593,482035,721349,540263,505253,1201682,155479,313833,30000,1678748,1562293,1421588,1538148,1228211,2248258,1485562,4859296,2518656
310.5,356179,473329,726347,536978,504619,1243703,145260,311226,27014,1679322,1523705,1446626,1517380,1191810,2317319,1474240,4821289,2423827
311.5,354946,465431,732354,534386,504539,1284511,135490,308406,24355,1681321,1486617,1473308,1496616,1155983,2382703,1467497,4779668,2333520
312.5,354878,458348,739339,532476,504992,1323625,126194,305369,21990,1684670,1451000,1501646,1475870,1120805,2443630,1465302,4734646,2247639
313.5,355972,452088,747270,531237,505956,1360550,117391,302112,19886,1689296,1416826,1531641,1455156,1086343,2499323,1467647,4686457,2166081
314.5,358226,446654,756116,530657,507408,1394780,109090,298635,18017,1695120,1384064,1563288,1434486,1052661,2549024,1474549,4635355,2088739
315.5,361648,442053,765839,530722,509326,1425819,101294,294938,16356,1702057,1352683,1596568,1413868,1019813,2592013,1486049,4581604,2015502
316.5,366252,438288,776402,531419,511686,1453180,94000,291023,14882,1710021,1322653,1631452,1393313,987849,2627624,1502211,4525478,1946255
317.5,372058,435364,787765,532735,514464,1476405,87199,286896,13573,1718922,1293943,1667897,1372828,956814,2655256,1523124,4467258,1880884
318.5,379090,433285,799883,534655,517634,1495075,80878,282562,12411,1728663,1266520,1705845,1352420,926745,2674394,1548900,4407224,1819272
319.5,387381,432056,812708,537163,521170,1508820,75022,278029,11380,1739144,1240355,1745221,1332095,897674,2684623,1579672,4345659,1761304
320.5,396966,431682,826187,540242,525046,1517329,69610,273305,10465,1750262,1215415,1785936,1311859,869624,2685636,1615600,4282836,1706865
321.5,407887,432169,840264,543873,529233,1520361,64621,268401,9653,1761907,1191670,1827879,1291716,842618,2677248,1656861,4219025,1655844
322.5,420189,433524,854875,548036,533701,1517754,60035,263329,8933,1773967,1169090,1870920,1271673,816669,2659398,1703655,4154482,1608130
323.5,433921,435753,869954,552710,538422,1509428,55826,258101,8294,1786325,1147643,1914911,1251733,791786,2632159,1756199,4089455,1563618
324.5,449135,438866,885428,557870,543361,1495391,51972,252732,7728,1798861,1127301,1959680,1231902,767976,2595731,1814730,4024176,1522204
325.5,465885,442870,901218,563491,548487,1475738,48449,247236,7227,1811452,1108034,2005033,1212185,745238,2550445,1879496,3958861,1483791
326.5,484225,447776,917242,569544,553766,1450648,45235,241628,6782,1823972,1089813,2050756,1192586,723569,2496751,1950758,3893712,1448285
327.5,504209,453591,933409,576000,559161,1420387,42307,235924,6390,1836292,1072610,2096611,1173112,702962,2435209,2028787,3828911,1415597
328.5,525891,460328,949625,582823,564637,1385293,39644,230141,6044,1848283,1056397,2142340,1153769,683408,2366479,2113855,3764625,1385645
329.5,549320,467994,965792,589980,570155,1345773,37226,224296,5739,1859815,1041147,2187663,1134564,664894,2291303,2206233,3701003,1358351
330.5,574539,476600,981807,597430,575677,1302288,35033,218404,5471,1870759,1026833,2232281,1115503,647406,2210491,2306186,3638176,1333642
331.5,601585,486153,997561,605132,581165,1255347,33048,212483,5237,1880985,1013428,2275878,1096594,630925,2124901,2413966,3576256,1311455
332.5,630486,496660,1012945,613043,586577,1205489,31255,206549,5034,1890368,1000908,2318123,1077845,615435,2035421,2529799,3515340,1291728
333.5,661257,508126,1027846,621115,591873,1153276,29637,200618,4858,1898784,989246,2358674,1059266,600914,1942949,2653886,3455509,1274410
334.5,693900,520553,1042151,629298,597013,1099272,28181,194706,4709,1906115,978419,2397177,1040866,587343,1848379,2786383,3396828,1259454
335.5,728396,533939,1055745,637542,601956,1044039,26874,188827,4583,1912248,968402,2433276,1022654,574699,1752580,2927400,3339347,1246818
336.5,764710,548280,1068516,645791,606662,988122,25704,182996,4479,1917076,959170,2466614,1004640,562962,1656385,3076981,3283101,1236472
337.5,802782,563564,1080351,653990,611090,932037,24660,177226,4396,1920501,950701,2496836,986837,552107,1560573,3235099,3228116,1228386
338.5,842527,579778,1091143,662082,615202,876265,23733,171530,4332,1922431,942972,2523599,969254,542115,1465864,3401639,3174402,1222542
339.5,883829,596898,1100788,670007,618959,821247,22914,165920,4286,1922786,935959,2546571,951903,532961,1372905,3576387,3121962,1218927
340.5,926543,614896,1109188,677708,622325,767375,22195,160406,4258,1921497,929640,2565442,934796,524624,1282270,3759016,3070786,1217533
341.5,970492,633733,1116252,685125,625266,714992,21570,154999,4248,1918503,923992,2579925,917944,517083,1194452,3949078,3020857,1218362
342.5,1015460,653364,1121897,692200,627747,664385,21032,149706,4254,1913759,918993,2589763,901360,510317,1109862,4145986,2972153,1221419
343.5,1061197,673733,1126050,698875,629739,615794,20576,144537,4277,1907229,914621,2594735,885054,504305,1028835,4349008,2924640,1226720
344.5,1107419,694773,1128646,705094,631214,569405,20197,139498,4316,1898892,910853,2594657,869040,499028,951624,4557258,2878283,1234283
345.5,1153802,716408,1129633,710805,632145,525355,19892,134594,4372,1888739,907668,2589389,853327,494466,878414,4769691,2833041,1244135
346.5,1199989,738549,1128971,715958,632511,483738,19658,129830,4445,1876775,905042,2578836,837928,490600,809319,4985098,2788869,1256310
347.5,1245593,761097,1126632,720505,632293,444604,19490,125210,4535,1863017,902955,2562954,822853,487413,744393,5202108,2745719,1270847
348.5,1290196,783941,1122600,724404,631475,407967,19388,120738,4642,1847496,901382,2541746,808113,484888,683634,5419193,2703541,1287790
349.5,1333357,806958,1116873,727619,630045,373811,19349,116415,4768,1830253,900301,2515268,793717,483007,626995,5634677,2662285,1307190
350.5,1374617,830015,1109462,730116,627994,342090,19372,112243,4913,1811343,899689,2483627,779675,481755,574387,5846746,2621898,1329103
351.5,1413508,852969,1100389,731870,625318,312735,19457,108222,5078,1790832,899522,2446978,765996,481116,525686,6053472,2582330,1353589
352.5,1449555,875666,1089692,732861,622016,285660,19603,104352,5264,1768794,899776,2405525,752688,481074,480744,6252835,2543530,1380714
353.5,1482293,897946,1077418,733074,618091,260765,19810,100632,5472,1745315,900427,2359515,739758,481615,439392,6442747,2505448,1410545
354.5,1511269,919642,1063626,732501,613548,237940,20079,97062,5704,1720488,901451,2309238,727213,482723,401445,6621093,2468037,1443156
355.5,1536055,940582,1048387,731143,608399,217065,20410,93638,5961,1694413,902820,2255019,715060,484384,366709,6785757,2431251,1478618
356.5,1556258,960592,1031778,729005,602656,198021,20805,90360,6245,1667196,904510,2197215,703304,486583,334984,6934672,2395048,1517008
357.5,1571528,979499,1013888,726098,596337,180683,21265,87223,6557,1638947,906495,2136207,691950,489305,306069,7065853,2359388,1558400
358.5,1581569,997128,994811,722442,589461,164930,21793,84226,6900,1609781,908746,2072400,681001,492535,279765,7177446,2324235,1602867
359.5,1586144,1013313,974647,718060,582051,150642,22390,81364,7275,1579814,911237,2006208,670461,496257,255876,7267765,2289555,1650482
360.5,1585084,1027894,953501,712982,574133,137703,23060,78635,7685,1549166,913939,1938056,660332,500454,234214,7335336,2255320,1701310
361.5,1578293,1040720,931482,707243,565736,126003,23805,76033,8132,1517953,916823,1868371,650616,505111,214599,7378932,2221505,1755412
362.5,1565752,1051654,908699,700881,556888,115436,24629,73556,8619,1486292,919860,1797574,641315,510210,196857,7397605,2188087,1812842
363.5,1547520,1060573,885265,693940,547621,105902,25536,71199,9147,1454300,923021,1726078,632428,515731,180829,7390715,2155050,1873641
364.5,1523734,1067371,861290,686466,537970,97310,26529,68958,9721,1422088,926274,1654282,623956,521655,166361,7357951,2122380,1937840
365.5,1494606,1071964,836883,678509,527968,89572,27613,66828,10343,1389764,929590,1582567,615898,527962,153313,7299337,2090068,2005453
366.5,1460423,1074285,812151,670118,517652,82610,28794,64806,11016,1357434,932936,1511290,608253,534629,141554,7215246,2058109,2076477
367.5,1421535,1074291,787198,661347,507056,76350,30074,62886,11743,1325195,936283,1440784,601018,541634,130965,7106385,2026499,2150890
368.5,1378352,1071961,762124,652249,496218,70725,31462,61066,12527,1293143,939598,1371354,594192,548951,121435,6973789,1995241,2228642
369.5,1331331,1067299,737022,642877,485173,65674,32960,59339,13373,1261366,942851,1303275,587772,556553,112862,6818800,1964339,2309662
370.5,1280973,1060331,711982,633284,473958,61141,34577,57703,14282,1229944,946008,1236791,581754,564415,105157,6643032,1933802,2393846
371.5,1227803,1051106,687087,623523,462608,57077,36316,56152,15258,1198953,949040,1172114,576135,572505,98235,6448344,1903639,2481057
372.5,1172367,1039693,662414,613645,451158,53435,38186,54684,16305,1168463,951915,1109427,570910,580794,92021,6236794,1873865,2571126
373.5,1115215,1026186,638034,603698,439642,50176,40192,53294,17426,1138534,954602,1048880,566075,589248,86447,6010596,1844495,2663842
374.5,1056895,1010692,614010,593729,428092,47262,42341,51977,18623,1109224,957072,990594,561625,597836,81453,5772077,1815545,2758955
375.5,997940,993338,590400,583784,416540,44661,44639,50731,19901,1080581,959294,934661,557556,606520,76984,5523624,1787036,2856173
376.5,938860,974266,567253,573905,405015,42343,47092,49552,21261,1052649,961241,881148,553861,615266,72990,5267642,1758987,2955158
377.5,880134,953628,544615,564131,393546,40283,49708,48435,22707,1025464,962884,830095,550534,624036,69427,5006506,1731420,3055527
378.5,822203,931586,522524,554498,382159,38457,52492,47379,24241,999057,964197,781522,547570,632791,66258,4742521,1704357,3156851
379.5,765465,908309,501010,545040,370879,36846,55450,46378,25864,973455,965154,735425,544962,641493,63447,4477885,1677822,3258655
380.5,710272,883970,480100,535788,359728,35430,58589,45431,27578,948677,965732,691785,542703,650101,60963,4214657,1651836,3360419
381.5,656925,858742,459815,526769,348729,34194,61912,44533,29384,924739,965909,650565,540786,658577,58779,3954731,1626423,3461580
382.5,605679,832800,440169,518007,337900,33126,65426,43683,31284,901653,965663,611716,539204,666879,56872,3699813,1601606,3561534
383.5,556736,806313,421175,509524,327258,32211,69133,42876,33276,879425,964976,575178,537949,674968,55221,3451411,1577406,3659643
384.5,510251,779446,402837,501339,316820,31441,73036,42111,35360,858058,963831,540878,537013,682804,53806,3210824,1553846,3755234
385.5,466333,752358,385159,493468,306598,30806,77138,41385,37536,837552,962213,508739,536388,690349,52613,2979141,1530945,3847612
386.5,425048,725197,368140,485924,296605,30299,81440,40694,39800,817904,960109,478676,536065,697566,51627,2757240,1508724,3936062
387.5,386425,698104,351775,478718,286851,29913,85940,40037,42151,799106,957509,450603,536035,704417,50837,2545799,1487201,4019859
388.5,350457,671208,336057,471859,277345,29645,90638,39412,44585,781151,954403,424428,536288,710868,50234,2345303,1466394,4098276
389.5,317106,644625,320977,465353,268093,29490,95530,38815,47098,764028,950786,400058,536815,716887,49808,2156062,1446318,4170594
390.5,286310,618463,306523,459205,259102,29445,100611,38245,49685,747723,946654,377402,537606,722442,49554,1978221,1426988,4236111
391.5,257983,592815,292681,453417,250375,29508,105873,37700,52339,732223,942006,356367,538649,727506,49466,1811781,1408418,4294156
392.5,232025,567763,279436,447990,241917,29679,111308,37178,55055,717511,936841,336864,539934,732052,49540,1656616,1390620,4344093
393.5,208321,543376,266773,442924,233727,29957,116905,36677,57825,703570,931164,318804,541450,736059,49774,1512492,1373604,4385338
394.5,186746,519713,254674,438216,225807,30344,122650,36194,60640,690384,924979,302102,543183,739506,50167,1379084,1357379,4417366
395.5,167171,496823,243120,433862,218157,30840,128527,35729,63493,677932,918295,286675,545122,742376,50718,1255994,1341954,4439723
396.5,149461,474742,232094,429857,210776,31449,134518,35280,66373,666196,911121,272445,547253,744657,51427,1142768,1327334,4452029
397.5,133483,453498,221577,426195,203660,32173,140603,34844,69271,655156,903468,259338,549563,746338,52297,1038908,1313526,4453995
398.5,119104,433111,211549,422870,196808,33017,146760,34422,72176,644792,895350,247281,552037,747412,53329,943888,1300531,4445420
399.5,106194,413592,201990,419871,190215,33984,152961,34010,75077,635084,886784,236209,554661,747877,54528,857169,1288354,4426202
400.5,94628,394944,192883,417190,183879,35081,159180,33609,77963,626010,877786,226059,557420,747732,55898,778200,1276996,4396339
401.5,84287,377165,184208,414816,177793,36313,165388,33216,80822,617552,868374,216771,560298,746981,57443,706438,1266457,4355932
402.5,75058,360247,175946,412738,171954,37687,171552,32831,83643,609687,858570,208292,563278,745631,59170,641347,1256735,4305181
403.5,66834,344178,168080,410943,166355,39210,177638,32453,86415,602396,848395,200569,566344,743690,61084,582407,1247831,4244387
404.5,59517,328940,160590,409418,160991,40890,183611,32080,89125,595658,837872,193557,569479,741172,63195,529119,1239740,4173945
405.5,53016,314515,153460,408149,155856,42735,189435,31711,91763,589452,827024,187213,572664,738091,65508,481007,1232459,4094341
406.5,47245,300877,146674,407120,150944,44755,195071,31347,94318,583760,815875,181496,575883,734467,68033,437621,1225984,4006141
407.5,42128,288003,140213,406317,146248,46959,200482,30985,96778,578560,804452,176371,579115,730318,70778,398540,1220309,3909985
408.5,37595,275867,134064,405721,141763,49355,205630,30626,99135,573833,792779,171804,582343,725667,73753,363369,1215428,3806575
409.5,33581,264439,128210,405315,137481,51954,210475,30269,101379,569558,780883,167768,585548,720538,76968,331744,1211334,3696666
410.5,30029,253691,122637,405080,133397,54766,214980,29913,103502,565717,768790,164234,588709,714956,80432,303326,1208019,3581054
411.5,26887,243595,117331,404998,129504,57799,219109,29558,105495,562289,756526,161179,591808,708949,84157,277808,1205475,3460562
412.5,24108,234121,112278,405047,125795,61064,222828,29203,107352,559255,744118,158582,594825,702544,88152,254904,1203693,3336031
413.5,21651,225241,107467,405206,122264,64570,226102,28848,109066,556595,731590,156426,597741,695771,92427,234356,1202662,3208304
414.5,19479,216925,102884,405453,118906,68323,228902,28494,110633,554290,718969,154694,600536,688657,96994,215930,1202372,3078221
415.5,17558,209146,98519,405766,115713,72333,231200,28139,112048,552320,706280,153372,603191,681235,101862,199413,1202811,2946600
416.5,15859,201876,94360,406120,112680,76604,232973,27783,113309,550665,693547,152451,605688,673532,107040,184613,1203966,2814234
417.5,14356,195090,90397,406492,109802,81141,234201,27427,114413,549306,680794,151920,608007,665578,112538,171357,1205824,2681880
418.5,13026,188762,86619,406857,107071,85946,234867,27071,115359,548223,668044,151773,610131,657404,118364,159489,1208372,2550249
419.5,11849,182866,83018,407190,104484,91020,234961,26714,116148,547396,655319,152004,612043,649037,124526,148870,1211593,2420004
420.5,10807,177381,79585,407464,102034,96360,234474,26357,116779,546805,642641,152611,613725,640507,131029,139375,1215471,2291750
421.5,9883,172284,76311,407655,99717,101961,233406,26000,117255,546429,630029,153592,615161,631840,137880,130894,1219990,2166035
422.5,9065,167553,73188,407737,97527,107815,231759,25643,117578,546249,617503,154948,616338,623062,145081,123327,1225130,2043345
423.5,8339,163168,70209,407682,95459,113909,229541,25286,117752,546243,605080,156680,617240,614201,152634,116587,1230873,1924103
424.5,7695,159110,67366,407467,93510,120228,226764,24930,117780,546390,592778,158791,617855,605278,160540,110595,1237197,1808668
425.5,7124,155362,64653,407066,91674,126751,223446,24574,117668,546670,580614,161287,618170,596319,168797,105282,1244079,1697339
426.5,6618,151905,62065,406453,89947,133454,219608,24220,117420,547061,568601,164173,618176,587344,177400,100588,1251498,1590355
427.5,6168,148725,59593,405607,88325,140309,215276,23867,117043,547542,556753,167457,617862,578375,186343,96459,1259426,1487897
428.5,5770,145805,57234,404503,86805,147283,210481,23517,116544,548091,545083,171147,617222,569430,195617,92849,1267839,1390092
429.5,5417,143132,54982,403120,85382,154337,205255,23168,115927,548687,533602,175252,616249,560527,205210,89716,1276707,1297019
430.5,5104,140692,52831,401439,84054,161430,199634,22822,115202,549307,522321,179783,614937,551682,215107,87027,1286001,1208709
431.5,4828,138473,50778,399442,82816,168516,193659,22480,114374,549931,511249,184750,613283,542912,225291,84751,1295689,1125152
432.5,4584,136463,48817,397112,81665,175545,187369,22140,113452,550536,500394,190165,611285,534229,235742,82863,1305738,1046303
433.5,4370,134650,46944,394435,80598,182466,180808,21805,112442,551100,489764,196038,608944,525646,246436,81341,1316113,972084
434.5,4182,133025,45156,391400,79613,189222,174018,21474,111352,551603,479364,202383,606259,517174,257347,80169,1326778,902388
