particle_size,1_125_1_00,1_125_1_01,1_125_1_02,1_125_2_00,1_125_2_01,1_125_2_02,2_125_1_00,2_125_1_01,2_125_1_02,2_125_2_00,2_125_2_01,2_125_2_02,3_125_1_00,3_125_1_01,3_125_1_02,3_125_2_00,3_125_2_01,3_125_2_02,4_125_1_00,4_125_1_01,4_125_1_02,4_125_2_00,4_125_2_01,4_125_2_02,5_125_1_00,5_125_1_01,5_125_1_02,5_125_2_00,5_125_2_01,5_125_2_02,6_125_1_00,6_125_1_01,6_125_1_02,6_125_2_00,6_125_2_01,6_125_2_02
156.5,3072994,1768557,1856078,2200552,2336316,3858521,2485337,1980842,2306341,867674,2265268,2009900,3483525,1845830,2380555,2930445,2547739,1835663,3502855,2895048,2235744,3002886,3667321,3804889,4557964,2179290,3853155,5109844,5779968,3528209,3014720,2274416,4089443,3817867,3374530,5167039
157.5,3036865,1677312,1835605,2270998,2160393,3617373,2416179,2095177,2230631,833915,2158642,2013259,3646272,1620655,2264762,2908476,2550769,1909108,3088797,2925659,2083455,2963972,3647369,3330490,4272083,2100229,3839033,5083659,5691321,3416050,3023741,2279408,4016303,3798282,3285565,5276893
158.5,3002698,1596910,1823638,2351890,1996476,3379236,2347097,2214943,2159445,806823,2054539,2015596,3783749,1418598,2148422,2893227,2560659,1991641,2713973,2956120,1937724,2930745,3622849,2878875,3997217,2039222,3823376,5057911,5588112,3312503,3026042,2287662,3930752,3778961,3208721,5373462
159.5,2969676,1527056,1819875,2441368,1845472,3147311,2278799,2338203,2093037,785897,1953812,2016478,3889623,1239487,2033113,2884566,2576982,2082530,2378473,2985019,1799159,2902895,3593386,2458919,3734806,1995010,3805411,5031828,5471044,3217558,3020575,2297851,3833712,3759427,3143040,5452671
160.5,2937087,1467408,1823998,2537172,1707866,2924187,2211946,2462745,2031515,770689,1857168,2015483,3958026,1082446,1920193,2882307,2599291,2180770,2081129,3010970,1668226,2880056,3558681,2076761,3485947,1966452,3784382,5004624,5341078,3131152,3006596,2308655,3726260,3739214,3087500,5510533
161.5,2904332,1417601,1835672,2636606,1583789,2711850,2147130,2586133,1974868,760799,1765174,2012220,3983944,946097,1810782,2886200,2627111,2285034,1819878,3032651,1545250,2861801,3518518,1735875,3251415,1952511,3759564,4975505,5199408,3053181,2983689,2318788,3609597,3717865,3041026,5543336
162.5,2870927,1377273,1854534,2736528,1473083,2511723,2084864,2705783,1922983,755875,1678262,2006336,3963600,828752,1705764,2895926,2659932,2393639,1592064,3048832,1430424,2847648,3472775,1437346,3031692,1952242,3730292,4943682,5047435,2983512,2951771,2327025,3485020,3694929,3002491,5547841
163.5,2836511,1346074,1880181,2833390,1375377,2324721,2025577,2819054,1875666,755603,1596737,1997526,3894823,728565,1605794,2911089,2697199,2504523,1394704,3058409,1323820,2837056,3421423,1180280,2827002,1964764,3695971,4908379,4886733,2921996,2911080,2332237,3353891,3669959,2970722,5521473
164.5,2800839,1323686,1912157,2923330,1290148,2151323,1969605,2923350,1832660,759704,1520790,1985545,3777332,643660,1511318,2931208,2738306,2615253,1224690,3060436,1225397,2829432,3364527,962293,2637343,1989225,3656105,4868849,4719004,2868473,2862150,2333422,3217611,3642515,2944498,5462500
165.5,2763783,1309829,1949943,3002309,1216785,1991643,1917202,3016231,1793659,767920,1450515,1970212,3612927,572221,1422595,2955709,2782590,2723053,1078946,3054152,1135021,2824128,3302246,779986,2462521,2024767,3610310,4824383,4546029,2822780,2805762,2329739,3077585,3612165,2922556,5370168
166.5,2725317,1304260,1992937,3066313,1154638,1845502,1868534,3095515,1758321,780012,1385918,1951415,3405542,512556,1339726,2983923,2829324,2824874,954534,3039003,1052477,2820449,3234829,629392,2302190,2070488,3558330,4774322,4369625,2784753,2742897,2320537,2935199,3578490,2903598,5244791
167.5,2685513,1306780,2040447,3111580,1103057,1712499,1823696,3159369,1726281,795746,1326938,1929113,3161131,463136,1262678,3015075,2877714,2917489,848727,3014657,977489,2817657,3162606,506341,2155882,2125403,3500049,4718077,4191590,2754228,2674676,2305376,2791793,3541087,2886295,5087777
168.5,2644520,1317223,2091680,3134859,1061430,1592069,1782708,3206380,1697162,814889,1273454,1903335,2887393,422614,1191314,3048289,2926899,2997634,759048,2981011,909728,2814979,3085981,406733,2023040,2188407,3435493,4655135,4013661,2731044,2602301,2284038,2648636,3499580,2869308,4901586
169.5,2602554,1335454,2145736,3133651,1029197,1483541,1745532,3235597,1670578,837196,1225306,1874175,2593331,389834,1125415,3082582,2975951,3062160,683288,2938187,848837,2811617,3005420,326740,1903044,2258245,3364835,4585077,3837469,2715042,2526997,2256530,2506910,3453626,2851304,4689621
170.5,2559879,1361353,2201607,3106424,1005872,1386175,1712076,3246557,1646150,862405,1182296,1841791,2288691,363825,1064699,3116878,3023885,3108216,619504,2886523,794435,2806761,2921438,262917,1795236,2333495,3288390,4507591,3664509,2706060,2449964,2223072,2367692,3402925,2830985,4456060
171.5,2516789,1394804,2258182,3052760,991050,1299207,1682202,3239268,1623506,890232,1144208,1806392,1983319,343791,1008848,3150015,3069662,3133421,566009,2826552,746137,2799604,2834589,212258,1698946,2412553,3206602,4422477,3496108,2703932,2372337,2184081,2231940,3347232,2807112,4205639
172.5,2473595,1435677,2314258,2973417,984404,1221867,1655734,3214184,1602293,920365,1110808,1768234,1686503,329105,957512,3180762,3112213,3136027,521356,2758973,703559,2789362,2745448,172203,1613501,2493642,3120033,4329663,3333414,2708479,2295149,2140139,2100486,3286364,2778548,3943414
173.5,2430606,1483808,2368559,2870291,985692,1153407,1632464,3172153,1582177,952460,1081853,1727609,1406384,319291,910333,3207844,3150446,3115050,484309,2684627,666330,2775288,2654602,140621,1538251,2574833,3029343,4229208,3177380,2719508,2219312,2091958,1974035,3220216,2744287,3674509
174.5,2388119,1538976,2419764,2746291,994742,1093114,1612158,3114347,1562851,986139,1057096,1684833,1149475,314016,866947,3229972,3183278,3070346,453827,2604452,634100,2756698,2562632,115765,1472570,2654081,2935271,4121307,3028765,2736803,2145606,2040343,1853156,3148762,2703495,3403885
175.5,2346405,1600880,2466536,2605121,1011446,1040318,1594561,3042197,1544041,1020993,1036289,1640242,920366,313079,826996,3245876,3209655,3002642,429032,2519458,606541,2732989,2470106,96223,1415871,2729284,2838608,4006291,2888139,2760115,2074671,1986151,1738292,3072071,2655544,3136130
176.5,2305701,1669118,2507561,2451015,1035746,994399,1579406,2957317,1525505,1056581,1019185,1594176,721621,316402,790134,3254348,3228584,2913497,409195,2430684,583355,2703658,2377564,80871,1367612,2798343,2740177,3884620,2755896,2789152,2007011,1930255,1629765,2990307,2600034,2875301
177.5,2266204,1743160,2541589,2288443,1067612,954793,1566412,2861431,1507039,1092440,1005536,1546975,553871,324022,756030,3254279,3239162,2805208,393709,2339169,564277,2668323,2285511,68818,1327297,2859247,2640809,3756883,2632263,2823573,1942999,1873505,1527780,2903731,2536823,2624812
178.5,2228066,1822331,2567478,2121822,1107022,920987,1555294,2756311,1488477,1128083,995097,1498969,416073,336087,724370,3244706,3240606,2680663,382072,2245920,549075,2626737,2194410,59369,1294480,2910149,2541319,3623782,2517325,2862973,1882888,1816705,1432439,2812705,2466027,2387375
179.5,2191391,1905792,2584233,1955273,1153936,892523,1545765,2643725,1469692,1163014,987625,1450476,305883,352849,694866,3224851,3232281,2543167,373871,2151890,537551,2578796,2104673,51982,1268766,2949443,2442492,3486116,2411038,2906874,1826827,1760590,1343751,2717680,2388023,2164986
180.5,2156233,1992533,2591044,1792419,1208262,868991,1537540,2525386,1450594,1196736,982874,1401791,220083,374658,667250,3194156,3213728,2396245,368765,2057960,529540,2524549,2016661,46241,1249807,2975837,2345059,3344768,2313254,2954715,1774867,1705803,1261644,2619195,2303432,1958964
181.5,2122599,2081370,2587318,1636266,1269830,850030,1530341,2402921,1431133,1228756,980597,1353187,155006,401952,641277,3152311,3184683,2243451,366476,1964919,524912,2464197,1930681,41826,1237304,2988405,2249691,3200682,2223736,3005840,1726981,1652896,1185982,2517863,2213091,1770004
182.5,2090450,2170951,2572697,1489141,1338350,835319,1523900,2277848,1411290,1258601,980541,1304913,106904,435242,616732,3099277,3145089,2088189,366774,1873461,523570,2398088,1846983,38496,1231000,2986622,2156986,3054841,2142179,3059489,1683072,1602317,1116571,2414357,2118017,1598272
183.5,2059704,2259781,2547078,1352695,1413380,824577,1517964,2151555,1391078,1285827,982450,1257187,72236,475092,593420,3035286,3095104,1933573,369466,1784178,525446,2326706,1765765,36071,1230677,2970377,2067466,2908246,2068222,3114793,1642986,1554415,1053176,2309391,2019360,1443492
184.5,2030242,2346244,2510606,1227955,1494293,817554,1512298,2025296,1370537,1310027,986059,1210203,47854,522084,571174,2960846,3035101,1782317,374395,1697558,530501,2250653,1687171,34421,1236153,2939962,1981570,2761892,2001468,3170772,1606523,1509442,995529,2203707,1918350,1305048
185.5,2001908,2428654,2463670,1115402,1580248,814030,1506688,1900183,1349729,1330841,991094,1164127,31109,576775,549851,2876713,2965655,1636671,381425,1613994,538720,2170632,1611298,33459,1247269,2896047,1899658,2616745,1941491,3226331,1573445,1467559,943340,2098052,1816252,1182080
186.5,1974522,2505298,2406883,1015076,1670169,813807,1500942,1777192,1328733,1347965,997271,1119098,19866,639639,529334,2783873,2887521,1498396,390438,1533782,550113,2087421,1538199,33130,1263892,2839623,1822012,2473723,1887849,3280268,1543482,1428848,896307,1993162,1714308,1073562
187.5,1947878,2574499,2341054,926684,1762736,816703,1494898,1657160,1307641,1361152,1004297,1075232,12478,710986,509527,2683497,2801618,1368769,401332,1457134,564706,2001845,1467885,33409,1285897,2771947,1748843,2333678,1840091,3331287,1516341,1393313,854121,1889742,1613697,978384
188.5,1921758,2634675,2267151,849693,1856395,822549,1488418,1540799,1286552,1370224,1011868,1032622,7720,790871,490357,2576898,2708987,1248620,414012,1384186,582539,1914756,1400333,34300,1313167,2694473,1680292,2197384,1797765,3378010,1491709,1360895,816473,1788453,1515498,895403
189.5,1895931,2684408,2186268,783429,1949377,831183,1481397,1428695,1265566,1375068,1019674,991341,4712,878991,471772,2465481,2610764,1138385,428393,1315007,603661,1826998,1335492,35835,1345576,2608775,1616444,2065520,1760422,3419004,1469260,1331480,783058,1689896,1420659,823491
190.5,1870166,2722492,2099578,727146,2039745,842440,1473754,1321322,1244785,1375637,1027395,951443,2843,974576,453738,2350692,2508137,1038166,444394,1249608,628125,1739393,1273285,38074,1382986,2516484,1557329,1938666,1727620,3452815,1448655,1304901,753578,1594604,1329983,761572
191.5,1844235,2747993,2008297,680090,2125452,856151,1465438,1219047,1224303,1371954,1034709,912967,1699,1076285,436238,2233970,2402313,947802,461940,1187952,655977,1652711,1213617,41104,1425231,2419221,1502934,1817300,1698930,3477997,1429551,1280953,727747,1503034,1244115,708644
192.5,1817923,2760281,1913644,641541,2204417,872137,1456426,1122137,1204206,1364103,1041292,875937,1008,1182127,419269,2116699,2294480,866932,480963,1129962,687253,1567661,1156377,45050,1472107,2318547,1453210,1701793,1673935,3493164,1411600,1259392,705287,1415562,1163546,663788
193.5,1791031,2759056,1816808,610850,2274615,890199,1446717,1030771,1184567,1352228,1046824,840367,595,1289427,402840,2000174,2185779,795054,501400,1075533,721969,1484873,1101449,50073,1523364,2215916,1408075,1592416,1652237,3497030,1394457,1239947,685934,1332484,1088619,626186
194.5,1763382,2744352,1718918,587456,2334171,910117,1436331,945044,1165449,1336526,1050994,806259,350,1394846,386970,1885566,2077274,731579,523199,1024533,760111,1404887,1048708,56378,1578690,2112650,1367425,1489343,1633454,3488459,1377781,1222320,669433,1254014,1019543,595112
195.5,1734830,2716532,1621018,570904,2381453,931643,1425306,864977,1146898,1317240,1053504,773606,206,1494488,371684,1773901,1969931,675872,546317,976816,801626,1328158,998031,64221,1637707,2009913,1331139,1392656,1617226,3466517,1361239,1206194,655541,1180294,956410,569939
196.5,1705260,2676263,1524054,560850,2415154,954498,1413695,790528,1128944,1294656,1054074,742397,122,1584082,357011,1666050,1864605,627284,570724,932222,846413,1255045,949297,73920,1699954,1908706,1299079,1302359,1603217,3430512,1344514,1191239,644020,1111394,899213,550128
197.5,1674593,2624473,1428858,557066,2434361,978367,1401559,721595,1111601,1269087,1052449,712613,72,1659254,342986,1562718,1762030,585181,596407,890585,894314,1185820,902390,85854,1764886,1809863,1271100,1218384,1591113,3380038,1327306,1177114,634642,1047324,847871,535226
198.5,1642787,2562311,1336145,559440,2438598,1002899,1388966,658029,1094868,1240876,1048406,684230,43,1715861,329643,1464453,1662813,548958,623365,851736,945104,1120669,857206,100480,1831866,1714058,1247049,1140602,1580628,3315000,1309339,1163475,627184,988041,802246,524858
199.5,1609841,2491087,1246510,567973,2427848,1027705,1375987,599637,1078727,1210376,1041753,657222,26,1750359,317013,1371646,1567438,518054,651620,815508,998484,1059703,813648,118334,1900163,1621814,1226769,1068836,1571502,3235635,1290363,1149980,621425,933455,762159,518717
200.5,1575790,2412218,1160432,582776,2402542,1052362,1362688,546198,1063145,1177954,1032343,631559,16,1760148,305128,1284550,1476269,491955,681205,781733,1054073,1002965,771634,140036,1968952,1533519,1210098,1002869,1563507,3142520,1270165,1136297,617145,883442,727415,516557
201.5,1540708,2327171,1078277,604061,2363527,1076413,1349131,497460,1048073,1143976,1020068,607208,10,1743866,294017,1203291,1389561,470201,712174,750251,1111409,950440,731094,166287,2037321,1449441,1196872,942453,1556442,3036556,1248566,1122110,614127,837849,697811,518184
202.5,1504701,2237413,1000311,632134,2312012,1099375,1335369,453158,1033452,1108802,1004869,584137,6,1701570,283705,1127887,1307467,452384,744591,720907,1169944,902063,691972,197868,2104280,1369746,1186923,887322,1550139,2918948,1225430,1107126,612151,796505,673150,523447
203.5,1467905,2144362,926707,667380,2249487,1120749,1321445,413014,1019210,1072784,986734,562310,4,1634767,274213,1058267,1230051,438145,778533,693552,1229046,857730,654225,235615,2168772,1294512,1180078,837197,1544459,2791169,1200665,1091081,610997,759225,653256,532230
204.5,1430482,2049351,857554,710240,2177652,1140027,1307386,376742,1005265,1036257,965702,541690,3,1546310,265558,994285,1157303,427171,814077,668046,1288011,817305,617825,280401,2229696,1223746,1176160,791793,1539292,2654903,1174224,1073752,610443,725817,637975,544438
205.5,1392614,1953600,792873,761186,2098320,1156705,1293205,344061,991527,999534,941859,522241,2,1440143,257757,935740,1089149,419193,851301,644256,1346066,780630,582754,333095,2285925,1157401,1174980,750826,1534559,2511997,1146107,1054955,610268,696092,627190,559990
206.5,1354497,1858194,732622,820685,2013341,1170300,1278899,314689,977899,962907,915337,503925,1,1320942,250821,882389,1025465,413979,890272,622059,1402388,747532,549004,394508,2336337,1095384,1176343,714018,1530206,2364384,1116361,1034559,610253,669859,620819,578810
207.5,1316334,1764074,676713,889149,1924524,1180361,1264446,288356,964281,926642,886314,486705,1,1193712,244759,833961,966087,411328,931037,601340,1456118,717826,516578,465331,2379839,1037570,1180038,681100,1526201,2214029,1085075,1012483,610183,646937,618824,600811
208.5,1278333,1672027,625015,966879,1833576,1186489,1249809,264802,950571,890975,855005,470543,0,1063377,239582,790168,910820,411067,973610,581990,1506385,691322,485483,546056,2415399,983814,1185839,651814,1522535,2062854,1052380,988701,609848,627156,621210,625885
209.5,1240698,1582697,577370,1053992,1742054,1188347,1234935,243780,936667,856117,821663,455402,0,934425,235295,750712,859452,413043,1017962,563911,1552326,667831,455732,636895,2442081,933954,1193502,625919,1519214,1912688,1018443,963244,609051,610354,628031,653891
210.5,1203627,1496582,533596,1150341,1651328,1185677,1219752,225059,922469,822247,786569,441243,0,810642,231909,715298,811756,417121,1064009,547010,1593113,647162,427338,737687,2459072,887819,1202759,603188,1516258,1765207,983462,936194,607611,596387,639385,684644
211.5,1167307,1414054,493494,1255433,1562567,1178310,1204177,208423,907884,789519,750024,428030,0,694958,229431,683634,767500,423175,1111590,531203,1627977,629131,400317,847827,2465709,845238,1213320,583411,1513693,1621903,947657,907684,605363,585122,655418,717903
212.5,1131908,1335366,456857,1368344,1476731,1166173,1188115,193673,892823,758058,712348,415725,0,589390,227873,655436,726453,431084,1160463,516412,1656232,613556,374679,966193,2461506,806039,1224869,566396,1511549,1484048,911269,877891,602167,576440,676319,753358
213.5,1097586,1260668,423476,1487641,1394575,1149296,1171459,180628,877209,727964,673870,404293,0,495089,227249,630435,688385,440728,1210282,502565,1677295,600261,350433,1091108,2446173,770054,1237061,551967,1509855,1352679,874544,847028,597911,570239,702317,790626
214.5,1064476,1190023,393137,1611336,1316662,1127812,1154100,169122,860976,699312,634920,393696,0,412444,227574,608373,653076,451984,1260588,489597,1690710,589077,327583,1220335,2419628,737125,1249525,539965,1508633,1228596,837736,815336,592510,566429,733676,829247
215.5,1032694,1123423,365632,1736861,1243380,1101952,1135921,159005,844069,672157,595822,383899,0,341235,228868,589008,620315,464718,1310801,477448,1696160,579838,306125,1351113,2382003,707098,1261864,530245,1507891,1112364,801091,783078,585916,564933,770684,868677
216.5,1002334,1060798,340760,1861099,1174966,1072038,1116809,150143,826450,646534,556891,374868,0,280796,231153,572114,589902,478785,1360213,466062,1693475,572385,286049,1480231,2333643,679833,1273658,522678,1507625,1004326,764848,750525,578111,565687,813641,908300
217.5,973471,1002033,318327,1980460,1111529,1038474,1096655,142416,808096,622457,518424,366568,0,230167,234458,557478,561652,494023,1407985,455390,1682642,566561,267337,1604158,2275097,655198,1284465,517148,1507806,904627,729229,717949,569112,568638,862846,947429
218.5,946160,946979,298147,2091024,1053068,1001726,1075357,135718,789000,599929,480699,358966,0,188236,238811,544901,535391,510252,1453160,445385,1663800,562211,249966,1719199,2207104,633072,1293830,513551,1508383,813237,694438,685618,558971,573740,918571,985326
219.5,920438,895460,280048,2188731,999500,962313,1052828,129955,769173,578938,443964,352028,0,153842,244247,534197,510961,527273,1494678,436006,1637237,559182,233904,1821687,2130567,613349,1301293,511792,1509275,729980,660654,653783,547767,580957,981038,1021218
220.5,896322,847286,263868,2269627,950675,920784,1028998,125045,748642,559460,408441,345723,0,125856,250801,525192,488219,544867,1531400,427212,1603375,557322,219115,1908183,2046529,595931,1306396,511788,1510367,654560,628034,622676,535607,590258,1050386,1054325
221.5,873817,802256,249457,2330124,906395,877701,1003815,120917,727450,541463,374320,340019,0,103232,258513,517723,467033,562794,1562146,418968,1562762,556479,205556,1975679,1956141,580734,1308692,513459,1511510,586592,596707,592504,522622,601613,1126634,1083881
222.5,852909,760166,236676,2367265,866429,833625,977253,117508,705656,524906,341758,334884,1,85036,267419,511633,447288,580800,1585747,411242,1516045,556499,193181,2021773,1860627,567686,1307763,516735,1512519,525627,566776,563444,508960,614996,1209639,1109173
223.5,833575,720813,225399,2378965,830521,789095,949314,114767,683333,509744,310880,330290,2,70460,277559,506778,428877,598615,1601091,404002,1463954,557225,181940,2044813,1761248,556726,1303226,521546,1513167,471174,538319,535646,494779,630375,1299050,1129560
224.5,815778,683999,215513,2364182,798403,744619,920027,112648,660567,495926,281777,326206,2,58818,288966,503016,411710,615960,1607191,397221,1407276,558501,171784,2043994,1659269,547805,1294752,527825,1513190,422722,511389,509230,480247,647715,1394263,1144510
225.5,799471,649534,206915,2323020,769801,700659,889452,111114,637451,483396,254509,322603,3,49539,301670,500216,395705,632552,1603243,390872,1346837,560168,162661,2019400,1555928,540887,1282073,535507,1512284,379755,486016,484284,465532,666974,1494372,1153616
226.5,784599,617237,199512,2256733,744439,657627,857677,110134,614089,472099,229107,319454,5,42157,315692,498248,380791,648111,1588685,384931,1283472,562066,154519,1971982,1452405,535948,1264999,544521,1510111,341767,462211,460872,450799,688097,1598137,1156620
227.5,771100,586940,193224,2167629,722044,615877,824823,109683,590591,461974,205575,316731,7,36295,331045,496989,366908,662367,1563249,379373,1218011,564037,147308,1903489,1349793,532974,1243422,554795,1506300,308269,439966,439030,436208,711014,1703954,1153417
228.5,758902,558484,187978,2058903,702347,575703,791034,109742,567066,452962,183893,314408,11,31653,347722,496319,354004,675067,1526995,374178,1151255,565921,140982,1816353,1249087,531965,1217330,566252,1500454,278801,419257,418772,421905,735637,1809848,1144065
229.5,747930,531726,183712,1934393,685083,537339,756482,110296,543627,445002,164017,312457,17,27993,365703,496125,342032,685979,1480327,369323,1083962,567565,135496,1713534,1151160,532930,1186806,578805,1492160,252934,400049,400095,408026,761857,1913484,1128776
230.5,738104,506533,180374,1798312,669993,500961,721356,111334,520385,438030,145889,310853,27,25129,384944,496295,330956,694902,1423993,364790,1016832,568820,130808,1598350,1056756,535892,1152030,592361,1480997,230271,382296,382975,394693,789538,2012213,1107903
231.5,729336,482786,177916,1654964,656824,466690,685863,112851,497446,431986,129433,309572,44,22915,405373,496724,320744,701673,1359053,360557,950500,569545,126884,1474293,966488,540882,1113279,606815,1466549,210454,365941,367380,382010,818520,2103145,1081923
232.5,721537,460379,176301,1508491,645327,434602,650219,114842,474910,426806,114565,308588,71,21243,426892,497310,311371,706163,1286839,356607,885524,569610,123690,1344858,880834,547944,1070916,622050,1448421,193156,350924,353264,370068,848608,2183252,1051413
233.5,714613,439214,175498,1362660,635255,404726,614646,117308,452871,422428,101189,307879,116,20029,449367,497959,302814,708291,1208883,352921,822384,568897,121200,1213385,800145,557127,1025385,637938,1426252,178087,337180,340574,358943,879578,2249509,1017021
234.5,708468,419209,175479,1220709,626366,377056,579365,120251,431412,418788,89206,307421,190,19213,472632,498580,295058,708017,1126844,349480,761483,567304,119392,1082931,724649,568494,977192,654339,1399738,164989,324639,329251,348695,911169,2299051,979441
235.5,703002,400288,176225,1085253,618420,351556,544590,123673,410610,415823,78514,307191,311,18756,496479,499091,288090,705346,1042426,346265,703143,564747,118249,956164,654463,582108,926892,671097,1368641,153634,313231,319233,339372,943090,2329344,939386
236.5,698112,382387,177719,958255,611181,328164,510526,127581,390527,413468,69007,307168,511,18633,520667,499418,281901,700324,957294,343259,647611,561160,117760,835306,589605,598042,875071,688046,1332812,143822,302885,310455,331012,975013,2338361,897557
237.5,693694,365449,179948,841040,604413,306803,477360,131982,371217,411659,60585,307332,837,18835,544916,499494,276486,693037,873002,340443,595063,556498,117920,722090,530010,616366,822329,705008,1292205,135377,293531,302850,323642,1006581,2324738,854629
238.5,689644,349424,182901,734357,597888,287379,445260,136881,352725,410330,53147,307661,1362,19367,568914,499262,271841,683608,790936,337797,545613,550738,118727,617765,475540,637152,769260,721794,1246887,128149,285097,296351,317282,1037409,2287897,811228
239.5,685853,334270,186570,638458,591380,269792,414373,142286,335081,409415,46599,308138,2202,20247,592319,498674,267969,672188,712267,335303,499314,543878,120185,523116,425998,660464,716435,738206,1197048,122007,277514,290888,311944,1067087,2228125,767917
240.5,682217,319952,190946,553195,584674,253938,384821,148203,318309,408848,40849,308744,3528,21509,614766,497691,264873,658955,637923,332940,456172,535939,122302,438503,381145,686353,664388,754041,1143001,116839,270715,286395,307635,1095191,2146595,725192
241.5,678629,306435,196019,478118,577565,239709,356701,154635,302422,408562,35813,309461,5591,23202,635880,496286,262560,644105,568590,330690,416146,526960,125091,363923,340710,714854,613602,769092,1085185,112549,264632,282803,304361,1121283,2045321,683471
242.5,674984,293694,201778,412565,569862,226999,330084,161587,287424,408489,31411,310273,8750,25390,655278,494442,261041,627845,504711,328531,379163,516998,128566,299073,304400,745977,564501,783154,1024152,109055,259201,280041,302120,1144928,1927057,643098
243.5,671180,281703,208206,355743,561392,215709,305017,169058,273314,408564,27573,311166,13501,28158,672586,492150,260330,610394,446509,326443,345120,506130,132746,243414,271910,779698,517441,796024,960551,106289,254358,278039,300912,1165697,1795139,604343
244.5,667120,270442,215284,306793,552005,205740,281524,177046,260080,408719,24231,312124,20510,31614,687451,489413,260443,591968,394019,324403,313891,494443,137649,196245,242935,815948,472709,807508,895114,104196,250042,276723,300733,1183180,1653288,567409
245.5,662709,259890,222985,264843,541575,197003,259608,185543,247708,408890,21326,313135,30638,35888,699551,486242,261401,572782,347116,322390,285335,482038,143294,156756,217170,854604,430521,817422,828623,102727,246191,276019,301578,1196997,1505398,532432
246.5,657860,250031,231274,229046,530009,189413,239251,194539,236178,409013,18803,314185,44946,41140,708606,482657,263229,553045,305558,320380,259299,469022,149698,124085,194322,895480,391025,825601,761888,101846,242746,275846,303442,1206807,1355312,499495
247.5,652491,240849,240105,198603,517244,182895,220421,204016,225465,409026,16615,315264,64685,47556,714393,478685,265956,532953,269012,318352,235623,455509,156873,97364,174109,938308,354304,831896,695718,101522,239650,276123,306314,1212322,1206628,468635
248.5,646530,232328,249425,172783,503251,177381,203070,213955,215543,408871,14720,316360,91238,55358,716751,474360,269613,512690,237093,316282,214145,441612,164825,75749,156266,982737,320387,836185,630886,101733,236845,276760,310185,1213310,1062534,439846
249.5,639912,224456,259164,150928,488038,172808,187140,224326,206382,408494,13078,317465,126016,64793,715591,469721,274237,492424,209386,314146,194705,427449,173552,58452,140546,1028312,289248,838369,568107,102462,234276,277665,315039,1209610,925686,413091
250.5,632584,217219,269243,132457,471651,169125,172565,235095,197951,407844,11658,318567,170306,76139,710894,464814,279868,472308,185468,311920,177142,413129,183038,44752,126722,1074475,260821,838378,508015,103698,231890,278739,320855,1201133,798139,388307
251.5,624503,210605,279568,116862,454168,166286,159272,246223,190220,406877,10429,319659,225064,89691,702720,459686,286548,452474,164926,309581,161305,398761,193252,34008,114584,1120553,235005,836175,451142,105435,229634,279881,327609,1187868,681328,365413
252.5,615638,204603,290030,103705,435700,164251,147185,257662,183155,405552,9367,320732,290683,105754,691199,454388,294326,433039,147371,307107,147046,384443,204145,25662,103943,1165762,211675,831750,397909,107671,227459,280983,335267,1169886,576091,344313
253.5,605970,199203,300508,92610,416386,162990,136226,269357,176726,403838,8449,321778,366753,124622,676530,448972,303250,414103,132442,304473,134226,370267,215643,19237,94628,1209210,190684,825129,348619,110408,225317,281934,343783,1147334,482725,324903
254.5,595491,194394,310870,83259,396388,162475,126317,281250,170901,401707,7656,322787,451871,146553,658970,443490,313373,395749,119812,301659,122714,356316,227648,14334,86488,1249905,171874,816365,303457,113650,223162,282623,353104,1120439,401074,307073
255.5,584207,190169,320972,75383,375887,162687,117380,293273,165650,399141,6971,323753,543540,171734,638827,437996,324745,378042,109191,298643,112389,342661,240033,10622,79385,1286781,155081,805543,262496,117406,220954,282936,363160,1089497,330620,290710
256.5,572137,186520,330661,68756,355073,163612,109341,305356,160944,396130,6381,324664,638190,200249,616448,432541,337422,361037,100326,295405,103139,329366,252642,7832,73200,1318722,140141,792772,225709,121686,218654,282765,373866,1054867,270579,275703
257.5,559310,183441,339780,63190,334142,165240,102127,317422,156755,392668,5873,325513,731365,232030,592206,427175,351452,344773,93001,291929,94858,316481,265286,5751,67828,1344596,126889,778188,192981,126502,216228,282004,385121,1016963,220001,261941
258.5,545765,180928,348170,58528,313287,167563,95673,329392,153056,388761,5436,326288,818058,266818,566488,421947,366885,329277,87031,288196,87453,304050,277748,4208,63175,1363301,115169,761946,164126,131866,213647,280557,396804,976240,177845,249319
259.5,531555,178978,355674,54639,292694,170582,89913,341184,149823,384419,5061,326978,893173,304122,539682,416903,383762,314566,82264,284194,80837,292105,289779,3070,59160,1373816,104831,744218,138903,137793,210887,278338,408776,933185,143047,237733
260.5,516737,177590,362141,51416,272535,174295,84790,352713,147031,379660,4742,327570,952046,343200,512169,412088,402118,300650,78579,279911,74931,280670,301112,2235,55716,1375252,95737,725191,117033,144298,207928,275276,420878,888303,114574,227088
261.5,501382,176764,367434,48769,252966,178706,80249,363897,144660,374509,4471,328051,990954,383046,484309,407541,421976,287528,75879,275338,69664,269762,311460,1626,52780,1366906,87757,705059,98215,151395,204757,271316,432930,842106,91459,217292
262.5,485561,176504,371427,46626,234121,183818,76241,374653,142688,368996,4243,328405,1007527,422413,456436,403302,443346,275195,74095,270469,64973,259390,320529,1182,50302,1348313,80773,684020,82138,159098,201367,266424,444737,795097,72825,208258
