particle_size,1_25_1_00,1_25_1_01,1_25_1_02,1_25_2_00,1_25_2_01,1_25_2_02,2_25_1_00,2_25_1_01,2_25_1_02,2_25_2_00,2_25_2_01,2_25_2_02,3_25_1_00,3_25_1_01,3_25_1_02,3_25_2_00,3_25_2_01,3_25_2_02,4_25_1_00,4_25_1_01,4_25_1_02,4_25_2_00,4_25_2_01,4_25_2_02,5_25_1_00,5_25_1_01,5_25_1_02,5_25_2_00,5_25_2_01,5_25_2_02,6_25_1_00,6_25_1_01,6_25_1_02,6_25_2_00,6_25_2_01,6_25_2_02,7_25_1_00,7_25_1_01,7_25_1_02,7_25_2_00,7_25_2_01,7_25_2_02,8_25_1_00,8_25_1_01,8_25_1_02,8_25_2_00,8_25_2_01,8_25_2_02,14_20_1_00,14_20_1_01,14_20_1_02,16_20_2_00,16_20_2_01,16_20_2_02,16_20_1_00,16_20_1_01,16_20_1_02,15_20_2_00,15_20_2_01,15_20_2_02,15_20_1_00,15_20_1_01,15_20_1_02,14_20_2_00,14_20_2_01,14_20_2_02,13_20_2_00,13_20_2_01,13_20_2_02,13_20_1_00,13_20_1_01,13_20_1_02,12_20_2_00,12_20_2_01,12_20_2_02,12_20_1_00,12_20_1_01,12_20_1_02,11_20_2_00,11_20_2_01,11_20_2_02,11_20_1_00,11_20_1_01,11_20_1_02,10_20_2_00,10_20_2_01,10_20_2_02,10_20_1_00,10_20_1_01,10_20_1_02,9_20_2_00,9_20_2_01,9_20_2_02,9_20_1_00,9_20_1_01,9_20_1_02,24_20_2_00,24_20_2_01,24_20_2_02,24_20_1_00,24_20_1_01,24_20_1_02,23_20_2_00,23_20_2_01,23_20_2_02,23_20_1_00,23_20_1_01,23_20_1_02,22_20_2_00,22_20_2_01,22_20_2_02,22_20_1_00,22_20_1_01,22_20_1_02,21_20_2_00,21_20_2_01,21_20_2_02,21_20_1_00,21_20_1_01,21_20_1_02,20_20_2_00,20_20_2_01,20_20_2_02,20_20_1_00,20_20_1_01,20_20_1_02,19_20_2_00,19_20_2_01,19_20_2_02,19_20_1_00,19_20_1_01,19_20_1_02,18_20_2_00,18_20_2_01,18_20_2_02,18_20_1_00,18_20_1_01,18_20_1_02,17_20_2_00,17_20_2_01,17_20_2_02,17_20_1_00,17_20_1_01,17_20_1_02
491.5,0,34137,0,3,0,0,1,349,37660,544,0,0,5850,4780,0,513,141,0,28506,0,599,0,8233,16,0,12707,0,18899,1068,33678,29367,1,0,11517,123782,14241,0,0,0,510,0,0,0,913,6205,8546,12342,192,8628,0,8,57,5,71883,0,3003,9618,12840,0,0,22,10,10447,116322,0,0,36584,28798,4,31,0,0,0,929,10736,71036,0,0,61883,72071,0,14513,62492,669,2,8554,0,0,4971,36246,62670,42029,19889,0,5407,41868,0,0,0,0,1312,636,0,41531,0,0,44858,7031,7,1134,0,0,0,0,0,0,0,504,39653,2,0,0,0,0,3,26,0,8338,0,629,0,168,0,0,0,3,0,0,31138,0,0,0,0,219
492.5,0,34515,0,2,0,0,0,293,38585,533,0,0,5226,4817,0,421,126,0,28028,0,566,0,7817,15,0,11117,0,17802,1060,34658,27480,0,0,13073,124487,12681,0,0,0,526,0,0,0,873,6308,9764,13959,164,7773,0,7,48,5,71057,0,2915,9301,13059,0,0,20,8,11174,120911,0,0,37377,26209,3,28,0,0,0,729,9560,72955,0,0,61496,69230,0,14106,62824,504,2,7689,0,0,4832,35936,71486,41982,16707,0,4522,41896,0,0,0,0,1506,538,0,43030,0,0,44577,7079,5,956,0,0,0,0,0,0,0,483,40963,1,0,0,0,0,2,26,0,9218,0,702,0,140,0,0,0,3,0,0,29359,0,0,0,0,193
493.5,0,34854,0,2,0,0,0,245,39418,524,0,0,4655,4857,0,345,113,0,27506,0,536,0,7395,14,0,9673,0,16717,1052,35650,25658,0,0,14800,124298,11252,0,0,0,544,0,0,0,833,6426,11134,15729,140,6971,0,7,40,4,69986,0,2832,9001,13293,0,0,18,7,11936,125209,0,0,38150,23771,3,26,0,0,0,568,8498,74803,0,0,61088,66264,0,13715,62904,377,2,6892,0,0,4708,35616,80647,41805,13934,0,3762,41802,0,0,0,0,1725,453,0,44407,0,0,44247,7140,4,802,0,0,0,0,0,0,0,465,42299,0,0,0,0,0,0,25,0,10183,0,784,0,117,0,0,0,3,0,0,27492,0,0,0,0,170
494.5,0,35151,0,2,0,0,0,205,40151,515,0,0,4136,4900,0,281,101,0,26942,0,508,0,6970,13,0,8371,0,15651,1045,36652,23905,0,0,16707,123223,9949,0,0,0,563,0,0,0,795,6558,12667,17652,120,6222,0,7,33,3,68681,0,2755,8718,13541,0,0,17,6,12729,129159,0,0,38900,21488,3,23,0,0,0,439,7541,76564,0,0,60657,63195,0,13340,62723,280,1,6162,0,0,4597,35284,89963,41497,11538,0,3114,41587,0,0,0,0,1970,380,0,45649,0,0,43869,7214,3,670,0,0,0,0,0,0,0,448,43658,0,0,0,0,0,0,25,0,11239,0,877,0,97,0,0,0,3,0,0,25562,0,0,0,0,149
495.5,0,35404,0,1,0,0,0,171,40775,507,0,0,3664,4945,0,229,90,0,26337,0,482,0,6547,12,0,7204,0,14609,1038,37659,22224,0,0,18805,121289,8766,0,0,0,583,0,0,0,757,6706,14373,19727,102,5528,0,6,28,3,67153,0,2684,8450,13802,0,0,15,5,13552,132702,0,0,39623,19359,2,21,0,0,0,337,6681,78220,0,0,60199,60047,0,12982,62278,206,1,5494,0,0,4499,34940,99212,41059,9484,0,2564,41251,0,0,0,0,2244,318,0,46744,0,0,43443,7301,3,557,0,0,0,0,0,0,0,434,45040,0,0,0,0,0,0,26,0,12390,0,981,0,80,0,0,0,3,0,0,23595,0,0,0,0,131
496.5,0,35608,0,1,0,0,0,142,41282,500,0,0,3237,4992,0,185,81,0,25696,0,459,0,6128,11,0,6166,0,13594,1032,38671,20618,0,0,21101,118542,7696,0,0,0,606,0,0,0,719,6870,16261,21947,87,4888,0,6,23,2,65417,0,2617,8198,14078,0,0,14,4,14400,135784,0,0,40316,17381,2,19,0,0,0,256,5910,79752,0,0,59708,56844,0,12638,61566,150,0,4885,0,0,4414,34584,108142,40492,7739,0,2101,40796,0,0,0,0,2548,265,0,47682,0,0,42971,7400,2,461,0,0,0,0,0,0,0,421,46441,0,0,0,0,0,0,26,0,13643,0,1097,0,66,0,0,0,3,0,0,21618,0,0,0,0,114
497.5,0,35762,0,0,0,0,0,118,41667,494,0,0,2852,5041,0,149,72,0,25020,0,437,0,5715,10,0,5249,0,12612,1025,39681,19087,0,0,23601,115044,6733,0,0,0,629,0,0,0,683,7050,18337,24303,74,4301,0,6,20,2,63489,0,2556,7960,14367,0,0,13,4,15269,138351,0,0,40974,15553,2,17,0,0,0,194,5218,81142,0,0,59181,53608,0,12310,60592,109,0,4332,0,0,4340,34214,116487,39799,6268,0,1712,40224,0,0,0,0,2885,220,0,48453,0,0,42454,7511,2,380,0,0,0,0,0,0,0,410,47861,0,0,0,0,0,0,26,0,15001,0,1228,0,54,0,0,0,3,0,0,19655,0,0,0,0,100
498.5,0,35862,0,0,0,0,0,98,41923,488,0,0,2506,5093,0,120,65,0,24312,0,417,0,5312,10,0,4443,0,11665,1019,40688,17633,0,0,26308,110869,5870,0,0,0,654,0,0,0,647,7247,20606,26781,63,3767,0,6,16,2,61389,0,2499,7735,14670,0,0,12,3,16156,140356,0,0,41594,13870,1,15,0,0,0,145,4601,82372,0,0,58615,50363,0,11996,59360,78,0,3831,0,0,4278,33830,123974,38986,5040,0,1389,39541,0,0,0,0,3255,182,0,49051,0,0,41893,7634,1,311,0,0,0,0,0,0,0,401,49296,0,0,0,0,0,0,26,0,16469,0,1374,0,44,0,0,0,3,0,0,17730,0,0,0,0,87
499.5,0,35907,0,0,0,0,0,81,42046,483,0,0,2196,5147,0,96,58,0,23577,0,399,0,4920,9,0,3740,0,10757,1013,41687,16256,0,0,29221,106106,5100,0,0,0,681,0,0,0,612,7462,23067,29361,54,3283,0,6,14,1,59137,0,2446,7524,14985,0,0,11,3,17053,141757,0,0,42174,12328,1,14,0,0,0,108,4050,83423,0,0,58006,47131,0,11696,57884,56,0,3378,0,0,4227,33431,130340,38059,4021,0,1121,38750,0,0,0,0,3662,150,0,49472,0,0,41290,7770,1,254,0,0,0,0,0,0,0,393,50743,0,0,0,0,0,0,27,0,18051,0,1537,0,36,0,0,0,3,0,0,15866,0,0,0,0,76
500.5,0,35893,0,0,0,0,0,67,42034,479,0,0,1918,5204,0,76,52,0,22817,0,382,0,4542,8,0,3131,0,9889,1007,42674,14956,0,0,32338,100849,4415,0,0,0,710,0,0,0,578,7694,25715,32020,46,2847,0,6,12,1,56755,0,2397,7326,15314,0,0,11,2,17956,142519,0,0,42709,10920,0,13,0,0,0,80,3559,84279,0,0,57350,43934,0,11410,56176,39,0,2971,0,0,4186,33017,135347,37024,3185,0,900,37859,0,0,0,0,4105,123,0,49712,0,0,40647,7917,0,206,0,0,0,0,0,0,0,386,52199,0,0,0,0,0,0,27,0,19749,0,1718,0,29,0,0,0,3,0,0,14081,0,0,0,0,66
501.5,0,35820,0,0,0,0,0,55,41884,475,0,0,1671,5262,0,61,46,0,22036,0,366,0,4179,8,0,2606,0,9064,1001,43645,13732,0,0,35653,95199,3809,0,0,0,741,0,0,0,545,7945,28542,34728,39,2457,0,5,10,0,54263,0,2352,7140,15655,0,0,10,2,18856,142615,0,0,43196,9640,0,11,0,0,0,58,3124,84923,0,0,56645,40791,0,11137,54255,28,0,2606,0,0,4156,32588,138794,35890,2503,0,719,36874,0,0,0,0,4586,101,0,49772,0,0,39966,8076,0,166,0,0,0,0,0,0,0,381,53662,0,0,0,0,0,0,28,0,21565,0,1919,0,23,0,0,0,3,0,0,12391,0,0,0,0,57
502.5,0,35686,0,0,0,0,0,45,41597,472,0,0,1452,5322,0,48,41,0,21236,0,352,0,3832,7,0,2157,0,8282,995,44595,12583,0,0,39152,89257,3274,0,0,0,774,0,0,0,513,8215,31532,37452,33,2111,0,5,8,0,51686,0,2311,6965,16008,0,0,9,2,19747,142027,0,0,43633,8482,0,10,0,0,0,42,2737,85340,0,0,55889,37721,0,10877,52142,19,0,2280,0,0,4137,32143,140533,34667,1953,0,572,35803,0,0,0,0,5104,82,0,49652,0,0,39249,8246,0,134,0,0,0,0,0,0,0,377,55126,0,0,0,0,0,0,29,0,23499,0,2141,0,19,0,0,0,3,0,0,10811,0,0,0,0,49
503.5,0,35490,0,0,0,0,0,37,41175,469,0,0,1257,5384,0,38,37,0,20423,0,339,0,3503,7,0,1776,0,7546,989,45521,11508,0,0,42821,83125,2805,0,0,0,809,0,0,0,482,8505,34663,40155,28,1804,0,5,7,0,49045,0,2274,6801,16372,0,0,9,1,20621,140749,0,0,44016,7438,0,9,0,0,0,30,2395,85516,0,0,55078,34741,0,10630,49861,13,0,1988,0,0,4128,31682,140478,33364,1512,0,452,34655,0,0,0,0,5660,67,0,49358,0,0,38498,8427,0,107,0,0,0,0,0,0,0,374,56588,0,0,0,0,0,0,29,0,25550,0,2386,0,15,0,0,0,3,0,0,9349,0,0,0,0,43
504.5,0,35230,0,0,0,0,0,30,40619,466,0,0,1086,5448,0,30,33,0,19599,0,326,0,3191,7,0,1453,0,6854,983,46416,10504,0,0,46638,76900,2395,0,0,0,846,0,0,0,451,8815,37908,42794,24,1534,0,5,6,0,46364,0,2240,6648,16748,0,0,8,1,21468,138782,0,0,44344,6501,0,8,0,0,0,22,2092,85441,0,0,54211,31866,0,10394,47437,9,0,1730,0,0,4128,31206,138612,31993,1161,0,356,33439,0,0,0,0,6253,54,0,48893,0,0,37715,8618,0,85,0,0,0,0,0,0,0,372,58044,0,0,0,0,0,0,30,0,27716,0,2654,0,12,0,0,0,3,0,0,8013,0,0,0,0,37
505.5,0,34907,0,0,0,0,0,25,39934,464,0,0,935,5514,0,23,29,0,18767,0,315,0,2898,6,0,1183,0,6207,977,47276,9569,0,0,50577,70673,2037,0,0,0,885,0,0,0,422,9146,41232,45325,20,1298,0,5,5,0,43664,0,2209,6505,17133,0,0,8,1,22280,136141,0,0,44613,5663,0,8,0,0,0,15,1825,85106,0,0,53286,29108,0,10170,44898,6,0,1501,0,0,4139,30713,134990,30565,885,0,279,32164,0,0,0,0,6881,43,0,48266,0,0,36905,8821,0,67,0,0,0,0,0,0,0,372,59490,0,0,0,0,0,0,31,0,29993,0,2946,0,10,0,0,0,3,0,0,6804,0,0,0,0,32
506.5,0,34521,0,0,0,0,0,20,39125,462,0,0,803,5581,0,18,26,0,17931,0,305,0,2624,6,0,958,0,5604,971,48098,8701,0,0,54606,64528,1727,0,0,0,926,0,0,0,394,9498,44593,47702,17,1093,0,5,4,0,40966,0,2181,6372,17528,0,0,7,0,23048,132850,0,0,44821,4917,0,7,0,0,0,11,1590,84504,0,0,52303,26478,0,9958,42273,4,0,1298,0,0,4160,30205,129734,29092,670,0,218,30840,0,0,0,0,7543,35,0,47485,0,0,36068,9033,0,53,0,0,0,0,0,0,0,373,60919,0,0,0,0,0,0,32,0,32374,0,3265,0,8,0,0,0,3,0,0,5724,0,0,0,0,27
507.5,0,34071,0,0,0,0,0,16,38201,461,0,0,688,5650,0,14,23,0,17096,0,295,0,2368,5,0,771,0,5045,965,48875,7897,0,0,58688,58539,1459,0,0,0,971,0,0,0,367,9872,47944,49878,15,916,0,5,4,0,38290,0,2156,6248,17932,0,0,7,0,23762,128945,0,0,44968,4255,0,6,0,0,0,8,1383,83631,0,0,51261,23985,0,9756,39591,3,0,1120,0,0,4190,29682,123029,27586,503,0,169,29478,0,0,0,0,8234,28,0,46560,0,0,35208,9254,0,41,0,0,0,0,0,0,0,375,62327,0,0,0,0,0,0,34,0,34852,0,3609,0,6,0,0,0,3,0,0,4769,0,0,0,0,23
508.5,0,33560,0,0,0,0,0,13,37167,460,0,0,587,5720,0,11,21,0,16262,0,286,0,2131,5,0,617,0,4528,959,49602,7153,0,0,62782,52768,1228,0,0,0,1017,0,0,0,342,10267,51231,51808,12,763,0,5,3,0,35654,0,2134,6132,18343,0,0,7,0,24413,124472,0,0,45050,3671,0,6,0,0,0,5,1201,82488,0,0,50159,21634,0,9565,36880,2,0,964,0,0,4231,29144,115109,26058,374,0,130,28086,0,0,0,0,8952,22,0,45504,0,0,34328,9485,0,32,0,0,0,0,0,0,0,378,63708,0,0,0,0,0,0,35,0,37415,0,3979,0,5,0,0,0,3,0,0,3935,0,0,0,0,20
509.5,0,32988,0,0,0,0,0,11,36034,459,0,0,500,5791,0,9,19,0,15435,0,278,0,1912,5,0,491,0,4052,953,50277,6468,0,0,66841,47267,1031,0,0,0,1067,0,0,0,317,10685,54395,53449,11,633,0,6,3,0,33074,0,2115,6025,18761,0,0,6,0,24992,119483,0,0,45068,3156,0,5,0,0,0,4,1042,81077,0,0,49000,19431,0,9385,34168,1,0,827,0,0,4283,28591,106248,24521,277,0,100,26676,0,0,0,0,9692,18,0,44327,0,0,33430,9724,0,25,0,0,0,0,0,0,0,382,65058,0,0,0,0,0,0,37,0,40052,0,4376,0,4,0,0,0,2,0,0,3215,0,0,0,0,17
510.5,0,32357,0,0,0,0,0,9,34812,458,0,0,424,5864,0,7,17,0,14617,0,271,0,1710,5,0,389,0,3616,946,50893,5839,0,0,70817,42077,862,0,0,0,1119,0,0,0,293,11125,57378,54761,9,523,0,6,2,0,30566,0,2099,5927,19184,0,0,6,0,25491,114043,0,0,45020,2705,0,5,0,0,0,2,903,79404,0,0,47783,17377,0,9214,31481,0,0,707,0,0,4344,28024,96737,22985,203,0,77,25256,0,0,0,0,10448,14,0,43043,0,0,32517,9971,0,19,0,0,0,0,0,0,0,387,66369,0,0,0,0,0,0,38,0,42748,0,4797,0,3,0,0,0,2,0,0,2599,0,0,0,0,15
511.5,0,31670,0,0,0,0,0,7,33511,458,0,0,359,5938,0,5,15,0,13811,0,264,0,1526,4,0,306,0,3218,940,51446,5261,0,0,74655,37227,718,0,0,0,1174,0,0,0,271,11587,60115,55711,8,429,0,6,2,0,28143,0,2085,5836,19612,0,0,6,0,25902,108221,0,0,44907,2311,0,4,0,0,0,2,781,77478,0,0,46510,15473,0,9054,28846,0,0,604,0,0,4417,27444,86873,21462,147,0,58,23836,0,0,0,0,11214,11,0,41666,0,0,31592,10224,0,15,0,0,0,0,0,0,0,394,67637,0,0,0,0,0,0,40,0,45487,0,5242,0,2,0,0,0,2,0,0,2081,0,0,0,0,12
512.5,0,30930,0,0,0,0,0,6,32143,458,0,0,303,6013,0,4,13,0,13019,0,258,0,1357,4,0,239,0,2855,933,51932,4732,0,0,78302,32738,596,0,0,0,1232,0,0,0,250,12070,62546,56273,7,351,0,6,2,0,25815,0,2074,5753,20042,0,0,6,0,26219,102089,0,0,44727,1969,0,4,0,0,0,1,675,75313,0,0,45185,13718,0,8902,26283,0,0,514,0,0,4500,26851,76942,19961,106,0,44,22424,0,0,0,0,11984,9,0,40210,0,0,30658,10484,0,11,0,0,0,0,0,0,0,402,68853,0,0,0,0,0,0,42,0,48248,0,5708,0,2,0,0,0,2,0,0,1648,0,0,0,0,11
513.5,0,30138,0,0,0,0,0,5,30719,458,0,0,255,6088,0,3,12,0,12245,0,252,0,1204,4,0,186,0,2526,926,52346,4249,0,0,81701,28620,493,0,0,0,1293,0,0,0,230,12575,64613,56427,6,285,0,6,1,0,23591,0,2065,5676,20474,0,0,6,0,26434,95727,0,0,44481,1671,0,3,0,0,0,0,582,72923,0,0,43809,12109,0,8760,23812,0,0,436,0,0,4595,26247,67203,18492,76,0,33,21029,0,0,0,0,12749,7,0,38687,0,0,29718,10748,0,8,0,0,0,0,0,0,0,411,70014,0,0,0,0,0,0,44,0,51013,0,6194,0,1,0,0,0,2,0,0,1291,0,0,0,0,9
514.5,0,29300,0,0,0,0,0,4,29251,457,0,0,214,6164,0,2,11,0,11489,0,247,0,1066,4,0,144,0,2228,918,52686,3808,0,0,84798,24873,407,0,0,0,1357,0,0,0,211,13100,66260,56164,5,231,0,7,1,0,21479,0,2059,5607,20905,0,0,5,0,26544,89213,0,0,44170,1415,0,3,0,0,0,0,502,70328,0,0,42387,10642,0,8626,21451,0,0,369,0,0,4701,25632,57879,17063,54,0,25,19658,0,0,0,0,13501,5,0,37112,0,0,28774,11017,0,6,0,0,0,0,0,0,0,422,71111,0,0,0,0,0,0,47,0,53757,0,6694,0,1,0,0,0,2,0,0,1001,0,0,0,0,8
515.5,0,28419,0,0,0,0,0,3,27751,457,0,0,179,6241,0,2,10,0,10755,0,242,0,941,4,0,111,0,1960,911,52948,3408,0,0,87539,21492,334,0,0,0,1424,0,0,0,193,13645,67443,55484,4,186,0,7,1,0,19484,0,2055,5544,21335,0,0,5,0,26544,82625,0,0,43794,1194,0,3,0,0,0,0,432,67548,0,0,40922,9311,0,8501,19213,0,0,311,0,0,4819,25007,49151,15682,38,0,19,18318,0,0,0,0,14233,4,0,35499,0,0,27830,11288,0,5,0,0,0,0,0,0,0,434,72139,0,0,0,0,0,0,50,0,56457,0,7206,0,0,0,0,0,2,0,0,767,0,0,0,0,6
516.5,0,27499,0,0,0,0,0,2,26232,458,0,0,149,6318,0,1,9,0,10044,0,238,0,828,3,0,85,0,1720,903,53129,3045,0,0,89875,18466,274,0,0,0,1495,0,0,0,176,14208,68124,54396,3,149,0,7,0,0,17610,0,2053,5488,21762,1,0,5,0,26433,76039,0,0,43356,1005,0,2,0,0,0,0,371,64608,0,0,39419,8110,0,8384,17109,0,0,262,0,0,4950,24373,41153,14355,27,0,14,17016,0,0,0,0,14935,3,0,33859,0,0,26887,11561,0,4,0,0,0,0,0,0,0,448,73091,0,0,0,0,0,0,52,0,59087,0,7724,0,0,0,0,0,2,0,0,582,0,0,0,0,5
517.5,0,26544,0,0,0,0,0,2,24704,458,0,0,124,6396,0,1,8,0,9357,0,234,0,727,3,0,65,0,1505,895,53225,2716,0,0,91761,15777,224,0,0,0,1569,0,0,0,160,14788,68277,52920,3,118,0,8,0,0,15858,0,2054,5438,22183,1,0,5,0,26210,69529,0,0,42856,843,0,2,0,0,0,0,319,61533,0,0,37883,7033,0,8276,15147,0,0,220,0,0,5093,23731,33969,13087,19,0,10,15756,0,0,0,0,15598,2,0,32205,0,0,25947,11834,0,3,0,0,0,0,0,0,0,463,73961,0,0,0,0,0,0,56,0,61621,0,8242,0,0,0,0,0,2,0,0,436,0,0,0,0,5
518.5,0,25559,0,0,0,0,0,1,23179,458,0,0,103,6473,0,0,7,0,8697,0,231,0,637,3,0,49,0,1313,887,53236,2419,0,0,93158,13407,182,0,0,0,1647,0,0,0,146,15383,67889,51084,3,94,0,8,0,0,14228,0,2056,5394,22596,2,0,5,0,25877,63161,0,0,42296,705,0,2,0,0,0,0,273,58349,0,0,36319,6072,0,8175,13331,0,0,184,0,0,5251,23082,27642,11883,13,0,8,14543,0,0,0,0,16213,2,0,30548,0,0,25015,12105,0,2,0,0,0,0,0,0,0,480,74744,0,0,0,0,0,0,59,0,64032,0,8754,0,0,0,0,0,2,0,0,323,0,0,0,0,4
519.5,0,24550,0,0,0,0,0,1,21667,458,0,0,85,6551,0,0,6,0,8063,0,228,0,557,3,0,37,0,1143,878,53158,2151,0,0,94036,11332,148,0,0,0,1728,0,0,0,132,15990,66961,48925,2,74,0,9,0,0,12720,0,2061,5355,23001,2,0,5,0,25435,56996,0,0,41679,588,0,2,0,0,0,0,234,55085,0,0,34733,5218,0,8081,11663,0,0,154,0,0,5422,22429,22173,10746,9,0,6,13382,0,0,0,0,16772,1,0,28900,0,0,24090,12373,0,1,0,0,0,0,0,0,0,499,75431,0,0,0,0,0,0,63,0,66294,0,9253,0,0,0,0,0,1,0,0,237,0,0,0,0,3
520.5,0,23521,0,0,0,0,0,0,20178,458,0,0,70,6628,0,0,5,0,7457,0,226,0,486,3,0,28,0,992,870,52992,1910,0,0,94370,9527,119,0,0,0,1813,0,0,0,119,16607,65506,46484,2,58,0,9,0,0,11331,0,2068,5323,23394,3,0,5,0,24889,51087,0,0,41008,489,0,2,0,0,0,0,200,51769,0,0,33132,4465,0,7995,10144,0,0,128,0,0,5607,21771,17532,9678,6,0,4,12274,0,0,0,0,17267,1,0,27269,0,0,23177,12637,0,1,0,0,0,0,0,0,0,520,76020,0,0,0,0,0,0,67,0,68380,0,9732,0,0,0,0,0,1,0,0,171,0,0,0,0,3
521.5,0,22477,0,0,0,0,0,0,18721,457,0,0,58,6705,0,0,5,0,6880,0,223,0,423,3,0,21,0,858,861,52735,1693,0,0,94149,7969,96,0,0,0,1901,0,0,0,107,17231,63552,43812,2,45,0,10,0,0,10057,0,2078,5295,23773,4,0,5,0,24244,45478,0,0,40284,406,0,1,0,0,0,0,171,48430,0,0,31522,3803,0,7917,8770,0,0,106,0,0,5808,21110,13664,8681,4,0,3,11223,0,0,0,0,17690,0,0,25665,0,0,22275,12894,0,0,0,0,0,0,0,0,0,543,76503,0,0,0,0,0,0,71,0,70265,0,10182,0,0,0,0,0,1,0,0,122,0,0,0,0,2
522.5,0,21423,0,0,0,0,0,0,17304,457,0,0,47,6781,0,0,4,0,6332,0,221,0,368,3,0,15,0,741,851,52388,1498,0,0,93368,6633,77,0,0,0,1994,0,0,0,97,17858,61138,40959,1,35,0,11,0,0,8896,0,2089,5273,24137,5,0,5,0,23508,40204,0,0,39512,336,0,1,0,0,0,0,146,45094,0,0,29908,3224,0,7845,7537,0,0,88,0,0,6025,20447,10496,7754,3,0,2,10230,0,0,0,0,18035,0,0,24095,0,0,21389,13143,0,0,0,0,0,0,0,0,0,568,76875,0,0,0,0,0,0,76,0,71925,0,10596,0,0,0,0,0,1,0,0,86,0,0,0,0,2
523.5,0,20365,0,0,0,0,0,0,15933,456,0,0,38,6856,0,0,4,0,5813,0,220,0,319,2,0,11,0,638,841,51952,1324,0,0,92036,5493,62,0,0,0,2090,0,0,0,87,18485,58317,37979,1,27,0,12,0,0,7841,0,2102,5256,24483,6,0,5,0,22688,35292,0,0,38694,277,0,1,0,0,0,0,124,41788,0,0,28299,2721,0,7780,6438,0,0,73,0,0,6258,19784,7946,6898,2,0,2,9296,0,0,0,0,18295,0,0,22566,0,0,20518,13382,0,0,0,0,0,0,0,0,0,595,77133,0,0,0,0,0,0,81,0,73338,0,10965,0,0,0,0,0,1,0,0,60,0,0,0,0,2
524.5,0,19308,0,0,0,0,0,0,14616,456,0,0,31,6931,0,0,4,0,5323,0,219,0,276,2,0,8,0,548,832,51427,1169,0,0,90169,4528,49,0,0,0,2190,0,0,0,77,19108,55147,34927,1,21,0,13,0,0,6887,0,2118,5243,24809,8,0,5,0,21793,30759,0,0,37833,228,0,1,0,0,0,0,106,38539,0,0,26700,2287,0,7721,5466,0,0,60,0,0,6507,19121,5929,6111,1,0,1,8421,0,0,0,0,18468,0,0,21084,0,0,19665,13610,0,0,0,0,0,0,0,0,0,625,77273,0,0,0,0,0,0,87,0,74484,0,11284,0,0,0,0,0,1,0,0,42,0,0,0,0,1
525.5,0,18255,0,0,0,0,0,0,13356,455,0,0,25,7004,0,0,3,0,4862,0,218,0,238,2,0,6,0,470,821,50815,1030,0,0,87795,3714,39,0,0,0,2293,0,0,0,69,19721,51697,31854,0,16,0,14,0,0,6028,0,2135,5236,25113,10,0,5,0,20835,26615,0,0,36933,187,0,0,0,0,0,0,90,35368,0,0,25118,1912,0,7669,4613,0,0,49,0,0,6775,18461,4360,5391,0,0,0,7605,0,0,0,0,18548,0,0,19654,0,0,18830,13823,0,0,0,0,0,0,0,0,0,658,77290,0,0,0,0,0,0,93,0,75348,0,11543,0,0,0,0,0,0,0,0,28,0,0,0,0,1
526.5,0,17213,0,0,0,0,0,0,12159,453,0,0,21,7076,0,0,3,0,4430,0,217,0,206,2,0,4,0,402,811,50117,907,0,0,84950,3033,31,0,0,0,2401,0,0,0,61,20319,48039,28809,0,12,0,15,0,0,5258,0,2155,5233,25392,12,0,5,0,19823,22861,0,0,35999,153,0,0,0,0,0,0,77,32298,0,0,23559,1592,0,7624,3869,0,0,40,0,0,7061,17804,3159,4737,0,0,0,6846,0,0,0,0,18535,0,0,18279,0,0,18016,14020,0,0,0,0,0,0,0,0,0,694,77181,0,0,0,0,0,0,100,0,75915,0,11738,0,0,0,0,0,0,0,0,19,0,0,0,0,0
527.5,0,16185,0,0,0,0,0,0,11027,452,0,0,17,7147,0,0,3,0,4025,0,217,0,177,2,0,3,0,343,800,49337,797,0,0,81680,2466,24,0,0,0,2512,0,0,0,54,20899,44245,25836,0,9,1,17,0,0,4571,0,2176,5234,25645,16,0,5,0,18769,19492,0,0,35033,125,0,0,0,0,0,0,65,29345,0,0,22029,1320,0,7584,3226,0,0,33,0,0,7366,17151,2256,4144,0,0,0,6145,0,0,0,0,18429,0,0,16963,0,0,17222,14200,0,0,0,0,0,0,0,0,0,733,76945,0,0,0,0,0,0,107,0,76175,0,11863,0,0,0,0,0,0,0,0,13,0,0,0,0,0
528.5,0,15176,0,0,0,0,0,0,9962,450,0,0,13,7216,0,0,2,0,3648,0,217,0,152,2,0,2,0,292,789,48477,700,0,0,78036,1997,19,0,0,0,2627,0,0,0,48,21453,40388,22975,0,7,2,18,0,0,3961,0,2200,5240,25869,20,0,5,0,17685,16494,0,0,34039,102,0,0,0,0,0,0,55,26528,0,0,20535,1089,0,7550,2673,0,0,27,0,0,7690,16504,1587,3611,0,0,0,5498,0,0,0,0,18230,0,0,15708,0,0,16451,14360,0,0,0,0,0,0,0,0,0,775,76580,0,0,0,0,0,0,115,0,76124,0,11914,0,0,0,0,0,0,0,0,8,0,0,0,0,0
